POW_SA2_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
507051313,0,5,5,3,3,0,0,4,0,22,5,0,3,6,12,13,0,3,0,46,0,0,5,3,11,15,0,7,0,41,0,0,0,0,3,7,4,6,0,28,0,0,5,0,3,5,4,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,13,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,4,13,35,31,25,45,54,23,42,11,276,0,0,0,0,0,0,0,0,0,4,0,24,0,0,0,0,0,0,0,27,0,22,4,0,0,0,0,0,0,24,0,21,9,0,5,0,0,0,0,37,0,11,15,0,4,3,0,0,0,33,4,18,28,11,5,4,3,0,0,76,8,15,29,13,23,11,0,4,0,105,8,4,23,35,36,11,0,5,0,121,0,5,10,17,29,14,0,0,0,73
507051314,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,4,10,6,4,4,8,0,18,3,65,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
509011225,6,13,22,19,40,36,10,3,0,152,4,9,17,31,85,44,25,11,4,223,7,13,13,19,70,91,12,22,9,256,11,4,0,4,53,61,24,23,5,179,4,3,7,7,26,33,19,32,4,127,0,0,0,0,10,17,5,15,0,49,5,0,0,4,5,17,8,17,0,55,0,0,0,0,0,0,0,4,0,11,4,0,0,0,0,0,5,6,0,8,4,0,0,0,0,5,0,0,7,7,44,115,115,108,336,338,121,153,18,1346,3,5,0,0,0,0,0,0,0,13,6,70,0,0,0,0,0,0,0,82,3,68,13,0,0,0,0,0,0,92,6,42,13,4,0,0,0,6,0,65,9,56,33,19,6,3,5,0,6,120,9,61,88,34,8,7,7,0,3,220,17,46,96,56,36,20,0,11,0,278,8,21,80,59,74,24,8,9,3,285,13,14,35,44,67,44,7,22,4,259
509011226,0,0,0,0,4,0,0,0,0,8,0,0,3,3,0,0,0,0,0,17,0,0,0,0,6,0,0,4,0,14,0,0,0,0,6,4,0,0,0,5,0,0,0,0,0,0,5,0,0,9,0,5,0,0,0,0,3,4,0,7,0,0,3,3,0,4,0,3,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,16,13,19,16,11,19,0,103,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,4,9,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5
509011227,0,0,3,4,0,0,0,0,0,12,0,3,4,0,3,0,0,0,0,17,0,0,0,0,6,5,0,0,0,16,0,0,0,0,4,0,0,0,0,7,3,0,0,0,4,0,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,9,20,13,8,11,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9,0,0,4,6,5,0,0,0,0,12,0,0,0,0,3,0,0,5,0,11
509011228,0,3,13,8,4,6,3,3,0,41,0,0,0,0,12,4,0,9,0,29,3,0,5,0,14,7,5,8,0,41,4,0,0,0,8,8,0,5,0,29,0,0,0,0,0,3,0,8,0,19,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,9,27,30,17,52,52,20,39,4,250,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,16,0,10,5,0,0,0,0,0,0,9,0,11,14,3,0,0,0,0,0,26,0,15,7,0,0,3,0,0,0,31,0,6,16,9,0,0,0,6,0,42,4,5,5,0,8,0,0,3,0,34,0,3,7,4,5,5,0,0,0,29
509011229,0,0,0,0,0,10,0,0,0,15,0,0,0,5,0,3,0,3,0,10,0,3,0,4,3,6,0,3,0,26,0,0,0,0,0,5,6,5,0,19,0,0,0,0,0,3,3,10,0,15,0,0,0,0,0,3,3,6,0,14,0,0,0,0,0,7,0,9,0,24,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,19,9,12,7,46,13,43,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,4,0,7,0,5,0,0,5,0,0,0,0,7,0,0,3,0,0,0,0,0,0,9,0,0,0,3,5,0,0,0,0,13
509011230,0,0,3,4,9,6,6,0,0,25,0,0,5,7,8,10,0,3,0,39,0,0,0,0,7,17,3,11,0,41,0,0,3,0,8,17,3,3,0,36,0,0,0,0,5,11,3,5,0,25,0,0,0,0,4,13,4,4,0,25,0,0,0,0,0,9,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,16,16,18,47,96,27,40,4,268,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,8,0,7,3,0,0,0,0,0,0,11,0,7,6,0,0,0,0,0,0,15,4,5,12,3,4,0,0,0,0,25,3,11,7,10,6,0,0,0,0,34,0,4,9,7,9,7,0,3,0,34,0,0,5,4,12,0,0,0,0,22
509011231,0,0,0,0,6,3,6,0,0,18,4,3,4,0,5,8,0,5,0,22,0,0,0,0,8,9,4,3,0,24,0,0,0,0,0,0,0,3,6,12,0,4,0,0,6,5,3,3,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,11,15,13,3,22,36,11,23,7,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,4,4,0,0,0,0,0,0,11,0,0,8,0,3,0,0,0,0,14,0,0,0,8,0,0,0,0,4,13,0,0,0,4,7,3,0,0,0,14
509011232,0,4,0,3,0,3,0,0,0,16,0,0,0,4,9,4,0,0,0,11,0,0,0,4,4,4,5,4,0,24,0,0,0,0,0,4,0,5,0,14,0,0,0,0,3,0,0,3,0,16,4,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,13,14,30,28,11,19,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,5,0,0,0,6
509011233,0,0,5,3,10,18,5,0,0,40,3,4,3,7,35,17,8,7,0,78,0,3,4,0,28,38,17,8,0,107,7,0,0,0,12,30,14,10,0,80,0,0,0,3,9,30,12,14,0,65,4,4,0,0,4,10,7,20,0,49,3,0,0,0,12,17,3,25,0,72,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,27,25,30,24,124,189,78,107,6,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,9,0,10,5,0,0,0,0,0,0,19,0,12,5,3,0,0,0,0,0,19,0,10,16,9,0,0,0,0,0,37,0,4,15,14,7,0,0,0,0,42,0,3,15,14,21,3,0,0,0,56,3,3,6,14,14,5,0,3,0,54
509011234,4,0,0,3,3,5,4,3,0,21,0,6,0,0,7,6,4,5,0,29,4,3,0,0,6,16,8,5,0,43,0,0,0,0,3,6,3,8,0,24,0,0,0,0,3,6,17,6,0,31,0,0,0,0,0,6,4,3,0,9,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,13,11,32,50,50,41,4,234,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,4,5,0,0,0,0,0,0,15,0,4,5,0,0,5,3,0,0,15,0,0,7,3,3,0,0,0,0,21,0,0,3,5,7,4,0,4,0,29
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,5,6,7,4,7,0,19,3,0,5,4,6,6,3,4,0,29,0,3,0,0,9,19,3,5,0,41,0,0,0,0,6,9,4,3,0,29,0,0,5,0,0,8,4,11,0,29,0,0,0,0,0,5,0,10,0,21,4,0,0,0,3,11,9,14,0,48,0,0,0,0,6,7,0,5,0,20,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,0,0,0,0,3,7,23,29,16,43,70,42,69,4,306,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,5,5,3,5,0,0,0,0,13,0,0,6,5,0,0,0,0,0,8,0,4,8,0,5,0,0,0,0,15,0,0,0,0,3,0,0,0,0,8
509021237,0,0,3,3,0,5,0,5,0,15,0,0,0,0,3,9,4,8,0,23,0,0,4,0,4,11,6,7,0,37,0,0,0,0,8,5,5,3,0,22,0,0,0,0,0,12,3,8,0,20,0,0,0,0,0,0,4,3,0,13,0,0,0,0,0,0,4,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,9,10,27,38,26,36,0,174,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,10,6,9,5,3,7,0,0,0,0,29,0,0,3,7,4,6,0,5,0,29,0,4,3,0,5,4,0,0,0,23
509021238,0,0,5,3,5,3,0,0,0,20,0,0,0,3,6,9,0,5,0,25,4,5,0,0,3,6,0,5,0,27,0,0,0,0,4,5,3,0,0,22,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,10,15,13,15,27,47,17,33,5,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,5,3,3,4,0,0,0,0,0,0,11,0,3,14,0,0,3,0,0,0,25,0,4,9,4,5,3,4,0,0,24,0,0,4,0,5,0,0,0,0,17,3,0,0,3,4,0,0,0,0,16
509021239,0,5,3,3,7,11,0,4,0,35,3,0,6,4,13,8,5,3,0,46,4,0,7,4,10,16,8,14,0,58,0,0,0,0,12,18,4,7,0,44,6,0,0,0,3,19,0,13,0,38,3,5,0,0,5,8,11,11,0,39,7,0,3,0,6,14,8,44,0,82,0,0,0,0,0,0,3,21,0,30,0,0,0,0,0,4,3,11,0,15,0,0,0,0,0,0,0,0,0,6,23,44,45,18,64,103,52,134,6,487,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,13,0,6,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,11,0,9,9,0,0,0,0,0,0,25,4,6,14,4,0,0,0,0,0,32,0,4,9,11,4,6,0,0,0,34,0,0,3,11,0,4,0,0,0,27,0,0,3,0,6,3,0,0,0,20
509021240,0,0,6,4,5,12,4,5,0,34,0,0,0,0,10,15,0,4,0,34,0,4,0,0,9,6,0,6,0,33,0,0,0,0,7,7,3,9,5,36,5,0,0,0,3,4,11,11,0,36,0,3,0,0,3,5,0,11,0,32,3,0,0,0,0,12,14,32,0,56,3,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,15,14,22,8,53,70,35,91,7,316,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,7,4,0,0,0,0,0,0,14,0,11,4,0,0,0,0,0,0,17,0,9,10,0,0,4,3,0,0,26,6,0,7,4,3,0,0,0,0,21,0,3,4,11,11,6,0,0,0,38,0,0,5,0,9,10,5,8,0,39
509021241,0,0,0,0,4,5,0,0,0,20,0,0,0,5,8,3,4,3,0,23,0,4,0,0,10,15,3,9,0,42,0,4,0,4,5,8,3,13,0,36,0,0,0,0,0,6,9,14,0,33,0,0,0,4,0,0,0,7,0,19,0,0,0,0,3,5,3,15,0,37,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,22,10,17,31,65,27,78,8,258,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,0,10,0,3,8,3,7,5,0,0,0,29,0,0,3,7,8,7,0,0,0,31,0,0,0,9,8,6,0,0,0,21
509021242,0,0,0,0,0,0,3,3,0,15,0,0,0,0,3,5,0,0,0,14,3,0,0,4,4,0,0,5,0,25,0,4,0,0,0,7,4,6,0,18,6,0,4,0,3,5,9,24,0,43,0,0,0,0,0,3,0,26,0,38,5,0,0,0,9,3,10,74,4,118,11,0,0,0,5,0,9,55,4,79,3,0,5,0,0,0,4,45,0,64,0,0,0,0,0,0,0,5,0,8,32,18,17,8,34,35,42,241,15,443,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,12,3,0,0,3,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,8
509021243,0,3,5,14,5,12,4,11,0,52,5,7,5,7,24,20,3,9,0,70,0,0,6,3,36,36,15,6,0,108,0,3,0,0,22,35,7,20,0,93,3,0,0,0,20,26,8,13,4,69,0,0,0,0,6,20,6,8,0,45,0,0,0,0,7,11,0,17,0,49,0,0,0,0,4,0,0,3,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,8,20,45,34,39,154,188,54,104,12,637,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,19,0,11,7,0,0,0,0,0,0,22,3,9,4,3,0,0,0,0,0,29,5,15,19,5,8,0,0,0,0,56,3,3,24,11,4,0,0,0,0,61,10,6,18,18,20,12,5,4,0,92,10,9,16,19,30,21,4,10,0,114
509021244,0,0,0,0,0,4,0,0,0,10,0,0,0,0,7,0,0,0,0,10,0,5,5,0,10,4,0,5,0,27,0,0,0,0,0,6,0,3,0,15,0,0,0,0,0,6,0,6,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,12,3,24,31,3,27,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,4,3,0,0,0,0,14,0,4,4,0,0,5,0,0,0,8,0,0,5,4,3,0,0,0,0,14,0,7,0,0,4,4,0,0,0,17
509021245,3,0,4,8,6,4,0,0,0,32,4,3,7,9,8,4,0,6,0,36,0,0,0,3,4,6,4,0,4,22,0,0,0,0,0,8,3,0,0,12,0,0,3,0,3,4,0,7,0,24,0,0,0,0,5,7,3,0,0,16,0,0,0,0,0,12,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,20,18,18,31,43,15,36,7,203,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,5,0,7,3,4,0,0,0,0,0,15,5,9,4,5,0,0,0,0,0,23,0,4,12,4,5,3,0,4,0,28,4,3,9,7,11,0,0,0,0,35,0,0,0,9,3,3,0,5,0,21
509031246,0,0,9,5,0,6,0,0,0,19,0,0,8,0,0,3,4,6,0,21,0,0,0,3,3,5,5,0,0,20,0,0,0,0,5,5,0,7,0,17,0,0,0,0,0,3,4,8,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,5,3,4,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,4,15,18,18,40,10,31,4,142,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8,0,4,3,0,0,0,0,0,0,6,6,3,7,0,0,0,0,0,0,22,6,0,6,4,0,0,0,0,0,20,0,0,3,6,7,0,0,0,0,19,0,3,3,5,3,5,0,0,0,23
509031247,0,0,5,6,0,8,3,0,0,22,0,0,0,3,4,6,0,5,0,24,0,0,0,3,9,17,0,6,0,38,0,0,0,0,3,0,0,5,0,12,3,0,0,0,0,3,0,15,0,24,0,0,0,0,0,9,5,16,0,30,6,6,3,0,0,6,8,39,0,62,5,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,17,0,24,0,0,0,0,0,0,0,6,0,3,17,13,23,15,31,58,19,114,7,304,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,9,0,4,8,3,0,0,0,0,0,14,0,7,10,3,3,0,0,0,0,24,0,0,3,4,4,8,0,0,0,21,0,3,4,6,0,3,0,4,0,17
509031248,0,0,4,0,4,4,0,4,0,15,3,4,7,0,6,3,0,0,0,21,4,0,3,0,4,4,7,6,0,24,0,0,0,0,0,0,5,8,3,25,3,5,3,3,3,0,3,25,0,53,10,5,0,0,9,15,10,45,4,91,55,4,3,3,47,51,27,199,8,391,8,0,0,0,15,12,16,57,0,112,10,0,3,0,4,6,11,27,0,70,0,0,0,0,0,6,0,4,0,11,92,22,26,11,86,107,90,389,21,829,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8,3,6,8,0,0,0,0,0,0,16,0,0,4,0,5,0,0,0,0,8,0,0,3,5,3,6,0,3,0,17,5,3,0,0,4,0,0,0,0,10
