POW_SA2_CODE_2021,UIE_IDNS_OMOE_Nil_em,UIE_IDNS_OMOE_1_19_em,UIE_IDNS_OMOE_20mo_em,UIE_IDNS_OMOE_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMOE_Nil_em,UIE_Tot_OMOE_1_19_em,UIE_Tot_OMOE_20mo_em,UIE_Tot_OMOE_NE_NS,UIE_Tot_Tot
319041519,4,0,0,0,4,67,14,0,0,81
319041520,11,0,0,0,11,245,77,4,7,330
319041521,11,6,0,0,19,261,68,0,4,330
319051522,8,0,0,0,7,166,37,0,0,207
319051523,0,0,0,0,0,32,5,0,0,39
319051524,32,0,0,0,32,355,112,4,7,482
319051525,12,0,0,0,11,165,51,0,4,221
319051526,9,0,0,0,7,100,32,0,0,129
397979799,0,0,0,0,0,7,4,0,0,11
399999499,976,70,0,19,1076,28738,3408,52,190,32386
401011001,95,13,4,5,116,1934,673,240,5,2862
401011002,9,0,0,0,14,334,124,12,0,468
401021003,4,0,0,0,4,174,56,6,3,230
401021004,14,0,0,0,14,607,101,7,0,712
401021005,6,0,0,0,6,146,60,0,0,215
401021006,7,0,0,0,6,286,89,3,3,380
401021007,27,4,0,0,28,611,132,10,3,757
401021008,15,0,0,0,15,234,40,0,6,281
401021009,3,0,0,0,5,96,19,0,0,118
401021010,3,0,0,0,3,154,29,7,6,194
401031011,3,0,0,0,3,469,63,3,0,541
401031012,12,0,0,0,12,231,32,6,0,265
401031013,17,0,0,0,22,553,144,15,0,725
401041014,3,0,0,0,3,162,18,0,0,183
401041015,10,0,0,0,9,427,115,7,5,550
401041016,10,0,0,0,10,442,90,5,0,535
401051017,16,3,0,0,13,562,190,26,0,784
401051018,5,0,0,0,5,360,91,0,0,453
401051019,10,3,0,0,19,456,129,10,5,601
401061020,0,0,0,0,0,111,17,0,0,134
401061021,9,0,0,0,9,336,83,6,0,426
401061022,10,0,0,0,10,170,44,0,0,220
401071023,19,4,0,0,19,553,131,9,0,697
401071024,29,6,0,0,35,752,160,12,0,933
402011025,7,0,0,0,7,176,52,0,0,232
402011026,14,5,0,0,15,404,146,4,3,566
402011027,6,0,0,0,3,181,42,4,0,222
402021028,7,0,0,0,11,202,31,0,0,239
402021029,7,0,0,0,8,156,44,0,0,205
402021030,7,0,0,0,12,167,61,0,5,232
402021031,4,0,0,0,4,128,22,0,0,152
402021032,10,0,0,0,8,278,64,0,0,342
402021033,0,0,0,0,0,52,14,0,0,68
402021034,10,0,0,0,12,93,35,0,0,129
402021035,9,0,0,0,11,401,132,0,0,536
402031036,17,3,0,0,26,574,116,0,0,695
402031038,13,0,0,0,13,413,94,3,0,507
402031175,8,0,0,0,8,237,24,6,0,265
402031176,9,0,0,0,9,159,37,0,0,199
402041039,0,0,0,0,0,11,0,0,0,13
402041040,5,0,0,0,5,200,39,0,0,240
402041041,13,0,0,0,13,256,56,3,3,319
402041042,0,0,0,0,0,13,4,0,0,15
402041043,10,0,0,0,8,236,35,0,0,273
402041044,3,0,0,0,3,157,18,0,0,176
402041046,7,0,0,0,11,283,83,8,0,380
402041047,13,0,0,0,13,265,66,0,5,333
402041048,15,7,0,0,21,240,54,0,9,304
402041171,10,0,0,0,18,275,49,6,0,340
402041172,18,0,0,0,16,256,68,3,0,333
402051049,3,3,0,0,7,192,61,0,0,253
402051050,3,0,0,0,3,112,18,0,0,127
402051051,6,0,0,0,8,210,39,0,0,248
402051052,14,4,0,0,16,369,114,9,0,491
402051053,22,0,0,0,22,300,39,0,0,337
402051054,10,0,0,0,9,287,63,0,0,353
402051055,7,0,0,0,8,283,77,7,0,361
403011056,6,0,0,0,6,363,69,3,5,438
403011057,14,0,0,0,20,612,173,9,0,795
403021058,11,3,0,0,15,310,79,4,4,398
403021059,9,0,0,0,8,207,50,3,0,265
403021060,8,0,0,0,9,200,24,0,0,228
403021061,7,5,0,0,11,290,53,3,0,346
403021062,4,0,0,0,7,264,45,0,0,308
403021063,9,0,0,0,9,182,15,3,0,199
403021064,12,0,0,0,15,300,53,6,3,357
403031065,0,0,0,0,0,136,24,3,0,169
403031066,8,0,0,0,14,186,34,4,0,224
403031067,9,0,0,0,9,330,74,4,0,410
403031068,16,0,0,0,17,406,94,7,0,505
403031069,13,0,0,0,13,367,48,6,0,424
403031070,6,0,0,0,6,206,36,0,0,244
403041071,4,0,0,0,4,206,24,0,0,231
403041072,23,5,0,0,30,372,62,5,5,440
403041073,5,4,0,0,13,120,33,0,0,155
403041074,13,0,0,0,13,239,68,4,0,313
403041075,4,0,0,0,7,86,20,0,0,110
403041076,0,0,0,0,0,97,10,0,0,111
403041077,3,0,0,0,8,194,34,0,0,222
403041078,0,0,0,0,0,167,34,0,0,202
403041079,0,0,0,0,0,83,9,0,0,92
403041080,4,0,0,0,6,243,51,0,0,298
403041081,0,0,0,0,0,0,0,0,0,0
403041082,0,0,0,0,0,229,91,3,0,323
403041083,9,4,0,0,14,289,91,8,0,387
403041084,3,0,0,0,3,239,57,0,0,298
403041085,4,0,0,0,4,147,48,0,0,191
403041086,4,8,0,0,11,209,46,0,0,258
403041088,4,0,0,0,4,164,46,0,0,212
403041089,3,4,0,0,3,189,35,0,0,224
403041177,6,3,0,0,5,284,78,0,0,368
403041178,0,0,0,0,0,180,26,0,0,207
404011090,12,0,0,0,14,205,60,0,0,271
404011091,9,0,0,0,9,343,81,6,0,425
404011092,12,0,0,0,13,319,57,3,0,382
404011093,14,0,0,0,21,591,120,14,0,726
404011094,8,3,0,0,8,163,45,0,0,211
404011095,3,0,0,0,5,277,54,3,0,338
404011096,16,0,0,0,16,269,48,0,0,319
404011097,27,9,0,0,28,382,108,3,0,489
404021098,0,0,0,0,0,5,0,0,0,5
404021099,10,0,0,0,8,274,80,0,4,361
404021100,8,0,0,0,12,184,37,0,0,224
404021101,16,7,0,0,21,413,96,9,0,512
404021102,27,7,0,0,35,670,149,11,7,832
404021103,0,0,0,0,0,0,0,0,0,0
404031104,5,0,0,0,5,128,9,0,0,138
404031105,3,0,0,0,3,52,10,0,0,63
404031106,3,0,0,0,13,238,41,0,0,286
404031107,21,0,0,0,21,627,123,11,0,762
404031108,18,14,0,0,30,622,148,11,3,787
404031109,0,0,0,0,4,122,13,0,0,133
405011110,8,0,0,0,8,220,56,3,5,282
405011111,9,0,0,0,9,254,99,0,4,353
405011112,5,0,0,0,9,144,46,0,7,201
405011113,3,0,0,0,3,102,31,0,0,128
405011114,6,0,0,0,7,193,69,0,6,266
405011115,4,0,0,0,4,143,57,5,0,202
405021116,4,0,0,0,4,125,59,0,0,186
405021117,8,0,0,0,8,179,95,0,0,268
405021118,3,4,0,0,5,136,82,0,3,224
405021119,12,0,0,0,10,323,176,0,5,505
405031120,3,0,0,0,3,150,108,0,3,266
405031121,5,0,0,0,9,188,108,0,0,296
405031122,3,6,0,0,5,147,96,0,0,242
405031123,0,0,0,0,0,56,49,0,0,109
405041124,3,4,0,0,7,101,62,0,4,167
405041125,4,0,0,0,4,113,42,0,0,155
405041126,7,0,0,0,7,77,32,0,0,100
405041127,6,0,0,0,4,248,135,0,6,396
405041128,8,0,0,0,8,151,84,0,3,241
406011129,0,0,0,0,3,81,32,0,0,110
406011130,10,0,0,0,15,256,182,3,8,441
406011131,11,7,0,0,19,187,152,0,8,346
406011132,0,0,0,0,0,106,70,0,5,176
406011133,9,0,0,0,16,346,183,0,3,539
406011134,5,0,0,0,7,102,92,0,0,195
406011135,0,0,0,0,3,5,0,0,0,0
406011136,11,3,0,0,8,207,99,3,0,312
406011137,4,0,0,0,4,3,0,0,0,8
406021138,0,0,0,0,0,3,0,0,0,3
406021139,11,0,0,0,10,63,9,0,0,74
406021140,0,0,0,0,0,47,28,0,0,78
406021141,3,4,0,0,3,67,36,0,0,102
406021142,4,0,0,0,4,120,71,0,0,190
406021143,0,0,0,0,9,48,15,0,0,69
407011144,11,4,0,0,10,398,122,0,3,533
407011145,17,0,0,0,15,272,105,3,0,385
407011146,8,0,0,0,8,202,73,0,5,279
407011147,4,4,0,0,9,300,82,0,4,383
407011148,7,0,0,0,13,431,133,12,9,584
407011149,16,0,3,0,17,268,92,4,0,365
407021150,3,0,0,0,4,177,61,3,3,247
407021151,5,3,0,0,8,124,95,0,0,226
407021152,0,0,0,0,0,95,56,0,4,155
407021154,4,0,0,0,8,135,79,0,3,218
407021155,3,0,0,0,3,135,141,0,3,286
407021156,0,0,0,0,0,95,55,3,8,155
407021157,10,4,0,0,14,288,216,0,7,519
407021158,5,0,0,0,5,126,64,0,7,192
407021173,11,0,0,0,10,238,114,4,4,359
407021174,11,3,0,0,11,281,152,9,4,447
407031159,8,0,0,0,10,169,74,0,3,247
407031160,5,0,0,0,5,68,39,4,0,118
407031161,4,0,0,0,4,164,80,3,6,250
407031162,0,0,0,0,0,119,63,3,0,186
407031163,6,0,0,0,6,68,48,0,0,124
407031164,6,0,0,0,10,180,70,0,4,260
407031165,16,0,0,0,15,316,113,14,0,446
407031166,11,0,0,0,7,148,58,0,3,209
407031167,7,0,0,0,9,65,27,0,0,92
407031168,6,0,0,0,3,140,49,0,3,192
407031169,8,0,0,0,11,207,130,0,9,350
407031170,9,0,0,0,16,145,69,5,10,227
497979799,0,0,0,0,0,0,0,0,0,0
499999499,303,19,0,5,319,11712,1177,22,81,13000
501011001,28,4,0,0,29,307,80,0,3,388
501011003,22,10,0,0,32,588,197,9,9,803
501011004,23,4,0,0,29,556,111,4,0,673
501011293,19,6,0,0,25,303,158,13,5,469
501011294,11,4,0,0,16,432,152,4,0,590
501021005,10,0,0,0,14,236,44,3,0,283
501021007,14,0,0,0,12,129,61,0,0,194
501021008,3,0,0,0,4,66,21,0,0,93
501021009,4,5,0,0,9,92,60,0,0,151
501021010,8,0,0,0,8,116,49,0,0,167
501021011,3,0,0,0,7,74,65,6,0,141
501021012,4,0,0,0,8,135,37,3,0,176
501021014,7,3,0,0,13,227,75,0,3,304
501021015,5,7,0,0,10,136,86,0,5,226
501021016,3,0,0,0,7,84,32,0,3,114
501021251,3,0,0,0,8,117,25,0,0,148
501021252,3,0,0,0,3,65,15,0,0,84
501021253,20,10,0,0,28,413,209,7,0,636
501021254,0,0,0,0,0,31,4,5,0,39
501031017,6,0,0,0,11,284,126,0,8,422
501031018,7,0,0,0,12,189,69,0,0,267
501031019,10,4,0,0,18,151,85,3,0,246
501031020,9,0,0,0,14,239,98,5,0,346
502011021,7,0,0,0,5,142,18,0,0,163
502011022,7,0,0,0,10,203,57,0,0,254
502011023,13,9,0,0,22,195,81,6,0,281
502011024,21,0,0,0,21,308,79,7,0,388
502011025,19,9,0,0,30,355,176,12,0,544
502011026,4,0,0,0,8,80,24,0,0,106
502011027,16,4,0,0,17,270,55,0,0,329
502011028,5,0,0,0,5,123,20,0,0,152
502011029,8,0,0,0,8,206,76,6,8,290
503011030,10,0,0,0,10,144,30,0,0,173
503011031,16,0,0,0,16,300,81,13,0,397
503011032,9,0,0,0,12,248,52,3,0,301
503011033,8,0,0,0,8,178,46,0,0,224
503011034,12,6,0,0,16,283,46,14,0,333
503011035,29,4,0,0,34,614,188,11,0,811
503011036,16,0,0,0,18,242,25,0,0,270
503021037,0,0,0,0,0,7,3,0,0,5
503021038,18,4,0,0,18,382,96,9,0,493
503021039,15,6,0,0,13,493,118,7,0,618
503021040,12,0,0,0,15,350,57,3,0,409
503021042,37,13,0,0,45,800,276,36,0,1103
503021043,21,0,0,0,23,558,184,14,3,752
503021295,16,3,0,0,22,272,72,4,0,351
503021296,15,9,0,0,18,443,126,10,0,581
503021297,131,21,4,8,161,1397,524,365,12,2295
504011044,25,4,0,0,29,373,69,4,0,441
504011045,34,8,0,0,42,596,149,8,0,757
504011046,9,0,0,0,7,276,55,3,0,328
504011047,30,3,0,0,36,518,163,7,0,690
504011048,7,0,0,0,14,152,31,7,0,183
504021049,5,0,0,0,0,59,12,3,0,76
504021050,3,0,0,0,11,224,36,0,0,265
504021051,3,0,0,0,3,107,13,0,0,113
504021052,0,0,0,0,0,0,0,0,0,0
504021053,19,6,0,0,20,350,92,5,0,445
504021054,12,4,0,0,22,260,73,0,0,333
504031055,0,0,0,0,0,0,0,0,0,0
504031056,11,0,0,0,14,273,55,0,0,329
504031057,20,0,0,0,20,290,50,6,0,342
504031058,3,0,0,0,4,133,33,3,5,170
504031060,5,0,0,0,5,104,17,0,0,118
504031061,10,6,0,0,21,192,30,3,0,234
504031062,0,0,0,0,3,181,17,0,0,200
504031063,37,19,0,0,58,507,272,19,6,797
504031064,0,0,0,0,0,0,0,0,0,0
504031065,10,0,0,0,8,138,23,0,0,160
504031066,19,4,0,0,25,370,177,9,0,569
504031067,0,0,0,0,7,80,9,0,0,88
504031068,16,0,0,0,16,226,22,0,0,250
504031069,0,0,0,0,0,0,0,0,0,0
504031298,6,6,0,0,6,221,24,4,0,247
504031299,3,0,0,0,3,174,22,0,0,200
504031300,15,0,0,0,16,282,58,4,0,349
505011070,16,0,0,0,16,216,24,3,0,243
505011071,8,0,0,0,7,312,48,0,0,366
505011072,21,0,0,0,19,337,63,6,0,405
505011073,19,0,0,0,19,324,65,6,3,397
505011074,9,0,0,0,7,220,43,0,0,264
505011075,18,0,0,0,18,294,48,9,0,343
505011076,3,0,0,0,9,205,39,0,0,247
505011077,19,3,0,0,22,544,164,15,0,727
505011078,13,0,0,0,13,269,55,0,0,324
505011079,15,0,0,0,19,241,48,0,0,292
505011080,9,0,0,0,12,187,18,0,0,205
505011081,8,0,0,0,6,179,32,0,3,213
505011082,13,4,0,0,14,207,41,0,0,247
505011083,6,3,0,0,9,182,29,0,0,219
505021084,19,10,0,0,35,433,163,12,3,615
505021085,8,0,0,0,7,264,30,4,0,297
505021087,0,0,0,0,0,0,0,0,0,0
505021088,16,4,0,0,23,334,56,6,0,398
505021089,21,3,0,0,21,485,88,0,0,571
505021090,13,0,0,0,11,297,22,0,0,319
505021091,31,4,4,0,36,454,155,21,0,634
505021092,14,5,0,0,14,408,71,4,0,482
505021093,23,0,0,0,22,403,82,5,0,489
505021094,10,0,0,0,9,203,33,3,0,237
505021095,5,0,0,0,8,197,34,0,0,228
505021096,14,0,0,0,18,258,47,0,0,308
505021097,10,0,0,0,10,359,39,4,0,401
505021301,9,3,0,0,12,206,45,0,0,254
505021302,8,0,0,0,6,216,43,0,0,261
505031098,10,3,0,0,18,182,35,0,0,217
505031099,25,0,0,0,25,370,59,0,0,427
505031100,13,4,0,0,14,335,57,7,0,399
505031101,11,0,0,0,11,264,57,0,0,326
505031102,10,0,0,0,10,101,40,0,0,143
505031104,0,0,0,0,0,126,22,0,0,153
505031105,28,3,0,0,30,474,73,4,0,555
505031106,0,0,0,0,0,6,0,0,0,8
505031107,8,3,0,0,14,279,42,0,0,320
505031255,8,0,0,0,8,253,24,0,0,278
505031256,3,0,0,0,3,49,31,4,0,91
505031257,0,0,0,0,0,65,7,0,0,80
505031258,11,0,0,0,11,203,27,0,0,226
505031303,14,7,0,0,21,277,61,3,0,344
505031304,7,0,0,0,9,213,36,0,3,249
505031305,47,22,0,0,65,804,293,20,3,1113
505031306,14,0,0,0,15,286,66,4,0,353
506011110,19,3,0,0,25,288,74,0,0,367
506011111,0,0,0,0,0,0,0,0,0,0
506011112,3,0,0,0,8,73,19,4,0,97
506011114,10,8,0,0,19,220,79,3,4,308
506011115,14,0,0,0,15,149,25,0,0,177
506011116,15,0,0,0,13,173,56,5,0,236
506011117,3,0,0,0,3,110,18,0,0,129
506011307,6,0,0,0,6,182,12,3,0,200
506011308,20,4,0,0,21,257,56,6,0,317
506021118,21,4,0,0,24,422,84,10,0,518
506021119,27,3,0,0,32,425,94,3,0,528
506021120,6,5,0,0,10,168,32,4,4,203
506021121,13,0,0,0,17,164,19,0,3,186
506021123,16,3,0,0,21,454,121,5,3,576
506021309,11,0,0,0,11,139,27,5,0,170
506021310,5,0,0,0,5,90,14,0,0,111
506021311,7,0,0,0,8,173,35,0,0,210
506031124,27,0,0,0,32,360,69,11,0,434
506031125,10,0,0,0,10,182,27,0,0,213
506031126,38,3,0,0,40,245,87,13,0,348
506031127,24,5,0,0,28,337,79,9,0,422
506031128,10,0,0,0,10,215,33,0,0,248
506031129,9,0,0,0,8,222,48,0,0,273
506031130,30,12,0,0,47,428,115,13,0,550
506031131,22,0,0,0,28,327,115,5,0,444
506041132,13,4,0,0,15,327,73,0,0,408
506041133,19,0,0,0,19,328,59,3,0,392
506041134,14,0,0,0,12,267,53,3,0,318
506041135,14,3,0,0,18,313,58,3,0,372
506041136,22,9,0,0,28,347,120,4,0,472
506041137,13,0,0,0,13,284,56,4,0,352
506051138,13,0,0,0,19,368,84,0,3,454
506051139,11,0,0,0,11,187,46,3,0,238
506051140,10,3,0,0,11,367,82,4,0,453
506051141,11,0,0,0,14,259,89,0,4,350
506061142,18,0,0,0,24,349,72,0,0,420
506061143,13,0,0,0,7,198,46,0,3,248
506061144,14,0,0,0,11,133,42,0,3,181
506071145,9,4,0,0,13,288,67,0,0,356
506071146,7,3,0,0,11,196,26,0,0,225
506071147,20,4,0,0,29,406,114,5,3,525
507011148,19,0,0,0,19,333,53,0,0,390
507011150,19,13,0,0,31,245,123,3,0,379
507011151,0,0,0,0,0,3,0,0,0,3
507011152,5,0,0,0,5,148,22,0,0,166
507011153,5,0,0,0,5,138,20,0,0,158
507011154,15,3,0,0,14,281,55,0,0,335
507011155,10,0,0,0,10,71,15,0,0,83
507011158,0,0,0,0,0,65,14,0,0,83
507011159,18,8,0,0,23,266,86,8,0,359
507011160,10,3,0,0,7,188,43,6,0,234
507011161,11,3,0,0,13,259,46,4,0,307
507011163,3,0,0,0,9,136,43,0,0,182
507011259,8,0,0,0,8,191,40,3,0,238
507011260,18,6,0,0,22,161,47,8,0,217
507021164,4,0,0,0,3,217,43,0,0,261
507021165,44,9,0,0,51,954,212,20,0,1191
507021166,25,3,0,0,29,425,97,7,0,531
507021167,12,0,0,0,16,145,84,6,0,235
507031169,0,0,0,0,0,191,22,0,0,214
507031170,3,0,0,0,5,92,23,0,4,117
507031172,0,0,0,0,0,22,11,3,0,36
507031173,9,3,0,0,18,82,28,0,0,113
507031174,9,0,0,0,9,108,24,0,0,133
507031261,14,0,0,0,15,156,37,0,0,205
507041175,19,3,0,0,19,326,79,4,0,407
507041176,3,0,0,0,3,49,6,0,0,59
507041177,16,0,0,0,17,327,61,5,4,401
507041178,16,3,0,0,14,401,79,3,0,491
507041179,3,0,0,0,7,125,19,0,0,141
507041180,6,5,0,0,13,187,43,0,0,232
507041181,14,0,0,0,20,482,103,5,0,587
507041182,20,0,0,0,20,291,111,4,4,407
507041183,6,0,0,0,6,103,21,0,0,125
507041184,0,0,0,0,0,116,20,0,0,137
507051186,9,0,0,0,9,86,12,0,0,98
507051187,9,0,0,0,10,249,60,3,0,312
507051188,17,4,0,0,27,450,152,8,0,614
507051189,0,0,0,0,0,0,0,0,0,0
507051190,12,0,0,0,12,211,35,0,0,250
507051191,10,4,0,0,17,308,61,0,0,363
507051192,11,0,0,0,13,153,35,0,0,188
507051193,9,0,0,0,8,132,26,0,0,156
507051312,8,0,0,0,8,176,37,0,0,212
507051313,14,0,0,0,19,335,46,4,0,377
507051314,0,0,0,0,0,40,22,0,0,64
509011225,12,5,0,0,16,479,263,24,0,767
509011226,5,0,0,0,3,184,78,0,3,274
509011227,0,0,0,0,7,90,22,0,0,105
509011228,9,6,0,0,14,305,103,0,6,411
509011229,5,0,0,0,5,113,121,0,3,232
509011230,4,0,0,0,6,112,83,0,0,200
509011231,9,3,0,0,9,170,213,0,5,386
509011232,8,0,0,0,10,112,30,3,0,146
509011233,0,0,0,0,0,193,80,0,0,274
509011234,5,0,0,0,8,188,130,0,3,317
509011235,0,0,0,0,0,0,0,0,0,0
509021236,3,0,0,0,3,163,52,0,3,209
509021237,5,0,0,0,3,94,69,0,8,173
509021238,3,4,0,0,5,150,114,0,4,262
509021239,11,4,0,0,15,294,128,3,7,432
509021240,4,0,0,0,4,124,90,0,4,223
509021241,6,0,0,0,5,142,118,0,5,263
509021242,4,0,0,0,0,139,94,0,3,235
509021243,8,3,0,0,11,210,82,3,5,295
509021244,3,3,0,0,8,130,38,0,0,166
509021245,0,0,0,0,5,161,76,3,4,244
509031246,6,0,0,0,4,123,96,0,0,217
509031247,7,0,0,0,11,202,238,0,6,455
509031248,4,0,0,0,4,63,23,0,0,86
509031249,0,0,0,0,4,92,56,0,0,149
509031250,4,4,0,0,6,189,173,0,3,358
510011262,13,0,0,0,15,293,107,0,0,412
510011263,5,5,0,0,9,49,18,0,0,65
510011264,0,0,0,0,0,8,6,0,0,18
510011265,3,0,0,0,3,86,53,3,0,141
510011266,0,0,0,0,0,15,3,3,0,18
510021267,13,0,0,0,13,76,6,3,0,90
510021268,0,0,0,0,0,40,5,0,0,45
510021269,12,5,0,0,11,88,33,0,0,118
510021270,0,0,0,0,0,93,16,0,0,109
510031271,12,4,0,0,13,123,31,0,0,153
510031272,9,3,0,0,10,181,51,0,6,237
510031273,0,0,0,0,0,49,9,0,0,59
511011274,19,0,0,0,20,262,160,0,0,427
511011275,9,0,0,4,11,165,178,3,8,352
511021276,9,0,0,0,9,135,80,3,0,218
511021277,12,0,0,0,12,123,67,6,6,201
511031278,3,0,0,0,7,73,34,0,0,106
511031279,11,3,0,0,14,180,102,4,0,287
511031280,4,0,0,0,4,66,12,4,0,88
511031281,0,0,0,0,0,0,0,0,0,5
511031282,5,0,0,0,5,45,9,0,0,61
511031283,6,0,0,0,10,59,11,0,6,74
511031284,0,0,0,0,0,0,0,0,0,0
511041285,15,0,0,0,13,347,211,14,3,575
511041286,10,3,0,0,16,111,35,0,0,146
511041287,0,0,0,0,0,104,28,0,4,137
511041288,3,0,0,0,3,120,36,0,0,154
511041289,5,0,0,0,9,84,43,0,0,129
511041290,9,0,0,0,9,77,25,0,0,107
511041291,4,0,0,0,6,133,120,0,5,257
511041292,13,3,0,0,16,199,133,0,0,337
597979799,7,0,0,0,7,18,4,0,0,17
599999499,486,35,4,7,535,15566,1650,50,78,17340
601011001,6,0,0,0,3,64,23,5,0,91
601011002,7,0,0,0,7,105,53,0,0,151
601011003,0,0,0,0,0,71,9,0,0,82
601021004,4,0,0,0,4,181,57,4,0,243
601021005,15,3,0,0,13,247,73,7,0,331
601021006,0,0,0,0,0,47,19,0,0,65
601021007,4,0,0,0,4,179,27,0,0,207
601021008,5,0,0,0,5,147,30,0,0,178
601021009,4,3,0,0,9,103,41,0,0,140
601021010,0,0,0,0,0,27,6,0,0,36
601021011,3,0,0,0,3,79,25,0,0,106
601021012,0,0,0,0,0,112,33,0,0,144
601031013,0,0,0,0,0,74,8,0,0,83
601031014,4,0,0,0,4,85,13,0,0,102
601031015,0,0,0,0,0,101,35,0,0,135
601031016,3,4,0,0,8,156,44,6,0,209
601031017,12,0,0,0,18,201,82,0,3,290
601031018,0,0,0,0,0,71,15,5,0,87
601031019,11,3,0,0,15,272,93,0,0,370
601031020,5,4,0,0,7,107,43,0,0,151
601031021,0,0,0,0,0,43,17,0,0,54
601041022,12,0,0,0,9,325,101,0,3,435
601041023,9,0,0,0,12,252,49,0,0,304
601041024,7,0,0,0,11,209,52,0,3,271
601041025,0,0,0,0,0,0,0,0,0,0
601041026,0,0,0,0,0,106,20,0,0,125
601051027,36,5,0,0,37,953,360,53,0,1366
601051028,9,0,0,0,9,205,38,0,0,246
601051029,4,0,0,0,8,83,17,0,0,105
601051030,5,0,0,0,6,180,41,0,0,220
601051031,10,0,0,0,13,330,90,3,0,425
601051032,6,0,0,0,8,241,37,3,0,279
601051033,0,0,0,0,4,164,24,0,3,194
601061034,3,0,0,0,6,190,42,0,0,233
601061035,8,0,0,0,9,245,87,0,4,344
602011036,7,3,0,0,4,140,73,6,0,214
602011037,3,0,0,0,3,102,29,0,0,137
602011038,9,7,0,0,20,408,284,27,0,719
602011039,0,0,0,0,0,107,30,4,0,140
602011040,0,0,0,0,0,57,17,3,0,72
602011041,0,0,0,0,0,76,18,0,0,92
602011042,10,0,0,0,10,108,32,11,0,151
602011043,4,0,0,0,4,55,15,0,0,71
602011044,8,0,0,0,8,98,35,0,0,131
602011045,0,0,0,0,3,26,9,0,0,41
602011046,0,0,0,0,0,128,28,0,0,155
602011047,0,0,0,0,0,122,44,0,0,167
602011048,0,0,0,0,4,88,19,6,0,118
602011049,6,0,0,0,6,90,10,0,0,101
602011050,0,0,0,0,0,64,17,0,0,85
602011051,0,0,0,0,0,88,5,0,0,99
602011052,5,4,0,0,5,93,22,0,0,119
602021053,0,0,0,0,5,73,25,0,0,97
602021054,9,0,0,0,17,251,102,4,7,363
602021055,10,0,0,0,10,149,41,0,0,194
602021056,4,0,0,0,4,61,27,0,0,86
602021057,8,0,0,0,9,138,52,0,0,191
602031058,5,0,0,0,3,131,32,0,0,161
602031059,3,0,0,0,5,115,33,0,0,146
602031060,0,0,0,0,0,83,39,4,4,129
602031061,9,0,0,0,8,104,51,5,0,159
602031062,0,0,0,0,0,119,29,0,0,150
602031064,12,0,0,0,18,234,73,0,3,310
602031099,0,0,0,0,0,57,25,0,0,78
602031100,0,0,0,0,0,193,123,0,3,321
603011065,0,0,0,0,0,50,50,3,0,104
603011066,5,0,0,0,7,62,23,0,0,89
603011067,6,4,0,0,13,174,74,4,8,251
603011068,0,0,0,0,0,0,0,0,0,0
603021069,3,0,0,0,5,134,50,0,0,185
603021070,6,0,0,0,6,224,39,4,0,274
603021071,10,0,0,0,10,134,27,0,3,166
603021072,6,0,0,0,9,280,75,5,3,367
603031073,6,6,0,0,7,91,30,0,0,128
603031074,7,0,0,0,6,149,51,0,6,210
604011075,0,0,0,0,0,21,7,0,0,28
604011076,0,0,0,0,0,135,54,0,5,194
604011077,9,4,0,0,6,123,83,0,0,203
604011078,5,0,0,0,5,99,41,5,0,140
604011079,7,0,0,0,7,117,34,0,0,148
604011080,3,0,0,0,3,31,10,0,0,41
604011081,0,0,0,0,0,49,25,0,0,73
604011082,7,5,0,0,11,149,70,5,0,220
604011083,0,0,0,0,0,53,14,0,0,69
604011084,4,0,0,0,4,107,42,0,0,152
604021085,9,0,0,0,13,284,111,6,0,406
604021086,0,0,0,0,0,69,26,0,0,93
604021087,4,0,0,0,4,90,38,3,0,133
604021088,0,0,0,0,0,49,17,0,0,60
604021089,6,0,0,0,6,115,41,0,0,161
604021090,0,0,0,0,0,80,34,0,0,114
604021091,3,0,0,0,3,186,35,0,6,227
604021092,0,0,0,0,0,78,8,0,0,90
604031093,7,0,0,0,7,89,24,0,0,111
604031094,7,0,0,0,7,125,118,0,3,243
604031095,0,4,0,0,4,73,46,0,3,124
604031096,3,0,0,0,3,90,39,0,0,131
604031097,4,0,0,0,4,50,29,0,0,78
604031098,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,3,3,0,0,3
699999499,72,5,0,3,86,3058,378,5,32,3478
701011001,3,0,0,0,3,27,4,0,0,28
701011002,19,4,0,0,20,234,109,5,0,350
701011003,0,0,0,0,0,0,0,0,0,0
701011004,4,0,0,0,4,68,14,0,0,80
701011005,4,0,0,0,4,54,12,0,0,59
701011006,5,0,0,0,5,42,0,0,0,43
701011007,3,0,0,0,3,91,23,0,0,113
701011008,4,0,0,0,4,65,20,0,0,83
701011009,6,3,0,0,6,150,66,5,0,222
701021010,0,0,0,0,0,29,3,0,0,28
701021011,0,0,0,0,0,30,3,0,0,29
701021012,7,0,0,0,8,90,30,0,0,122
701021013,0,0,0,0,4,85,29,0,0,120
701021014,0,0,0,0,0,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0,0,0
701021016,0,3,0,0,3,59,39,0,0,97
701021017,0,0,0,0,0,16,3,0,0,22
701021018,0,0,0,0,0,29,8,0,0,39
701021019,0,0,0,0,0,45,9,3,0,58
701021020,6,0,0,0,7,61,23,0,0,86
