POW_SA2_CODE_2021,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_mnf_M,Mnf_Food_pdt_mnf_F,Mnf_Food_pdt_mnf_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_leath_clo_footw_mnf_M,Mnf_Tex_leath_clo_footw_mnf_F,Mnf_Tex_leath_clo_footw_mnf_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pul_pap_cvertd_pap_mnf_M,Mnf_Pul_pap_cvertd_pap_mnf_F,Mnf_Pul_pap_cvertd_pap_mnf_P,Mnf_Print_inc_repdtn_RM_mnf_M,Mnf_Print_inc_repdtn_RM_mnf_F,Mnf_Print_inc_repdtn_RM_mnf_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Bas_che_and_chem_pr_mnf_M,Mnf_Bas_che_and_chem_pr_mnf_F,Mnf_Bas_che_and_chem_pr_mnf_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Pri_met_and_met_pr_mnf_M,Mnf_Pri_met_and_met_pr_mnf_F,Mnf_Pri_met_and_met_pr_mnf_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
127021521,0,0,0,15,5,19,0,0,0,0,0,0,0,0,0,6,4,5,20,8,29,42,3,45,10,0,10,0,0,0,9,0,9,4,0,10,6,0,6,68,5,75,471,153,622,513,273,787,18,7,21,29,32,61,145,35,185,387,85,475,72,28,99,51,10,65,205,85,283,238,88,329,336,59,392,328,64,393,281,94,371,273,85,356,321,70,396,199,41,238,3867,1189,5060,3,0,4,29,8,38,12,0,12,54,20,71,188,59,244,286,84,370,195,39,233,492,125,624,178,49,228,1245,260,1510,2117,479,2592,74,36,108,260,107,363,287,80,367,237,54,290,184,98,285,133,90,223,0,0,0,1170,471,1639,67,18,87,101,27,124,15,6,22,90,57,144,256,218,474,48,58,104,572,383,950,0,0,0,9,3,12,165,175,338,172,178,348,126,27,152,753,144,897,21,4,21,0,0,0,0,0,0,3,0
127031522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,27,9,15,30,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,5,0,5,5,0,5,0,0,0,0,0,0,6,0,0,63,83,145,0,0,0,113,121,234,0,0,0,5,0,5,0,0,0,0,0,0,4,0,3,3,0,6,4,5,10,36,4,38,3,4,8,72,10,82,112,22,134,3,0,4,6,0,10,116,24,137,0,0,0,4,4,9,3,0,5,0,0,0,137,30,168,0,8,9,10,0,9,15,4,22,277,323,595,221,403,628,0,3,3,521,743,1268,0,0,0,13,21,33,198,238,431,212,257,474,8,4,8,52,8,57,0,0,0,0,0,0,0,0,0,0,0
127031523,0,0,0,11,4,8,0,0,0,0,0,0,0,0,0,4,3,4,12,3,19,11,6,12,0,0,0,0,0,0,3,0,3,5,0,7,4,0,4,20,3,24,202,91,292,298,160,462,3,0,4,31,62,90,66,9,77,7,10,11,63,37,102,0,0,0,29,18,48,168,75,241,106,17,118,127,22,151,131,40,172,57,19,77,524,139,664,123,38,160,1932,732,2674,3,5,3,18,4,21,0,0,4,19,4,21,156,34,185,193,50,237,96,20,116,247,51,296,94,16,106,897,176,1068,1325,261,1590,45,23,65,151,114,268,217,154,365,93,40,137,71,53,125,112,87,198,43,26,70,741,492,1229,42,24,64,84,24,110,31,18,49,101,107,213,139,162,300,121,72,191,513,410,923,0,0,0,3,7,7,195,197,391,198,203,398,73,38,110,439,81,524,11,0,11,9,0,11,12,0,19,0,0
127031524,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,10,0,6,42,17,60,28,32,61,3,0,5,0,8,9,0,0,0,12,0,10,3,0,3,0,0,0,17,10,27,0,0,0,3,0,8,22,5,28,16,0,16,116,10,122,225,71,290,3,5,13,491,158,648,7,0,3,8,4,13,0,0,0,0,0,0,0,5,5,12,10,23,21,6,30,76,24,99,118,27,149,280,52,340,503,104,609,8,4,14,26,14,43,206,77,282,13,8,23,3,3,7,4,8,11,0,0,0,266,115,380,12,4,12,28,10,39,3,5,8,63,66,126,40,38,76,0,0,4,138,124,260,0,0,0,9,3,12,88,134,223,97,139,237,13,12,25,191,48,235,5,0,8,6,4,5,13,5,15,0,0
127031599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9,5,9,7,0,8,34,6,43,60,12,74,0,0,0,4,0,6,3,9,9,0,0,0,3,0,3,0,0,0,0,0,0,5,7,13,0,0,0,0,4,3,5,0,5,14,16,29,8,17,19,0,0,0,21,34,58,0,0,0,0,0,0,7,12,19,7,12,19,0,0,7,16,8,20,7,0,7,0,0,0,0,0,0,0,0
127031601,0,0,0,29,18,51,0,0,0,0,0,0,0,0,0,9,0,9,35,18,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,21,149,91,241,0,0,0,5,9,8,0,0,0,91,9,105,186,42,230,0,0,0,0,0,0,8,0,8,0,0,0,0,0,3,13,9,14,7,0,7,69,33,107,4,0,5,565,194,755,0,0,0,0,0,0,0,0,0,10,0,14,3,0,3,16,0,15,9,0,11,106,87,194,7,3,9,40,3,47,166,89,261,21,16,33,10,8,20,6,6,13,5,0,4,18,11,25,76,24,93,3,3,8,135,57,193,9,15,23,315,118,429,10,3,7,27,33,59,119,185,307,3,4,7,481,353,832,0,0,0,17,32,45,57,62,117,70,94,165,19,4,24,101,19,116,3,3,6,0,0,0,0,0,0,0,0
127031730,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,6,0,0,0,10,9,15,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,62,22,83,0,0,3,51,8,55,114,27,142,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,6,7,8,83,82,163,12,16,29,0,0,0,107,110,211,0,0,0,0,0,0,174,160,337,174,162,334,4,0,4,28,4,29,5,5,4,0,0,4,0,0,0,0,0
127031731,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,18,17,33,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,6,17,0,0,0,53,31,83,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,11,0,11,18,5,20,113,39,148,18,10,27,42,12,56,188,63,256,0,0,5,0,0,0,4,4,10,0,0,0,0,3,4,5,10,17,0,0,0,21,22,36,12,23,32,8,0,8,4,0,3,145,186,330,264,614,883,5,0,4,437,828,1263,0,0,0,3,11,13,232,261,490,237,268,502,6,0,8,28,6,32,15,6,16,0,0,0,4,0,3,0,0
127031732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,10,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,5,10,6,0,6,27,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,8,5,9,55,23,79,4,0,4,53,7,65,120,35,153,0,0,0,0,0,0,0,0,0,12,0,17,0,0,6,0,0,0,0,0,0,13,9,21,0,0,3,91,24,119,10,3,10,27,20,50,36,63,94,0,0,0,172,112,282,0,0,0,5,0,3,126,109,235,136,112,243,3,0,4,17,3,20,3,0,4,0,0,0,0,0,0,0,0
127031733,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,11,0,11,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,26,3,28,144,60,205,191,90,283,5,4,5,12,15,22,131,30,156,11,8,19,66,44,112,16,9,29,75,62,136,34,13,46,121,17,138,67,10,83,164,35,197,94,10,107,256,121,377,88,23,118,1474,552,2021,6,0,6,35,0,42,0,0,0,72,8,81,22,5,19,132,17,146,87,20,103,272,91,367,154,28,179,588,106,692,1101,247,1346,22,21,43,214,60,269,111,80,190,118,30,144,89,51,144,74,52,127,0,0,0,624,290,917,19,14,36,142,78,217,20,13,23,534,270,808,138,123,267,3,5,6,866,494,1362,0,0,0,3,4,10,210,226,439,221,225,445,80,36,111,473,115,592,17,4,15,8,4,8,0,0,0,0,0
128011529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,10,0,0,6,5,23,32,0,0,0,0,6,7,3,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,5,6,29,41,72,0,0,0,3,0,4,0,0,0,4,0,3,3,4,5,15,9,14,7,4,6,87,16,107,15,5,18,211,33,237,320,56,373,0,0,0,3,0,8,14,5,13,0,0,0,0,4,5,5,5,6,0,0,0,20,11,32,0,10,13,0,0,0,11,6,12,61,50,114,29,80,117,0,0,0,108,143,246,0,0,0,6,7,9,147,178,333,155,183,338,0,0,0,8,5,17,5,0,3,0,0,0,4,3,5,0,0
128011530,0,0,0,9,5,19,0,0,0,0,0,0,0,0,0,0,0,0,15,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,29,57,76,135,3,0,3,9,18,33,10,3,16,0,0,3,27,15,34,0,0,0,3,6,7,5,4,7,4,0,4,9,0,12,11,7,15,20,4,20,26,7,36,23,14,41,213,173,387,0,0,0,4,6,14,0,0,0,94,18,112,8,0,10,113,22,135,36,8,48,176,37,207,24,4,25,417,63,479,653,108,755,3,12,15,19,8,30,16,3,23,8,0,8,19,20,37,13,39,51,0,0,0,82,85,163,28,42,69,64,26,92,16,4,13,261,265,530,565,1457,2018,0,3,3,930,1798,2724,0,0,0,20,15,34,317,362,679,338,374,713,3,9,6,48,22,67,11,3,6,0,0,0,0,3,6,0,0
128011531,0,0,0,4,3,9,0,0,0,0,0,0,5,5,8,0,0,0,7,7,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,53,31,86,58,65,119,5,8,14,5,7,18,16,5,19,3,0,3,31,9,38,0,0,0,14,29,44,52,17,67,19,4,20,14,6,18,9,0,9,39,4,38,33,15,46,24,3,34,383,199,580,0,0,0,3,0,4,0,0,0,3,0,0,35,0,42,38,9,45,32,17,44,148,54,207,16,3,19,391,66,460,584,136,723,11,7,23,31,14,45,46,46,97,16,0,15,15,4,27,22,42,62,0,0,0,150,113,263,8,16,29,48,20,66,5,6,5,122,105,225,394,473,871,4,3,18,588,620,1209,3,0,4,20,12,34,158,157,315,186,170,347,21,13,30,149,34,183,5,0,3,3,9,12,10,3,13,0,0
128011602,0,0,0,3,6,4,0,0,0,0,0,0,29,5,32,0,0,3,38,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,107,41,144,55,55,109,3,0,5,9,26,38,50,7,53,5,3,9,40,16,52,0,0,0,19,24,41,148,27,174,21,0,25,104,19,126,131,50,183,26,3,36,53,15,70,90,18,109,856,310,1170,0,0,0,7,0,7,0,0,0,8,0,11,16,3,20,38,3,40,56,20,80,354,77,434,33,8,47,859,144,1006,1312,248,1567,21,13,32,55,16,78,63,28,87,30,18,47,13,7,22,70,50,120,0,0,0,254,133,387,21,24,44,41,12,51,11,5,12,183,184,369,368,440,805,10,3,12,630,667,1304,0,0,0,3,3,11,280,283,568,290,288,573,22,13,34,62,18,79,17,7,25,3,11,12,9,5,7,0,0
128011603,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,14,23,0,0,0,0,0,5,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,6,0,3,0,24,31,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,12,89,33,126,0,0,6,154,22,174,258,57,321,0,5,4,5,0,4,4,0,5,0,0,0,0,3,3,0,0,6,0,0,0,15,12,22,0,5,5,0,0,0,0,3,8,7,12,22,16,22,47,0,0,0,33,46,81,0,0,0,0,7,7,23,26,51,23,31,54,0,0,0,9,5,16,0,0,0,4,0,4,5,3,5,3,0
128011604,0,0,0,7,0,6,0,0,0,0,0,0,3,0,3,4,3,9,12,3,15,0,0,0,10,0,10,3,0,3,16,3,21,3,0,8,0,0,0,31,3,39,50,13,62,15,33,48,3,0,4,0,0,0,5,0,5,10,5,11,9,4,10,0,0,0,9,9,8,0,0,0,0,0,6,0,0,0,9,3,11,26,9,37,19,3,21,12,9,21,160,90,249,3,0,3,9,0,9,0,0,0,22,3,28,65,15,82,104,20,125,56,11,62,331,104,439,52,10,68,408,52,461,846,180,1027,10,7,18,11,9,16,233,165,399,0,0,0,8,13,14,29,38,67,0,0,0,289,225,515,6,12,23,0,0,3,72,16,82,119,112,234,65,160,220,0,3,5,259,306,566,0,5,5,22,29,50,502,481,986,527,520,1042,5,5,10,42,4,38,53,8,55,11,3,12,5,6,13,0,0
128011605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,20,11,28,3,0,3,34,10,41,61,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,5,3,4,4,8,0,3,3,7,6,13,0,0,0,0,0,0,9,13,24,9,13,24,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0
128011606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,12,17,31,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,8,4,5,8,0,7,67,23,81,3,0,3,106,14,117,183,41,222,0,3,3,0,3,3,0,4,4,0,0,0,0,5,8,0,3,5,0,0,0,5,16,20,0,4,4,5,0,5,9,4,8,19,20,43,14,19,38,0,0,0,48,51,96,0,0,0,0,0,0,43,47,93,43,47,93,4,0,5,8,0,12,0,0,3,3,0,0,3,4,4,0,0
128021533,0,0,0,0,5,9,0,0,0,0,4,4,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,4,0,0,0,22,3,24,5,0,3,51,18,70,0,0,0,4,0,4,0,0,0,4,0,4,3,0,3,10,0,10,10,3,16,50,8,56,21,3,23,131,27,153,204,40,250,4,3,8,24,8,28,5,0,7,0,0,0,0,0,0,0,3,6,0,0,0,35,17,54,0,0,0,0,0,0,10,8,20,12,9,20,13,19,35,0,0,0,37,36,73,0,0,0,0,4,3,72,76,150,72,79,151,0,0,0,13,0,15,64,13,82,0,0,0,0,0,0,0,0
128021534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,3,0,3,0,0,4,0,0,0,0,3,3,0,0,0,14,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,4,3,8,36,17,59,4,0,7,105,24,125,151,50,198,3,0,3,3,0,3,6,4,12,0,0,0,5,6,6,0,0,0,0,0,0,17,6,22,0,3,6,4,0,4,0,0,0,48,44,87,13,22,37,0,4,4,65,73,140,0,0,0,0,0,3,20,25,38,18,23,42,0,0,0,18,4,24,0,0,0,0,0,0,0,0,3,0,0
128021535,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,8,3,7,7,9,21,31,0,0,3,5,5,7,0,0,4,0,0,0,0,6,4,0,0,0,11,3,12,0,0,0,0,0,0,0,0,0,0,3,4,4,0,4,6,0,5,4,0,6,44,43,86,0,0,0,33,5,36,0,0,0,0,0,0,80,10,85,109,18,127,16,0,16,53,18,73,3,0,8,231,36,268,302,53,360,0,0,0,14,8,16,14,0,19,0,0,0,0,0,0,0,4,11,0,0,0,29,18,42,7,6,16,4,0,8,8,5,13,151,195,345,61,171,233,0,0,4,242,371,613,0,0,0,0,0,0,190,215,403,191,216,404,7,5,8,91,16,105,7,0,9,0,0,0,3,0,3,0,0
128021536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,9,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,11,18,0,0,0,0,0,0,3,0,3,0,0,0,11,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,7,3,9,3,5,6,0,3,7,31,32,63,0,0,0,4,0,4,0,0,0,0,0,0,6,4,9,4,4,12,12,3,17,76,23,92,9,0,12,182,35,218,277,60,341,0,5,6,5,0,7,9,0,11,5,0,5,4,4,8,4,4,9,0,0,0,20,17,36,6,0,8,3,0,4,0,0,5,115,107,223,21,56,81,0,3,5,154,174,324,0,0,0,4,5,8,118,125,245,124,128,250,9,3,9,17,3,17,7,5,10,0,0,3,8,0,6,0,0
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,6,15,18,8,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021538,0,0,0,5,5,7,0,0,0,5,0,5,0,0,0,9,0,6,14,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,8,83,28,102,40,41,79,11,0,11,7,17,21,24,3,30,3,0,4,12,8,19,0,0,0,8,6,12,20,4,22,37,12,48,57,11,61,39,10,45,19,3,24,52,18,70,69,24,86,468,180,649,0,0,4,13,0,14,0,0,0,35,11,44,16,3,22,66,22,88,48,21,74,261,66,328,106,26,134,609,104,715,1019,224,1244,5,12,17,56,20,78,40,19,63,10,7,15,13,5,22,28,22,45,0,0,0,157,82,243,14,15,26,275,102,378,21,0,22,275,257,536,190,221,410,3,0,9,780,601,1378,0,0,3,5,3,10,340,362,701,348,366,712,3,5,5,33,5,34,73,12,83,5,0,5,3,0,3,4,4
128021607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,5,4,0,3,27,18,40,0,0,0,5,3,6,0,0,0,0,0,0,0,0,5,12,0,12,4,5,5,55,10,61,4,0,4,194,29,221,253,38,293,6,0,6,10,3,11,5,3,8,0,0,4,0,0,0,0,7,10,0,0,0,21,14,29,3,8,10,11,3,15,12,4,16,171,210,378,55,135,187,0,0,4,247,361,613,0,0,0,0,3,6,248,247,497,250,254,502,8,5,5,35,12,42,24,0,30,0,0,0,0,0,5,0,0
128021608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,3,29,0,0,5,61,16,74,90,17,114,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,5,5,0,0,0,0,6,8,4,4,3,0,0,0,6,0,5,3,3,8,8,15,31,0,0,3,22,26,47,0,0,0,0,0,0,9,14,23,9,14,23,0,0,0,6,6,9,0,0,0,0,0,0,0,0,0,0,0
