POW_SA2_CODE_2021,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Afghanistan_E,M_Afghanistan_OM_IE,M_Afghanistan_OM_UIE,M_Afghanistan_CFW,M_Afghanistan_ES_NS,M_Afghanistan_Tot,M_Bangladesh_E,M_Bangladesh_OM_IE,M_Bangladesh_OM_UIE,M_Bangladesh_CFW,M_Bangladesh_ES_NS,M_Bangladesh_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Nepal_E,M_Nepal_OM_IE,M_Nepal_OM_UIE,M_Nepal_CFW,M_Nepal_ES_NS,M_Nepal_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Taiwan_E,M_Taiwan_OM_IE,M_Taiwan_OM_UIE,M_Taiwan_CFW,M_Taiwan_ES_NS,M_Taiwan_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE
505021095,303,42,76,7,0,427,0,4,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,11,6,0,0,51,5,0,0,0,0,4,3,4,5,0,0,16,8,0,0,0,0,8,0,7,7,0,3,14,3,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,10,3,0,0,0,0,5,0,0,0,0,0,0,5,7,0,0,0,15,5,0,0,0,0,3,8,0,0,0,0,9,0,0,3,0,0,0,5,0,0,0,0,5,12,4,5,0,0,21,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,3,25,5,18,3,0,47,5,0
505021096,556,113,86,4,5,764,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,9,6,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,7,28,8,0,0,0,40,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,6,5,0,0,0,8,11,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,16,4,0,0,0,0,4,4,4,0,0,0,3,13,8,9,0,0,21,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,7,0,0,0,0,6,26,6,7,0,0,39,3,0,3,0,0,5,0,0,0,3,0,3,3,0,0,0,0,3,94,34,25,0,0,149,8,3
505021097,395,103,95,16,0,605,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,48,5,4,0,0,59,0,0,0,0,0,9,4,0,0,0,0,3,0,0,0,0,0,0,8,3,3,0,0,14,8,6,3,0,4,23,3,0,0,0,0,6,3,0,0,0,0,7,0,0,0,0,0,4,6,5,4,0,0,17,11,0,3,0,0,14,0,0,0,0,0,0,15,6,3,0,0,26,7,0,3,0,0,11,11,0,0,0,0,12,4,3,0,0,0,8,0,4,0,0,0,9,16,14,11,0,0,37,8,0,3,0,0,8,0,0,0,0,0,3,3,0,0,0,0,7,66,14,25,0,0,107,3,0
505021301,575,64,64,10,4,708,8,0,4,0,0,12,4,0,0,0,0,7,0,0,0,0,0,0,14,0,4,3,0,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,5,57,5,0,0,0,65,0,0,0,0,0,0,7,0,0,0,0,13,11,0,3,0,0,16,13,5,0,0,0,15,0,8,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,9,0,0,33,6,0,0,0,0,6,3,0,0,0,0,3,29,0,8,0,0,39,9,0,0,0,0,11,16,0,0,0,0,18,0,0,0,0,0,4,3,3,0,0,0,11,16,9,3,0,0,30,7,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,12,94,4,14,0,0,117,4,0
505021302,228,56,82,6,5,371,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,9,6,0,0,0,14,0,0,3,0,0,3,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,7,0,0,35,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,11,3,4,5,0,0,9,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,4,7,3,0,0,0,14,4,0,0,0,0,4,4,0,0,0,0,5,11,0,4,0,0,15,4,0,3,0,0,10,9,0,0,0,0,10,0,0,0,0,0,3,8,0,0,0,0,8,8,10,12,0,0,22,0,0,3,0,0,5,4,0,0,0,0,4,4,0,0,0,0,4,25,4,15,0,0,49,0,0
505031098,227,25,52,0,0,304,7,3,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,17,8,8,0,0,28,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,17,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,25,11,8,0,0,41,0,0
505031099,554,33,72,14,5,668,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,5,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,18,6,8,0,0,30,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,3,17,4,3,0,0,20,3,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,3,0,0,0,0,3,0,0,0,0,0,3,50,3,15,0,0,66,4,0,0,0,0,4,27,0,4,0,0,30,0,0,0,0,0,0,4,0,5,0,0,11,41,14,9,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,16,68,0,4,334,0,0
505031100,761,86,88,4,6,950,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,28,10,9,4,0,46,5,0,0,0,0,0,4,0,3,0,0,6,0,0,0,0,0,0,23,6,4,0,0,32,5,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,107,11,5,0,0,120,0,0,0,0,0,4,33,0,0,0,0,32,0,0,0,0,0,5,8,0,0,0,0,8,47,10,9,0,0,67,6,0,0,0,0,6,3,0,0,0,0,3,7,0,0,0,0,6,278,46,65,4,0,393,3,0
505031101,576,38,62,3,0,682,0,0,3,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,9,5,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,24,10,13,0,0,53,5,0,0,0,0,5,3,0,0,0,0,8,6,0,5,0,0,7,16,6,3,0,0,26,5,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,6,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,41,6,3,0,0,46,7,0,0,0,0,7,22,0,3,0,0,23,0,0,0,0,0,0,4,0,0,0,0,4,34,14,7,0,0,57,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,242,24,36,0,3,294,5,0
505031102,192,12,36,0,0,244,6,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,10,0,3,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,5,3,0,27,0,0
505031104,72,21,40,0,0,137,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,8,6,0,0,0,0,6,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,18,0,0
505031105,375,74,114,3,0,568,3,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,4,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,3,0,0,10,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,5,0,0,0,0,0,3,16,8,9,0,0,32,3,0,0,0,0,0,23,0,0,0,0,23,0,0,4,0,0,7,6,0,5,0,0,5,61,28,15,3,0,107,0,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,3,190,88,105,10,0,395,8,0
505031106,40,0,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,22,4,0
505031107,296,39,61,6,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,6,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,10,4,0,0,0,0,7,0,0,3,0,0,5,18,0,3,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,7,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,36,51,3,0,191,0,0
505031255,224,26,52,3,4,308,3,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,18,7,4,0,0,26,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,4,5,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,0,0,26,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,18,9,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,85,23,56,4,0,164,0,0
505031256,201,27,34,10,0,282,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,32,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,16,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,51,0,8,0,0,63,4,0
505031257,48,19,32,5,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,9,0,0,28,0,0
505031258,208,28,49,4,0,297,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,3,0,33,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,17,48,0,0,162,0,0
505031303,758,127,96,12,4,1004,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,5,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,24,3,4,4,0,38,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,6,16,0,0,0,0,21,8,4,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,6,3,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,56,8,10,0,0,72,0,0,0,0,0,9,10,0,3,0,0,17,3,3,0,0,0,9,4,0,0,0,0,0,30,7,12,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,127,28,42,5,0,202,3,0
505031304,105,45,53,3,0,208,7,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,0,0,20,0,0,0,0,0,4,4,0,3,0,0,7,0,0,4,0,0,10,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,14,10,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,7,0,0,43,4,0
505031305,6036,802,370,60,33,7296,30,9,13,0,0,46,10,0,0,0,0,12,20,7,0,0,0,27,67,9,3,11,3,92,18,0,3,4,0,30,9,7,3,4,0,25,9,0,0,0,0,9,45,4,7,0,0,56,6,0,0,0,0,14,25,0,0,0,0,30,384,40,24,9,0,458,36,5,4,0,0,37,31,3,3,0,0,39,20,4,5,0,0,25,161,36,16,0,0,204,48,14,4,4,0,71,9,0,0,0,0,9,18,0,0,0,0,17,6,0,0,0,0,10,83,9,5,0,0,99,25,0,0,0,0,25,16,5,5,0,0,27,525,55,33,10,0,615,39,4,0,0,0,46,245,0,0,0,0,250,29,4,10,0,0,34,38,7,4,0,0,48,346,82,34,8,0,476,49,6,4,0,0,57,17,0,0,0,0,17,37,0,0,0,0,34,1552,265,145,6,10,1974,33,0
505031306,709,85,103,14,0,917,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,7,12,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,4,41,15,0,0,0,65,6,0,0,0,0,3,3,6,0,0,0,9,0,0,0,0,0,4,12,5,0,0,0,13,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,4,37,9,15,5,0,61,5,0,0,0,0,0,13,0,3,0,0,19,0,0,4,0,0,3,4,0,0,0,0,7,35,9,10,0,0,51,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,203,22,39,0,7,266,3,0
506011110,1339,93,118,0,7,1561,14,0,0,0,0,15,10,0,0,0,0,12,7,0,0,0,0,7,21,3,3,4,0,28,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,8,107,10,11,0,0,126,3,0,0,0,0,10,8,0,0,0,0,6,0,0,0,0,0,7,16,5,3,0,0,24,5,0,4,0,0,12,0,0,0,0,0,0,4,0,0,0,0,10,4,0,0,0,0,4,22,4,4,0,0,27,8,0,0,0,0,11,15,0,4,0,0,21,84,5,4,0,4,96,4,3,0,0,0,4,41,0,4,0,0,43,0,0,0,0,0,0,3,0,3,0,0,8,46,10,0,0,0,60,18,0,0,0,0,14,5,0,0,0,0,5,9,0,0,0,0,9,172,16,21,6,0,214,5,0
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,105,15,20,0,0,147,0,0,3,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,8,0,0,38,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,11,4,0,4,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,13,0,0,28,0,0
506011114,954,102,99,10,6,1176,13,5,0,0,0,23,3,0,0,0,0,3,8,0,0,0,0,13,13,6,4,0,0,13,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,3,3,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,4,44,9,4,0,0,62,13,0,0,0,0,13,4,0,0,0,0,4,0,0,5,0,0,4,13,3,0,0,0,19,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,27,7,0,0,0,0,7,11,4,0,0,0,8,55,3,3,0,0,68,7,0,0,0,0,8,22,0,0,0,0,32,0,0,0,0,0,0,7,0,0,0,0,13,12,4,0,0,0,20,10,3,3,0,0,14,0,0,0,0,0,0,8,0,0,0,0,8,137,25,35,4,0,206,6,0
506011115,190,47,43,0,0,288,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,69,0,0,0,0,69,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,18,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0,26,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,12,0,0,0,0,16,8,0,0,0,0,10,6,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,64,19,16,0,0,108,5,0
506011116,166,54,79,8,6,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,32,13,31,3,0,78,0,0
