POW_SA2_CODE_2021,SWs_PINS_H_0,SWs_PINS_H_1_19,SWs_PINS_H_20_29,SWs_PINS_H_30_34,SWs_PINS_H_35_39,SWs_PINS_H_40_44,SWs_PINS_H_45_49,SWs_PINS_H_50ov,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_19,SWs_Tot_H_20_29,SWs_Tot_H_30_34,SWs_Tot_H_35_39,SWs_Tot_H_40_44,SWs_Tot_H_45_49,SWs_Tot_H_50ov,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_19,MaOpD_NNI_H_20_29,MaOpD_NNI_H_30_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40_44,MaOpD_NNI_H_45_49,MaOpD_NNI_H_50ov,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_19,MaOpD_1_149_H_20_29,MaOpD_1_149_H_30_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40_44,MaOpD_1_149_H_45_49,MaOpD_1_149_H_50ov,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_19,MaOpD_150_299_H_20_29,MaOpD_150_299_H_30_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40_44,MaOpD_150_299_H_45_49,MaOpD_150_299_H_50ov,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_19,MaOpD_300_399_H_20_29,MaOpD_300_399_H_30_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40_44,MaOpD_300_399_H_45_49,MaOpD_300_399_H_50ov,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot,MaOpD_400_499_H_0,MaOpD_400_499_H_1_19,MaOpD_400_499_H_20_29,MaOpD_400_499_H_30_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40_44,MaOpD_400_499_H_45_49,MaOpD_400_499_H_50ov,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_19,MaOpD_500_649_H_20_29,MaOpD_500_649_H_30_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40_44,MaOpD_500_649_H_45_49,MaOpD_500_649_H_50ov,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_19,MaOpD_650_799_H_20_29,MaOpD_650_799_H_30_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40_44,MaOpD_650_799_H_45_49,MaOpD_650_799_H_50ov,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_19,MaOpD_800_999_H_20_29,MaOpD_800_999_H_30_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40_44,MaOpD_800_999_H_45_49,MaOpD_800_999_H_50ov,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_19,MaOpD_1000_1249_H_20_29,MaOpD_1000_1249_H_30_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40_44,MaOpD_1000_1249_H_45_49,MaOpD_1000_1249_H_50ov,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_19,MaOpD_1250_1499_H_20_29,MaOpD_1250_1499_H_30_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40_44,MaOpD_1250_1499_H_45_49,MaOpD_1250_1499_H_50ov,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_19,MaOpD_1500_1749_H_20_29,MaOpD_1500_1749_H_30_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40_44,MaOpD_1500_1749_H_45_49,MaOpD_1500_1749_H_50ov,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_19,MaOpD_1750_1999_H_20_29,MaOpD_1750_1999_H_30_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40_44,MaOpD_1750_1999_H_45_49,MaOpD_1750_1999_H_50ov,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_19,MaOpD_2000_2999_H_20_29,MaOpD_2000_2999_H_30_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40_44,MaOpD_2000_2999_H_45_49,MaOpD_2000_2999_H_50ov,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000_3499_H_0,MaOpD_3000_3499_H_1_19,MaOpD_3000_3499_H_20_29,MaOpD_3000_3499_H_30_34,MaOpD_3000_3499_H_35_39,MaOpD_3000_3499_H_40_44,MaOpD_3000_3499_H_45_49,MaOpD_3000_3499_H_50ov,MaOpD_3000_3499_H_NS,MaOpD_3000_3499_H_Tot,MaOpD_3500mo_H_0,MaOpD_3500mo_H_1_19,MaOpD_3500mo_H_20_29,MaOpD_3500mo_H_30_34,MaOpD_3500mo_H_35_39,MaOpD_3500mo_H_40_44,MaOpD_3500mo_H_45_49,MaOpD_3500mo_H_50ov,MaOpD_3500mo_H_NS,MaOpD_3500mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_19,MaOpD_PINS_H_20_29,MaOpD_PINS_H_30_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40_44,MaOpD_PINS_H_45_49,MaOpD_PINS_H_50ov,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_19,MaOpD_Tot_H_20_29,MaOpD_Tot_H_30_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40_44,MaOpD_Tot_H_45_49,MaOpD_Tot_H_50ov,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_19,Lab_NNI_H_20_29,Lab_NNI_H_30_34,Lab_NNI_H_35_39,Lab_NNI_H_40_44,Lab_NNI_H_45_49,Lab_NNI_H_50ov,Lab_NNI_H_NS,Lab_NNI_H_Tot
306031158,0,0,0,0,0,0,0,0,0,0,0,20,13,3,3,3,0,6,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6,0,13,0,0,0,3,3,3,0,0,0,15,0,0,3,0,0,6,0,13,0,29,0,0,0,0,0,3,0,14,0,18,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,4,8,24,6,52,0,103,0,0,0,0,0,0,0,0,0,0
306031159,0,0,0,3,0,0,0,0,0,9,26,172,79,58,96,50,14,33,12,537,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,3,8,0,0,0,0,0,0,14,0,4,10,6,4,0,0,0,0,21,0,0,4,0,8,4,4,3,0,27,5,0,6,4,13,11,4,5,0,52,0,0,0,0,13,15,9,8,0,50,0,0,0,0,9,12,7,15,0,35,0,0,0,0,0,0,3,8,0,14,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,8,10,18,40,18,49,48,23,56,0,257,0,4,0,0,0,0,0,0,0,4
306031160,0,0,0,0,0,0,0,0,0,0,3,21,17,7,6,5,5,0,0,64,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,9,0,4,3,0,3,0,0,0,0,13,0,0,6,6,8,8,0,4,0,25,0,0,3,6,11,16,3,8,0,56,0,0,0,0,10,19,5,17,0,53,0,0,0,0,0,9,3,9,0,29,0,0,0,0,0,11,3,12,0,35,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,4,7,15,16,12,31,69,22,87,9,264,0,0,0,0,0,0,0,0,0,3
306031161,0,0,0,0,0,0,0,0,0,0,15,110,62,36,55,40,14,26,4,377,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,13,0,9,4,0,0,0,0,0,0,13,0,0,9,3,0,4,0,3,0,18,0,0,9,4,4,0,6,4,0,18,0,0,9,9,30,19,13,14,0,96,9,0,0,3,17,26,9,22,0,88,0,0,0,0,0,11,10,28,0,49,0,0,0,0,0,3,0,24,0,38,0,0,0,0,0,3,0,17,0,19,0,0,0,0,0,0,0,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,11,22,33,16,56,77,43,121,5,385,0,7,0,3,0,0,0,0,0,8
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
306041164,0,0,0,0,0,0,0,0,0,3,11,63,38,29,32,18,3,8,4,206,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,10,4,3,4,0,0,4,0,3,0,16,0,0,0,0,3,9,9,4,0,33,0,0,0,0,5,8,0,13,3,32,0,0,0,0,0,6,0,12,0,21,0,0,0,0,5,3,0,6,0,13,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,20,12,5,16,33,10,52,8,166,0,4,0,0,0,0,0,0,0,3
306041165,0,0,0,0,0,4,0,0,0,0,11,100,69,48,69,58,8,32,3,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,5,4,0,0,0,0,0,0,11,0,3,5,0,0,3,0,0,0,13,4,5,5,0,6,5,0,0,0,22,0,6,0,0,4,7,5,7,0,25,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,19,3,13,12,4,24,0,110,0,0,0,0,0,0,0,0,0,0
306051166,0,0,0,3,0,0,0,0,3,8,23,188,100,74,97,65,23,43,15,621,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,5,3,0,0,0,0,0,0,7,0,3,4,0,0,0,0,4,0,10,0,0,11,0,3,0,0,0,4,18,0,4,9,0,8,5,0,0,0,29,4,0,7,5,13,23,8,6,0,57,0,0,0,0,14,32,9,12,0,68,0,0,0,0,6,3,3,11,0,27,0,0,0,0,0,0,0,8,7,23,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,24,11,46,61,19,53,11,260,0,0,0,0,0,0,0,0,0,5
306051167,0,0,0,0,0,0,0,0,0,0,8,30,19,5,19,15,3,9,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,0,0,0,0,17,0,0,0,3,0,5,3,3,0,15,0,0,0,0,3,9,0,11,3,24,0,0,0,0,0,0,4,8,0,17,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,14,14,8,48,9,118,0,0,0,0,0,0,0,0,0,4
306051168,0,0,0,0,0,0,0,0,0,0,3,47,28,13,10,11,0,0,3,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,10,4,0,3,0,27,0,0,0,0,0,0,0,0,0,0
306051169,0,3,0,0,0,0,0,0,0,0,5,50,25,12,17,14,5,4,5,132,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,3,0,3,7,0,0,3,0,0,4,14,0,0,0,0,7,4,0,0,0,11,0,0,0,7,7,13,0,7,0,31,3,0,0,3,5,8,0,15,0,39,0,0,0,0,0,0,4,10,0,13,0,0,0,0,0,5,3,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,11,9,12,11,24,31,9,45,8,146,0,0,0,0,0,0,0,0,0,7
306051170,0,0,0,0,4,0,0,0,0,10,15,148,74,53,89,59,19,24,3,488,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,7,4,0,0,0,0,0,16,3,0,9,0,6,0,0,7,0,24,0,3,6,6,21,16,0,6,0,66,7,4,3,6,17,22,10,19,5,82,5,0,4,0,8,8,3,20,0,45,3,0,0,0,0,0,0,8,0,20,0,0,0,0,0,6,0,3,0,5,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,13,25,30,16,52,56,18,82,8,302,5,0,0,0,7,0,0,0,0,14
307011171,0,0,0,0,4,0,0,0,0,5,0,31,9,11,38,13,3,16,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,9,0,0,0,5,0,3,0,4,0,17,3,5,0,0,9,5,0,10,0,36,0,3,0,0,0,10,0,20,0,46,0,4,0,0,4,0,0,15,3,30,0,0,0,0,0,4,3,20,0,31,0,0,0,0,3,0,4,11,0,18,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,8,8,13,4,9,18,29,20,113,12,215,0,6,0,0,0,0,0,0,0,8
307011172,0,0,0,0,0,0,0,0,0,4,7,88,38,19,41,53,13,11,9,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,3,19,0,0,4,0,4,3,0,4,0,16,0,0,4,3,14,9,0,3,0,41,3,0,3,0,7,22,3,20,6,69,0,3,0,0,4,4,7,30,0,57,4,4,0,0,0,9,4,43,0,66,0,0,0,3,4,9,7,43,0,61,6,0,0,0,3,10,11,47,0,84,0,0,0,0,0,0,0,11,0,19,0,0,0,0,0,0,0,12,0,18,0,0,0,0,0,3,0,4,3,5,22,17,16,13,39,85,38,219,16,469,0,0,0,0,0,0,0,0,0,4
307011173,0,0,0,0,3,0,0,4,0,9,11,76,55,23,36,40,23,29,8,306,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,10,0,3,0,0,0,0,0,0,0,3,0,0,7,3,4,5,0,5,0,21,0,0,0,0,3,4,0,0,0,22,0,0,4,0,11,10,6,6,0,36,3,3,0,4,5,10,7,21,0,46,5,4,0,0,3,16,5,24,0,60,0,0,0,0,3,5,0,34,0,46,0,0,0,0,0,0,0,19,0,15,0,0,0,0,0,3,0,13,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,16,13,14,13,29,48,23,127,0,286,0,0,0,0,0,0,0,0,0,3
307011174,0,0,0,0,0,0,0,0,0,0,0,20,9,4,16,11,0,5,0,62,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,6,0,0,0,0,4,3,4,3,0,14,0,0,4,0,7,8,3,6,0,27,0,0,0,0,4,6,10,5,0,29,0,0,0,3,3,4,5,16,0,29,0,0,0,0,0,0,0,13,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,5,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,7,22,24,19,59,6,152,3,0,0,3,0,0,0,0,0,3
307011175,0,0,0,0,0,0,0,0,0,5,3,23,14,13,28,10,11,4,5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7,0,0,0,5,4,4,0,4,0,22,0,0,0,3,3,0,0,5,0,25,0,0,0,0,12,11,3,19,0,53,0,0,3,0,10,10,6,24,0,58,0,0,0,0,4,10,0,49,0,68,6,0,0,3,0,10,3,41,0,63,12,0,0,0,0,9,5,48,5,90,0,0,0,0,0,0,0,8,0,11,5,0,0,0,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,29,13,3,16,40,55,21,229,7,417,0,3,0,0,0,0,0,0,0,6
307011176,0,0,0,0,0,0,0,0,0,5,15,95,31,25,84,58,31,42,5,381,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,7,0,12,0,0,4,0,4,0,0,0,0,18,0,0,0,3,18,14,4,6,7,45,3,4,0,3,12,24,6,18,0,71,3,0,0,0,9,3,6,12,3,34,7,0,3,0,8,6,8,48,0,73,5,0,0,0,3,3,0,39,0,52,6,5,0,0,9,14,0,47,0,81,7,0,0,0,0,0,0,9,0,16,5,0,0,0,0,0,0,7,0,11,3,0,0,0,0,0,0,0,0,9,46,21,16,12,56,65,21,187,10,441,0,3,0,0,0,0,0,0,0,3
307011177,0,0,0,0,0,0,0,0,0,0,3,20,14,8,10,13,3,8,3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,6,0,3,0,0,4,0,0,3,0,16,0,4,5,0,13,0,0,6,0,28,0,0,3,0,7,5,4,25,0,47,4,0,0,0,5,0,4,9,0,27,3,4,0,0,3,4,0,21,0,37,0,0,0,0,0,0,0,14,0,20,5,0,0,0,0,0,0,35,4,46,5,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,21,17,12,3,39,22,13,125,9,258,3,6,5,0,0,0,0,0,0,17
307011178,0,4,0,0,0,0,0,0,0,4,0,6,19,0,7,4,0,10,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0,6,0,9,0,0,0,0,3,6,0,0,0,10,3,0,0,0,10,11,0,0,0,26,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,9,6,4,3,13,20,5,43,3,110,0,0,0,0,0,0,0,0,0,4
307021179,0,0,0,0,0,0,0,0,0,0,8,55,21,9,11,15,0,11,4,120,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,7,0,0,0,4,0,0,0,0,0,7,5,0,0,0,7,6,0,9,0,25,0,6,0,3,12,11,5,16,0,43,3,0,0,0,4,6,0,7,0,21,0,0,0,0,4,0,6,4,0,13,0,0,0,0,0,5,0,10,0,14,0,0,0,0,9,7,5,11,0,31,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,9,16,7,8,34,32,18,65,6,197,0,0,0,0,0,0,0,4,0,5
307021180,0,0,0,0,0,0,0,0,0,0,0,52,21,9,30,20,11,13,0,161,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,6,0,6,0,0,6,0,15,0,3,3,4,7,6,0,0,0,23,4,5,5,7,25,14,7,13,3,69,0,0,0,0,20,10,0,12,0,54,3,0,0,0,18,10,4,11,0,41,0,0,0,0,5,6,5,18,0,42,0,0,0,0,0,4,0,23,0,36,0,0,0,3,3,4,3,24,4,50,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,9,7,18,17,14,87,61,29,127,12,377,0,3,0,0,0,0,0,0,0,7
307021181,0,0,0,0,0,0,0,0,0,0,0,32,11,3,9,12,0,5,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,6,0,12,0,0,0,0,4,0,3,0,0,9,0,0,0,0,6,6,0,6,0,25,0,0,4,4,7,5,0,18,0,37,0,0,0,0,0,0,5,18,0,25,0,0,0,0,3,0,0,13,0,21,0,0,3,0,0,9,0,22,0,40,0,0,0,0,3,5,0,24,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,11,3,19,33,14,116,5,208,0,0,0,0,0,0,0,0,0,0
307021182,0,0,0,0,0,0,0,0,0,0,3,40,24,9,22,7,8,16,7,139,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,4,0,4,0,7,0,0,7,6,5,3,0,5,0,16,0,0,0,0,5,9,5,5,0,22,3,0,0,0,13,4,3,10,0,40,0,0,0,0,4,7,4,15,0,30,0,0,0,0,3,0,0,21,0,28,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,7,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,8,14,11,14,23,36,12,81,0,202,0,4,0,0,0,0,0,0,0,7
307021183,0,0,0,0,0,0,0,0,0,5,20,230,122,62,135,100,31,49,16,760,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,3,0,9,0,4,6,4,0,0,0,10,0,35,0,6,3,6,13,3,0,6,0,30,7,0,0,11,33,31,5,13,0,101,4,3,0,6,23,28,7,39,7,124,0,7,4,0,12,13,6,35,0,75,8,0,0,3,11,5,10,50,5,88,0,0,0,0,0,7,0,33,0,58,10,0,0,0,5,5,0,39,0,63,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,8,0,9,0,3,0,0,0,3,0,0,0,8,32,39,28,29,100,101,42,251,14,632,0,5,0,0,0,0,0,3,0,15
