POW_SA2_CODE_2021,P_M1_Tram_or_LR_15_24,P_M1_Tram_or_LR_25_34,P_M1_Tram_or_LR_35_44,P_M1_Tram_or_LR_45_54,P_M1_Tram_or_LR_55_64,P_M1_Tram_or_LR_65_74,P_M1_Tram_or_LR_75ov,P_M1_Tram_or_LR_Tot,P_M1_Taxi_or_RSS_15_24,P_M1_Taxi_or_RSS_25_34,P_M1_Taxi_or_RSS_35_44,P_M1_Taxi_or_RSS_45_54,P_M1_Taxi_or_RSS_55_64,P_M1_Taxi_or_RSS_65_74,P_M1_Taxi_or_RSS_75ov,P_M1_Taxi_or_RSS_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_or_LR_15_24,P_M2_TrnTrm_or_LR_25_34,P_M2_TrnTrm_or_LR_35_44,P_M2_TrnTrm_or_LR_45_54,P_M2_TrnTrm_or_LR_55_64,P_M2_TrnTrm_or_LR_65_74,P_M2_TrnTrm_or_LR_75ov,P_M2_TrnTrm_or_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_or_LR_15_24,P_M2_BusTrm_or_LR_25_34,P_M2_BusTrm_or_LR_35_44,P_M2_BusTrm_or_LR_45_54,P_M2_BusTrm_or_LR_55_64,P_M2_BusTrm_or_LR_65_74,P_M2_BusTrm_or_LR_75ov,P_M2_BusTrm_or_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
123011699,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,735,702,680,652,411,100,10,3279,224,28,20,13,14,5,0,306,11,7,5,3,13,0,0,44,9,8,0,3,3,0,0,23,0,7,0,6,0,0,0,13,3,3,6,4,5,0,0,21,14,10,5,14,12,4,0,50,1018,771,724,700,451,117,7,3792,3,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,8,6,0,3,0,0,0,16,18,11,10,0,5,0,0,38
123011700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,119,98,120,63,3,0,530,47,9,4,3,0,0,0,62,0,3,7,3,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,180,127,109,130,67,12,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,6
123011701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,303,258,259,156,39,0,1291,123,10,8,9,7,5,0,156,0,9,5,10,0,0,0,32,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,13,21,9,4,9,3,4,0,51,439,339,281,287,168,44,0,1558,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,5,6,0,4,0,0,0,13
123011702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,142,106,71,28,14,0,478,57,8,0,0,0,0,0,76,3,5,3,0,0,0,0,15,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,14,196,164,112,80,33,14,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,4
123021436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,192,212,184,123,43,3,844,33,3,4,3,8,0,0,57,0,0,9,4,4,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,6,0,5,0,0,15,7,0,4,5,0,0,0,22,139,205,236,203,134,47,3,967,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,10,3,0,5,0,0,0,17
123021437,0,0,0,0,0,0,0,0,19,7,5,0,8,3,0,39,1430,2308,2258,1953,1475,330,23,9776,490,133,65,94,79,31,0,887,3,19,19,23,15,3,0,79,13,11,10,6,3,4,0,53,5,4,0,6,0,0,0,19,8,20,8,12,13,5,0,63,57,59,44,43,22,9,0,237,2156,2682,2459,2182,1658,385,30,11553,20,29,6,9,5,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,3,6,0,0,26,6,4,0,0,0,0,0,11,5,3,0,0,0,0,0,8,42,36,9,20,13,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,0,4,0,0,0,17,0,0,0,0,0,0,0,5,9,6,3,3,0,0,0,29,28,25,10,14,7,7,0,85,77,66,26,35,21,6,0,224
123021438,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,112,170,178,165,132,32,0,794,63,15,4,3,5,0,0,91,4,3,3,4,5,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,10,4,0,0,0,18,10,5,8,5,3,4,0,29,193,200,207,186,154,37,4,976,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,7,3,0,0,0,0,0,13
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,110,130,136,128,84,35,3,619,20,6,0,0,0,0,0,33,0,0,10,0,3,0,0,11,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,13,13,3,6,5,5,0,0,28,143,146,162,140,100,37,3,731,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,11,0,3,0,3,3,0,0,17
123021443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,471,867,1034,1139,898,204,12,4625,202,91,54,58,52,7,0,461,0,15,10,24,20,7,0,78,3,12,0,7,10,0,0,35,0,3,6,4,3,0,0,16,4,3,7,8,4,0,0,32,21,23,15,17,14,0,0,83,758,1065,1176,1271,1024,222,12,5531,16,14,14,10,11,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,14,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,3,19,25,16,17,10,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,4,0,3,0,0,0,0,0,3,6,3,0,0,3,0,0,5,3,8,10,3,4,3,0,31,30,37,23,20,17,6,0,126
123021444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,189,220,198,179,158,33,0,986,64,11,9,3,12,0,0,107,0,3,0,3,8,0,0,13,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,4,7,4,3,4,3,0,0,22,15,13,7,12,10,0,0,50,287,261,218,206,195,35,5,1203,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,3,0,0,0,8,11,3,6,3,0,0,0,22
123021703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,99,111,62,35,0,0,360,21,5,0,5,0,0,0,34,0,4,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,3,3,9,0,0,0,0,15,79,117,126,72,37,9,0,439,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,0,0,0,0,9
123021704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,146,214,190,121,38,0,746,16,13,7,19,15,0,0,73,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,11,0,5,8,10,4,0,0,35,71,187,238,235,158,38,0,930,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,11,7,14,9,5,0,5,0,32
123021705,0,0,0,0,0,0,0,0,8,5,7,3,0,0,0,30,613,1419,1587,1697,1465,301,20,7111,230,128,51,80,66,18,0,576,4,16,23,28,27,9,0,117,14,24,4,10,11,0,0,66,7,0,3,7,3,0,0,22,4,7,4,5,10,0,0,34,21,19,22,19,23,7,0,114,947,1698,1749,1895,1629,335,27,8282,19,18,16,11,12,5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,0,10,9,3,0,0,0,0,0,11,4,0,0,4,4,0,0,15,33,26,19,12,22,3,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,5,3,0,0,0,9,19,12,12,7,5,0,0,59,60,40,29,23,29,7,0,182
123021706,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,112,184,218,217,154,23,0,901,56,19,12,4,0,3,0,95,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,15,12,9,3,10,0,0,48,197,225,243,234,169,31,5,1101,4,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,4,4,0,3,0,0,9,0,0,0,0,5,0,0,6,12,5,6,0,4,0,0,31
123031445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,216,181,140,87,25,0,734,37,10,3,0,4,0,0,54,3,9,14,14,13,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,5,10,4,8,7,0,44,151,238,205,161,113,27,4,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
123031446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,416,540,458,301,58,0,1959,39,14,12,11,10,0,0,80,0,12,21,15,8,6,0,58,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,14,15,8,13,5,9,8,0,60,241,451,586,491,334,71,0,2178,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,9,0,8,4,4,0,0,0,18
123031447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,507,585,635,624,484,122,13,2968,185,40,13,16,13,4,0,277,6,18,14,35,8,4,0,91,8,3,3,0,6,0,0,18,0,0,0,0,0,0,0,3,0,0,4,8,5,0,0,16,39,19,16,26,15,12,0,119,754,675,690,714,537,143,10,3516,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,10,6,0,0,24,11,6,0,10,4,0,0,31
123031448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,146,171,157,99,31,5,744,42,6,7,5,3,3,0,67,6,10,21,14,8,3,0,56,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,12,5,8,18,13,13,4,75,196,172,208,187,123,53,5,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,3,0,12
124011449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,85,114,112,103,28,3,501,11,8,4,7,0,3,0,27,0,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,14,0,0,3,3,7,0,0,4,8,5,14,17,10,3,5,58,85,106,137,141,125,42,4,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,4,4,0,14
124011450,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,327,278,271,326,225,72,8,1504,95,9,9,8,4,4,0,122,0,9,4,8,5,0,0,19,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,3,0,4,4,0,5,0,9,24,13,3,17,15,3,0,75,458,318,292,356,256,91,8,1775,7,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,11,8,7,4,0,0,0,0,20
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,21,304,543,572,663,587,168,18,2855,78,27,23,24,20,14,0,197,0,0,7,10,12,3,0,39,0,4,7,3,8,0,0,23,0,0,0,3,0,0,0,12,0,4,8,3,4,7,0,25,44,52,51,44,53,25,4,262,457,657,685,775,693,219,18,3510,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,7,5,3,0,0,0,0,0,13,0,4,4,0,0,0,0,4,9,10,3,4,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,8,3,4,4,0,0,34,19,23,11,5,10,0,0,74
124011453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,144,171,190,145,45,0,799,27,4,7,11,7,4,5,54,0,3,9,5,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,6,8,0,6,16,9,4,0,40,158,160,196,226,164,46,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,6
124011454,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,420,410,421,503,452,110,8,2328,99,17,9,21,17,3,0,169,4,9,8,16,6,7,0,45,3,3,6,3,3,0,0,16,8,0,0,9,0,0,0,22,0,3,3,5,9,0,0,14,22,16,18,26,17,10,0,100,560,472,474,580,518,132,11,2745,3,0,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,8,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,9,4,4,0,18,9,6,8,3,3,4,0,43
124011455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,63,106,128,100,31,4,484,18,3,0,0,3,5,0,24,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,10,4,5,4,0,20,75,78,121,137,118,35,4,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,7,0,0,0,0,12
