POW_SA2_CODE_2021,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
121041413,3,6,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,16,60,296,378,437,304,212,43,1731,153,78,74,58,62,20,5,451,0,0,3,0,3,0,0,14,558,752,739,751,574,316,59,3747
121041414,3,8,7,3,4,0,0,28,0,3,0,0,0,0,0,4,3,7,3,0,0,0,0,19,3,17,12,4,3,0,0,43,249,1030,1034,793,528,201,52,3891,269,289,197,134,159,83,9,1137,5,13,9,10,0,3,0,38,1148,2442,2088,1650,1254,489,87,9170
121041416,4,7,5,5,0,0,0,23,0,0,3,0,0,0,0,5,0,7,4,0,4,0,0,14,4,11,16,5,3,0,0,43,230,897,981,724,496,202,71,3601,259,200,158,134,94,53,14,914,3,8,4,4,5,3,0,32,981,1900,1766,1376,1040,416,117,7597
121041417,26,46,53,36,10,3,0,172,0,4,0,0,0,0,0,7,9,15,10,0,0,4,0,38,35,63,63,37,14,5,0,217,2146,11763,14482,9383,4148,749,69,42750,621,1031,1019,539,376,142,28,3751,22,53,56,27,22,5,8,198,3751,15636,18119,11813,5790,1233,140,56482
121041688,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,4,0,0,11,74,193,267,313,313,180,54,1394,178,95,89,71,65,39,3,532,3,0,4,5,3,0,0,17,582,669,642,645,599,319,75,3531
121041689,6,6,4,0,3,0,0,15,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,12,10,4,0,3,0,0,24,137,349,467,534,387,195,62,2128,215,180,155,91,97,41,12,796,0,3,4,8,0,3,3,19,709,1131,1082,1029,806,368,98,5216
122011418,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,13,6,4,7,0,0,0,0,12,124,273,400,631,429,149,49,2054,241,118,112,110,96,59,21,746,0,4,0,3,5,0,0,16,935,1000,997,1241,1012,368,92,5643
122011419,14,19,4,3,0,0,0,44,6,0,0,0,0,0,0,10,5,4,0,0,3,0,0,15,23,22,4,6,7,3,0,71,161,704,788,751,504,184,46,3132,537,253,188,132,140,53,7,1315,4,3,10,7,4,3,0,35,1460,1873,1650,1499,1117,399,83,8078
122021420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,7,57,142,264,393,332,174,36,1400,172,61,69,70,68,38,8,488,4,0,0,0,3,0,3,11,674,554,632,790,707,297,57,3708
122021421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,40,110,189,259,246,140,44,1029,77,26,36,35,47,21,4,244,0,3,0,4,5,0,0,7,348,378,439,539,518,224,66,2504
122021422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,8,51,134,237,352,331,150,28,1289,177,65,53,44,57,11,8,416,0,0,0,4,0,0,0,7,542,448,519,622,616,227,44,3015
122021690,6,5,4,0,0,0,0,24,5,0,0,0,0,3,0,14,7,0,3,4,0,0,0,22,23,10,8,8,5,0,0,55,113,431,651,687,416,153,45,2497,388,211,194,203,209,74,17,1295,8,18,9,7,3,6,6,52,1608,1947,2006,2291,1881,610,134,10468
122021691,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,3,3,4,0,0,0,0,0,10,61,147,254,325,209,70,14,1076,256,84,77,69,83,27,13,603,0,3,5,0,0,0,0,16,773,613,635,777,587,168,34,3589
122031424,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,0,0,6,0,0,0,7,47,56,151,229,170,56,13,720,139,30,40,28,28,14,0,293,0,0,0,0,3,0,0,8,449,265,357,429,323,104,26,1953
122031425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,5,0,3,0,0,0,11,33,141,209,240,122,54,10,796,74,45,56,43,55,15,0,285,0,9,3,0,0,4,0,17,423,642,638,740,547,162,17,3169
122031427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,113,232,328,194,63,11,1010,121,47,55,53,49,25,4,363,3,0,0,4,0,0,0,8,464,379,503,650,448,154,32,2625
122031429,4,7,8,3,3,0,0,26,0,3,3,0,0,0,0,6,4,9,0,6,6,0,0,21,13,18,11,3,7,0,0,57,223,879,1040,1058,584,193,26,4010,1036,474,363,337,326,153,11,2703,3,14,15,9,5,7,4,50,3213,3781,3481,3354,2578,819,118,17340
122031430,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,13,8,3,4,4,0,0,0,23,65,260,460,520,291,89,8,1694,130,90,103,80,76,38,4,528,3,3,6,3,5,0,0,19,589,780,920,1038,727,220,19,4297
122031432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,18,88,120,159,119,52,22,584,122,66,44,61,56,21,0,379,0,3,0,0,3,0,0,10,451,518,463,589,498,160,38,2719
122031692,3,3,8,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,13,7,0,0,0,23,145,421,750,709,338,96,22,2487,240,100,114,128,116,50,16,766,4,8,4,4,0,4,0,24,851,1133,1437,1521,957,285,60,6238
122031693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,5,0,0,0,0,0,4,55,130,230,274,189,78,21,983,156,63,44,60,45,17,0,381,0,6,0,0,0,0,0,7,478,439,487,603,402,146,31,2579
122031694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,3,35,115,154,225,143,37,0,703,67,28,41,39,33,11,0,221,0,0,0,0,0,0,0,3,232,291,350,423,300,90,3,1694
122031695,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,4,4,4,0,0,0,0,0,6,4,8,3,0,3,0,0,14,51,244,298,319,187,61,10,1173,235,137,137,92,98,48,7,759,6,5,6,3,5,0,0,25,802,980,944,874,694,216,31,4547
122031696,4,18,5,0,0,0,0,27,0,0,0,0,0,0,0,0,4,3,9,5,6,0,0,23,5,25,13,0,11,0,0,50,202,744,1184,1291,611,171,32,4236,340,280,241,199,176,44,16,1294,0,11,9,3,8,0,0,31,1367,2465,2607,2710,1734,483,73,11434
122031697,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,16,30,93,162,190,125,68,13,682,121,65,56,71,56,28,0,390,0,0,0,3,4,0,0,8,448,480,496,628,458,176,24,2719
123011433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,63,180,248,248,161,58,9,967,275,187,148,131,97,36,0,885,0,5,4,4,0,0,3,22,938,935,1038,986,745,193,28,4867
123011698,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,10,6,4,0,0,0,0,20,94,255,320,251,131,29,0,1083,303,250,229,163,128,31,3,1103,11,4,4,8,3,0,0,30,1413,1939,1796,1631,1045,224,17,8062
123011699,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,8,71,205,273,271,151,51,3,1030,624,279,215,184,141,31,0,1473,0,9,7,0,0,0,0,20,1738,1280,1224,1159,754,199,20,6356
123011700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,78,136,177,62,15,4,508,75,33,57,42,22,7,0,231,0,0,0,0,3,4,0,11,293,242,309,342,154,39,4,1384
123011701,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,174,227,208,142,43,0,840,177,70,83,64,40,10,0,444,5,5,0,0,5,0,0,16,678,593,598,560,358,100,0,2878
123011702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,77,79,31,13,10,0,224,66,36,25,10,12,0,0,152,0,0,0,0,0,0,0,3,283,279,216,120,65,19,4,984
123021436,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,4,45,154,159,158,96,35,3,651,71,56,65,48,50,15,0,307,0,0,0,0,0,0,0,4,261,426,456,416,288,93,9,1945
123021437,20,7,3,3,3,3,0,41,0,0,6,0,0,0,0,4,22,8,8,0,4,3,0,49,45,16,16,8,9,5,0,94,257,895,940,795,508,116,5,3517,1259,920,697,569,500,148,17,4101,14,23,17,9,12,4,0,80,3785,4593,4147,3580,2698,666,59,19531
123021438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,4,0,0,0,0,8,29,174,227,210,147,47,0,839,84,96,70,54,80,27,0,405,0,5,5,4,4,0,0,14,318,475,507,459,384,115,4,2257
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,24,104,168,115,81,39,3,538,134,77,75,61,56,18,4,417,6,0,3,7,0,0,0,17,305,337,410,324,235,92,14,1717
123021443,7,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,14,8,8,3,0,6,0,0,27,83,325,427,337,237,34,4,1448,204,198,171,186,167,58,3,985,9,5,13,10,0,0,6,46,1099,1632,1811,1821,1440,327,18,8147
123021444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,6,60,221,182,206,140,46,6,861,117,116,77,68,66,28,0,474,0,5,3,0,3,0,0,9,472,605,479,486,407,106,14,2576
123021703,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,150,141,86,37,11,7,471,43,41,44,21,10,3,0,167,0,3,0,0,0,0,0,3,169,318,323,179,90,17,7,1099
123021704,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,4,0,0,0,0,0,10,29,122,138,124,93,20,3,528,22,51,62,38,36,20,0,234,5,3,0,5,3,0,0,8,125,383,449,408,294,78,6,1740
123021705,5,9,5,5,3,0,0,24,0,0,0,0,0,0,0,0,14,5,7,3,0,0,0,29,16,12,12,9,4,0,0,54,105,399,550,478,331,62,5,1931,262,307,278,229,204,67,7,1361,11,5,11,7,4,3,4,50,1386,2463,2615,2641,2201,479,42,11833
123021706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,18,135,138,133,73,27,4,531,68,65,70,58,63,10,0,334,0,0,6,0,4,0,0,9,290,435,459,431,311,72,6,2004
123031445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,57,78,89,48,19,0,297,27,31,41,21,22,12,0,159,3,5,0,0,0,0,0,9,196,324,326,270,184,55,4,1365
123031446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,28,106,161,175,133,44,12,662,93,113,144,111,67,22,0,563,6,6,0,0,0,0,0,8,373,692,900,774,532,137,20,3429
123031447,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,9,74,215,248,304,201,66,8,1104,291,158,184,122,132,31,0,911,0,7,4,4,5,0,0,19,1125,1059,1125,1144,873,239,27,5584
123031448,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,67,141,168,93,66,8,563,50,34,37,34,35,11,0,201,0,3,3,0,0,0,0,6,269,282,388,393,251,130,20,1727
124011449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,103,127,116,70,15,490,60,27,39,53,43,16,3,242,3,0,0,0,6,0,0,7,157,189,282,324,280,134,26,1393
124011450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,47,151,284,336,253,121,20,1210,240,94,91,71,75,32,0,597,5,0,0,3,4,0,0,14,764,562,672,767,588,240,34,3628
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,8,9,3,4,0,33
124011452,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,4,5,4,0,0,21,11,4,4,5,4,0,0,31,39,147,311,422,325,167,41,1456,327,275,216,234,213,94,9,1368,4,4,6,3,6,9,5,28,847,1110,1233,1440,1251,486,75,6442
124011453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,85,162,164,154,69,9,666,61,52,47,36,58,15,0,276,0,3,0,0,0,0,0,5,244,303,413,432,372,136,15,1913
124011454,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,0,7,0,0,14,57,197,279,353,295,125,20,1331,228,124,142,144,158,53,3,855,0,3,7,8,6,0,0,24,863,802,904,1093,983,311,39,5003
124011455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,14,47,93,128,116,82,10,476,60,31,26,34,27,12,0,189,0,0,3,0,0,0,0,4,145,156,249,305,258,132,17,1253
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,16
124031457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,110,108,101,76,31,3,452,98,49,53,24,29,10,0,264,0,6,6,0,0,0,0,11,405,343,304,252,183,62,7,1550
124031459,3,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,0,0,10,61,190,261,252,174,63,12,1017,240,123,117,78,102,17,6,677,3,4,5,0,9,4,0,18,875,951,997,931,719,212,23,4713
124031460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,9,6,0,0,0,0,0,10,77,165,220,257,152,40,0,909,160,84,67,62,47,19,0,440,0,3,0,0,4,0,0,9,672,523,556,541,382,91,7,2762
124031461,3,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,9,5,7,5,0,0,0,0,20,69,205,245,223,145,49,11,951,486,264,190,148,139,41,3,1268,3,7,4,6,0,0,0,25,1447,1265,1127,1045,788,208,35,5905
124031462,9,8,4,0,0,0,0,20,0,0,0,0,0,0,0,0,3,11,8,0,0,0,0,25,14,15,9,3,5,0,0,41,151,464,652,611,415,95,4,2387,278,384,328,237,252,77,7,1561,0,14,14,12,7,0,0,41,1276,2480,2587,2293,1668,421,31,10758
124031463,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,9,56,205,296,301,209,57,22,1150,102,129,84,81,72,22,8,494,0,5,5,0,0,0,0,8,494,850,865,862,656,165,42,3937
124031464,11,4,9,0,0,0,0,22,10,3,0,0,0,0,0,11,6,13,3,6,0,0,0,30,25,20,11,6,0,0,0,59,371,1041,1201,1036,696,138,11,4482,1344,835,570,524,488,156,16,3941,12,9,8,9,12,4,0,56,3929,4223,3955,3725,2883,680,69,19476
124031465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,52,67,50,59,19,6,264,28,32,31,22,33,8,0,156,0,0,0,0,0,0,0,4,157,204,216,249,213,45,16,1099
124031707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,59,207,193,182,144,50,8,844,114,85,55,53,65,28,6,407,0,0,6,6,4,0,0,20,573,624,533,509,399,116,16,2760
124031708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,12,21,144,152,94,56,20,6,494,59,60,56,19,22,3,0,222,0,5,3,0,4,0,0,9,255,444,403,267,174,47,4,1598
124041466,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,7,3,7,6,0,0,0,0,21,142,389,477,567,355,73,18,2019,381,262,206,191,150,42,8,1240,0,4,4,3,7,0,0,20,1484,1748,1564,1708,1294,296,45,8138
124041467,6,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,3,5,0,0,0,0,16,89,219,275,307,222,70,12,1190,342,229,199,176,182,57,7,1204,5,4,13,5,10,0,3,42,1286,1405,1378,1544,1290,384,40,7326
124041468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,27,60,112,125,92,40,10,458,42,76,64,57,51,29,3,323,0,4,0,3,3,0,0,9,235,473,520,598,406,129,16,2372
124051469,4,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,21,11,14,3,4,3,0,0,35,56,259,305,298,156,30,0,1111,105,129,141,118,109,23,0,628,5,13,5,5,0,3,3,34,842,1743,1873,1699,1218,220,0,7595
124051470,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,4,36,154,165,123,98,39,8,624,122,84,70,59,53,8,3,403,0,0,0,0,0,0,0,8,430,464,420,346,317,85,9,2064
124051580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,24,92,93,78,48,15,0,356,33,34,32,33,13,0,0,155,0,0,0,0,0,0,0,3,148,256,250,237,137,45,0,1069
124051581,11,9,3,4,0,0,0,24,0,0,0,0,0,0,0,3,7,5,5,3,5,0,0,23,22,14,9,9,5,0,0,53,105,382,464,399,255,60,0,1663,331,296,257,232,222,69,12,1424,4,11,6,9,8,0,0,36,1484,2278,2222,2165,1732,412,43,10348
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,20,12,7,0,0,42,5,0,0,3,0,3,0,16,0,0,0,0,0,0,0,0,14,37,58,47,45,10,0,220
125011582,0,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,3,4,5,0,4,0,0,14,6,8,6,3,8,4,0,26,92,492,578,388,278,86,4,1921,106,207,186,130,153,44,8,825,12,7,9,8,4,0,0,41,553,1566,1597,1275,1057,312,32,6385
125011583,6,5,9,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,6,13,3,11,0,0,0,0,24,63,285,296,182,116,33,0,974,107,160,124,110,111,20,3,637,3,5,10,5,0,0,0,25,508,1122,1057,784,632,158,15,4279
125011584,4,6,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,4,0,0,12,34,130,148,116,77,12,4,522,36,69,51,75,60,19,0,314,3,6,6,0,4,0,0,21,208,591,598,611,472,96,10,2589
125011585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,7,47,31,45,39,6,5,185,18,22,24,20,26,15,0,118,0,0,3,0,0,0,0,6,92,151,138,143,130,39,3,692
125011586,12,11,13,8,8,0,0,43,0,0,0,0,0,0,0,0,12,12,5,0,0,0,0,29,19,24,15,3,8,0,0,72,162,719,865,656,407,74,6,2881,339,348,303,267,218,61,5,1541,11,17,18,8,4,3,4,73,1490,2899,2811,2376,1736,393,41,11745
125011587,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,156,139,146,89,25,3,579,42,70,66,43,47,13,5,274,0,3,4,0,3,0,0,11,199,558,521,541,418,101,12,2356
125011709,0,14,7,13,0,0,0,32,0,0,0,0,0,0,0,6,7,16,0,4,3,0,0,29,14,25,10,11,3,0,0,67,164,787,1056,820,478,113,9,3420,185,398,318,243,219,76,7,1446,8,23,16,12,8,0,0,74,1091,3247,3415,2968,2222,546,35,13528
125011710,12,27,11,5,3,0,0,55,0,0,0,0,0,0,0,3,5,6,3,4,4,0,0,19,17,33,13,6,3,0,0,74,344,1735,1920,1385,703,142,5,6230,372,411,271,174,187,62,6,1480,10,20,9,12,5,0,0,57,1643,3816,3358,2429,1492,310,17,13065
125021477,4,7,8,10,6,0,0,28,0,0,0,0,0,0,0,3,4,7,3,0,3,5,0,26,9,14,10,13,9,7,0,59,205,995,1390,1169,804,171,8,4744,273,340,251,235,260,72,7,1441,10,17,5,0,0,3,0,39,1215,2758,3125,2778,2372,564,44,12855
125021478,0,7,7,0,0,0,0,7,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,5,9,0,4,0,0,19,57,184,236,250,167,57,11,960,56,76,65,74,51,17,0,338,3,0,5,4,0,0,0,13,242,448,454,505,369,107,20,2141
125021711,0,3,0,0,0,0,0,7,6,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,6,5,0,0,0,0,0,9,35,127,202,197,140,56,15,760,168,54,77,64,58,20,3,440,7,0,0,0,0,0,0,9,540,454,476,519,378,129,23,2519
125021712,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,82,211,255,242,162,72,17,1044,59,53,71,55,54,20,0,323,3,0,7,0,0,0,6,11,239,413,508,464,365,128,21,2142
125031479,3,11,0,5,5,0,0,22,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,16,7,12,4,5,6,0,0,39,90,349,359,304,206,62,7,1375,137,222,191,197,168,47,9,965,8,6,9,4,6,0,0,31,761,1650,1675,1691,1353,328,40,7502
125031480,8,4,7,4,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,6,7,7,4,0,0,0,29,76,295,378,294,213,48,9,1307,144,148,151,128,116,35,6,718,6,9,4,0,7,0,0,31,721,1203,1245,1155,986,223,27,5558
125031481,3,11,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,7,13,6,0,0,0,0,30,128,368,392,291,270,67,0,1523,139,212,175,161,157,62,9,909,3,12,3,4,5,5,0,31,746,1466,1371,1207,1110,313,18,6234
125031483,8,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,8,9,0,4,3,0,0,21,64,242,217,149,112,29,4,823,110,150,114,77,70,22,0,548,5,4,5,3,5,0,0,26,515,989,938,768,612,139,7,3956
125031484,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,10,5,4,6,0,0,0,0,17,51,175,175,167,119,38,8,735,93,94,94,89,72,30,0,469,5,9,0,6,0,0,0,20,384,589,550,570,443,126,13,2684
125031486,3,3,0,0,3,0,0,17,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,17,9,12,3,3,3,0,0,29,69,327,377,368,230,57,8,1437,120,187,199,183,170,49,6,920,10,16,19,0,6,3,0,55,784,1899,2110,2288,1812,429,34,9357
125031487,15,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,10,17,13,0,0,0,0,0,27,32,160,139,98,65,13,0,511,111,124,94,69,72,18,0,482,0,10,9,10,3,0,3,27,720,1185,966,842,635,135,12,4498
125031713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,0,0,0,0,10,47,156,205,171,119,35,0,739,82,80,80,59,50,15,0,368,0,3,5,5,0,0,0,9,269,435,463,394,318,104,5,1988
125031714,5,6,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,7,7,4,0,0,0,23,77,280,259,227,119,31,4,990,234,155,151,132,121,39,8,833,4,18,13,3,3,0,0,37,761,1036,914,818,585,154,17,4287
125031715,4,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,17,6,5,0,0,0,0,29,18,22,5,0,3,0,0,47,69,303,455,399,246,49,0,1524,161,180,127,85,67,22,0,652,6,10,6,4,0,3,0,33,789,1320,1439,1226,869,160,3,5801
125031716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,51,39,32,5,0,177,23,31,21,18,10,0,0,112,0,0,0,0,0,0,0,8,110,143,130,93,78,20,0,567
