POW_SA2_CODE_2021,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000_3499_A_15_19,ClAW_3000_3499_A_20_24,ClAW_3000_3499_A_25_34,ClAW_3000_3499_A_35_44,ClAW_3000_3499_A_45_54,ClAW_3000_3499_A_55_64,ClAW_3000_3499_A_65_74,ClAW_3000_3499_A_75ov,ClAW_3000_3499_Tot,ClAW_3500mo_A_15_19,ClAW_3500mo_A_20_24,ClAW_3500mo_A_25_34,ClAW_3500mo_A_35_44,ClAW_3500mo_A_45_54,ClAW_3500mo_A_55_64,ClAW_3500mo_A_65_74,ClAW_3500mo_A_75ov,ClAW_3500mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov
101061544,0,0,4,13,22,43,27,52,39,8,4,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,14,0,6,0,6,4,8,6,0,25,0,0,3,5,8,8,3,0,28,0,0,5,5,0,3,0,0,18,0,4,3,3,13,10,3,0,34,0,0,0,0,10,4,3,0,24,0,0,3,0,5,0,0,0,7,0,0,0,0,3,5,0,0,8,0,0,0,0,0,5,0,0,6,0,0,0,4,0,0,6,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,18,28,54,52,21,3,189,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,5,0,0,4,0,0,0,0
102011028,0,0,3,45,21,17,32,23,15,0,0,157,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,12,0,3,0,3,0,0,0,0,12,0,0,0,3,8,4,0,0,22,0,0,3,4,3,3,0,0,14,0,0,3,0,8,3,0,0,22,0,0,3,0,0,8,0,0,17,0,0,0,5,0,3,0,0,7,0,0,0,4,0,4,0,0,7,0,0,0,0,4,0,0,0,6,0,0,0,0,7,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,32,34,39,8,0,136,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,19,6,0,3,0,0,3,0,0,12,0,11,0,0,0,0,0,0
102011029,0,0,0,15,30,32,40,42,43,14,0,209,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,3,4,0,0,11,0,0,3,3,0,0,0,0,10,0,0,0,5,5,4,0,0,10,0,0,0,0,13,6,0,6,28,0,0,0,5,4,4,0,0,23,0,0,3,9,3,7,0,0,24,0,0,0,3,4,8,0,0,16,0,0,0,4,3,3,0,0,16,0,0,4,7,5,4,0,0,19,0,0,0,3,5,3,0,0,14,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,23,46,52,50,12,6,203,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
102011030,0,0,0,23,28,40,26,39,46,4,0,211,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,10,0,0,0,3,4,4,5,0,19,0,0,4,0,3,5,3,0,13,0,6,6,14,5,13,4,0,45,0,8,11,21,15,13,4,0,61,0,13,26,21,37,20,3,0,120,0,4,28,31,30,26,9,0,137,0,3,22,38,31,11,8,0,110,0,0,5,11,24,12,3,0,61,0,0,8,8,17,11,0,0,43,0,0,4,13,18,17,0,0,49,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,5,0,6,5,37,114,162,197,143,48,7,703,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,6,0,4,4,0,0,0,0,0
102011031,0,0,3,173,268,309,203,256,223,40,0,1478,0,0,0,0,0,0,0,0,3,8,0,0,0,3,5,0,0,18,4,4,0,4,0,0,0,0,18,5,0,7,10,10,8,6,0,44,4,10,6,8,8,12,4,0,54,4,13,17,22,28,30,10,0,123,4,12,23,42,29,26,13,0,153,6,30,30,32,53,51,8,0,199,0,21,32,47,64,61,6,4,234,0,5,15,29,48,23,8,0,128,0,0,13,22,33,24,0,0,90,0,0,7,12,20,8,4,0,48,0,0,8,10,23,7,0,0,49,0,0,0,0,7,4,0,0,12,0,0,0,0,3,7,0,0,19,0,0,0,6,0,3,0,0,10,30,105,158,250,318,267,66,7,1204,9,0,0,0,0,0,0,0,12,255,12,0,0,0,4,4,0,279,128,44,15,8,12,9,4,0,222,47,51,11,15,12,14,11,0
102011032,0,0,16,144,322,456,441,534,392,70,4,2370,0,0,0,0,3,0,3,0,13,9,0,3,3,0,4,0,0,24,0,6,8,7,8,10,3,0,45,6,14,11,15,11,15,6,4,81,6,14,28,22,29,35,7,0,136,12,33,42,47,49,55,22,0,255,6,49,58,82,89,83,22,9,398,9,36,96,118,132,147,29,3,575,3,54,158,169,234,207,46,3,871,6,27,116,139,156,121,23,0,585,0,6,65,75,110,81,21,0,369,0,0,33,55,79,39,6,0,209,0,0,15,75,88,38,16,0,230,0,0,0,13,5,3,0,0,30,0,0,0,4,13,11,0,0,29,0,6,6,5,0,6,0,0,25,57,242,640,826,1005,855,211,22,3858,4,0,0,0,3,0,0,0,10,134,3,0,3,0,0,0,0,140,69,14,3,7,5,10,4,4,115,36,22,10,4,11,19,3,0
102011033,0,0,3,15,45,73,93,117,96,20,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,5,0,6,0,0,0,0,3,0,0,0,6,0,3,0,9,0,11,0,0,20,0,0,0,8,9,8,0,0,23,0,0,5,7,7,6,0,0,27,0,0,3,3,7,3,3,0,21,0,0,0,4,3,8,0,0,13,0,0,0,0,3,3,0,0,10,0,0,0,4,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,21,39,44,41,9,0,158,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0
102011034,0,0,9,40,51,62,51,90,49,18,0,365,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,9,0,4,0,0,0,7,0,0,5,0,0,3,3,6,5,0,0,11,0,0,3,10,4,4,3,0,30,0,3,6,4,10,11,6,0,33,0,3,6,8,16,8,3,0,48,0,0,8,5,9,8,0,0,33,0,0,0,4,6,9,3,0,23,0,0,0,0,7,7,0,0,16,0,0,0,3,0,0,0,0,9,0,0,4,0,0,0,0,0,13,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,43,59,68,19,0,237,0,0,0,0,0,0,0,0,3,87,0,0,0,0,0,0,0,90,45,0,0,3,0,0,0,0,52,14,6,0,0,0,0,0,0
102011035,0,0,0,14,38,30,27,40,36,10,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,3,0,3,4,0,0,8,0,0,0,3,0,4,0,0,12,0,0,0,5,7,0,0,0,13,0,0,0,7,3,6,0,0,17,0,0,7,5,6,6,4,0,22,0,0,0,0,4,6,0,0,9,0,0,0,3,0,0,0,0,7,0,0,4,0,0,5,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,26,25,34,9,0,111,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,0,0,0,41,43,45,39,49,36,13,0,256,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,0,0,0,0,4,4,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,11,7,4,11,7,0,35,4,3,11,8,6,8,5,0,48,3,3,15,10,13,26,3,0,79,0,5,21,10,27,31,0,0,91,0,0,11,5,16,13,0,0,46,0,5,10,4,6,10,0,0,41,0,0,0,5,3,5,0,0,17,0,0,4,0,10,11,0,0,21,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,25,87,54,106,122,17,3,426,0,0,0,0,0,0,0,0,4,36,0,0,0,0,0,0,0,36,38,0,3,0,0,0,0,0,41,17,9,0,4,0,5,5,0
102011037,0,0,0,8,25,36,44,53,64,12,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11,0,0,0,0,0,3,0,0,11,0,0,0,3,3,3,4,0,23,0,0,4,0,0,3,0,0,15,0,0,0,0,7,7,4,0,24,0,0,0,0,5,4,0,0,7,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,16,27,25,10,4,103,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0
102011038,0,0,0,10,10,15,17,16,13,4,0,85,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,7,0,0,0,6,0,0,5,0,11,0,0,3,5,0,6,5,0,20,0,0,3,4,3,10,0,0,25,0,0,3,4,9,0,0,0,16,0,0,0,0,0,6,0,0,11,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,3,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,19,26,29,10,0,109,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
102011039,0,0,4,142,151,101,96,76,54,6,0,619,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,5,4,3,5,6,3,0,0,0,18,0,0,0,0,4,5,0,0,15,0,0,3,4,4,12,0,0,28,0,5,5,14,13,10,5,0,46,0,0,19,9,14,9,7,0,52,0,3,11,9,24,20,4,0,65,0,0,0,8,13,15,0,0,36,0,0,4,0,13,7,0,0,25,0,0,3,0,6,0,0,0,15,0,0,0,6,11,3,3,0,24,0,0,0,0,0,0,0,0,8,0,0,6,5,0,6,0,0,14,0,0,0,0,0,0,0,0,4,5,18,53,64,106,85,22,5,360,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,50,21,0,0,3,0,0,0,0,23,10,0,0,0,0,0,0,0
102011040,0,0,9,78,125,140,121,129,120,16,0,735,0,0,0,3,0,0,0,0,8,0,0,0,4,0,3,0,0,8,6,0,0,4,0,3,0,0,15,0,0,4,4,3,7,0,0,22,0,5,0,10,8,5,3,0,30,0,0,14,10,10,9,11,0,59,0,4,14,16,9,12,3,0,61,0,4,9,19,14,25,7,0,79,0,8,8,18,10,23,4,0,66,0,0,3,17,8,17,0,0,49,0,0,0,7,11,7,3,0,26,0,0,0,6,5,10,0,0,22,0,0,0,5,10,8,0,0,23,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,9,27,48,125,106,122,41,9,478,0,0,0,0,0,0,0,0,0,58,0,0,4,0,0,0,0,65,30,9,3,0,3,4,0,0,55,8,5,6,0,3,3,0,0
102011041,0,0,0,33,49,65,53,36,30,5,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,13,0,0,0,6,0,4,0,0,10,0,0,0,3,4,6,5,0,15,0,0,5,5,9,3,0,0,21,0,0,0,7,7,15,3,0,33,0,0,0,6,9,3,0,0,22,0,0,6,7,6,11,0,0,33,0,0,3,5,9,5,0,0,30,0,0,0,3,5,0,0,0,8,0,0,0,0,8,6,0,0,8,0,0,0,3,4,0,0,0,12,0,0,0,5,0,0,0,0,6,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,24,53,62,57,10,4,218,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
102011042,0,0,10,48,105,127,126,164,133,25,0,723,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,5,0,3,0,0,10,0,6,0,5,0,0,3,0,15,0,3,4,4,8,5,0,0,27,4,3,7,10,12,9,5,0,39,0,4,11,13,13,17,6,0,63,0,4,7,19,16,28,6,0,77,0,8,10,17,35,38,3,0,109,0,0,10,18,18,5,0,0,57,0,0,3,9,10,9,0,0,29,0,0,0,0,7,4,0,0,17,0,0,0,3,4,3,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,7,0,0,0,0,0,4,0,0,7,0,23,51,97,128,135,30,4,486,3,0,0,0,0,0,0,0,7,99,6,0,0,0,0,0,0,103,44,16,0,0,4,0,0,0,67,10,7,7,0,5,5,3,0
102011043,0,0,0,31,49,91,74,96,91,15,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,5,7,4,0,5,0,10,0,3,5,9,4,3,0,0,20,0,0,3,7,6,10,4,0,33,0,4,8,4,3,7,6,0,28,0,0,4,8,8,11,5,0,35,0,6,16,12,19,8,8,0,64,0,0,5,6,9,3,4,0,29,0,0,0,0,8,8,5,0,20,0,0,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,50,51,62,57,27,0,264,0,0,0,0,0,0,0,0,0,67,3,0,0,0,0,0,0,72,30,4,3,3,0,0,0,0,48,14,0,0,4,0,3,3,0
102021044,0,0,0,55,111,163,153,171,151,32,0,835,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,5,4,4,0,12,0,3,0,3,0,4,0,0,17,0,3,3,6,0,9,0,0,21,0,0,6,12,9,5,0,3,38,0,3,7,20,12,22,8,0,71,0,5,16,16,20,19,0,0,76,0,3,9,8,26,17,6,0,76,0,0,5,5,9,8,5,0,40,0,0,3,12,10,5,0,0,29,0,0,0,4,0,4,0,0,15,0,0,3,6,0,0,4,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,26,65,86,103,95,25,6,420,6,0,0,0,0,0,0,0,6,115,5,0,0,0,3,0,0,132,57,17,3,0,0,0,0,0,84,29,19,3,5,5,3,0,0
102021045,0,0,0,13,37,50,42,55,25,4,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,13,0,0,0,4,0,0,0,0,6,0,0,0,11,0,9,0,0,18,0,0,4,5,8,9,0,0,24,0,0,6,0,7,0,0,0,20,0,4,4,5,13,6,0,0,32,0,0,3,7,3,3,0,0,8,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,25,37,37,34,3,0,143,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,15,4,4,0,0,0,0,0,0
102021046,0,0,0,11,28,45,26,17,26,0,0,156,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,6,5,4,0,0,0,16,0,3,0,0,0,0,0,0,6,0,0,6,0,7,6,0,0,12,0,0,0,5,0,4,0,0,17,0,0,3,6,3,5,0,0,21,0,0,4,5,3,3,0,0,10,0,0,0,0,7,0,0,0,11,0,0,0,0,3,3,0,0,12,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,21,28,27,31,9,0,121,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,14,5,0,0,0,4,4,0,0
102021047,0,0,4,46,74,106,82,121,93,17,0,532,5,0,0,0,0,0,0,0,9,4,0,0,3,3,0,0,0,3,3,0,0,0,0,3,0,0,12,0,0,7,5,10,3,3,0,29,4,4,4,5,3,5,3,0,32,0,5,8,10,14,8,0,0,49,0,8,14,15,16,21,0,0,76,0,4,17,8,18,26,0,0,74,0,11,19,31,24,27,5,0,113,0,0,7,23,30,19,0,0,84,0,0,13,18,12,12,0,0,54,0,0,4,10,11,5,3,0,31,0,0,0,9,15,6,3,0,34,0,0,0,8,0,3,0,0,13,0,0,0,4,3,0,0,0,7,0,0,0,0,4,0,0,0,4,12,35,96,139,166,142,24,8,621,0,0,0,0,0,0,0,0,4,44,0,0,0,0,0,0,0,45,30,3,0,0,0,0,0,0,33,3,9,0,7,0,0,0,0
102021048,0,0,12,58,100,166,138,132,137,25,0,753,0,0,0,3,0,4,0,0,3,4,0,0,0,0,0,0,0,5,4,0,5,0,0,6,0,0,8,0,0,7,0,0,8,5,0,15,0,0,0,3,9,0,0,0,17,0,3,8,5,7,15,4,0,37,0,7,7,9,8,9,3,0,46,0,3,9,10,20,14,0,0,59,0,7,20,14,14,21,4,0,80,0,0,5,15,22,12,4,0,56,0,0,5,11,9,3,0,0,26,0,0,0,0,7,4,0,0,13,0,0,3,4,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,20,70,85,100,94,23,0,409,4,0,0,0,0,0,0,0,3,144,3,3,0,0,0,0,0,154,90,10,3,7,3,5,4,0,120,30,21,10,3,4,5,3,0
102021049,0,0,0,18,22,19,21,14,14,11,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,10,0,0,0,4,3,5,0,0,14,0,0,0,0,0,8,0,0,14,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,8,17,15,8,5,66,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0
102021050,0,0,0,17,22,32,39,30,36,7,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,12,0,0,4,0,6,5,0,0,19,0,0,4,7,3,4,4,0,24,0,0,0,4,11,8,3,0,27,0,0,3,0,0,10,4,0,24,0,0,4,6,4,6,4,0,21,0,0,0,3,3,3,3,0,11,0,0,4,0,5,3,0,0,12,0,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,22,30,44,54,22,0,173,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,19,13,9,0,0,0,0,0,0,17,3,4,3,0,0,6,0,0
102021051,0,0,0,13,43,53,45,51,34,9,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,11,0,0,0,0,4,3,3,0,13,0,0,4,5,0,3,0,0,18,0,0,0,4,15,8,5,0,26,0,3,8,8,10,3,0,0,47,0,4,6,8,18,9,7,0,48,0,0,4,8,5,6,4,0,25,0,0,0,8,12,4,5,0,26,0,0,0,0,0,0,0,0,10,0,0,0,3,8,9,0,0,15,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,24,53,76,63,23,4,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
102021052,0,0,0,5,9,18,21,22,9,4,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,9,0,0,0,4,0,4,0,0,10,0,0,3,3,3,3,0,0,17,0,0,0,5,4,8,0,0,21,0,0,5,3,0,0,0,0,13,0,0,0,3,0,0,0,0,9,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,14,24,25,28,8,0,105,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
102021053,0,0,0,76,87,114,117,92,74,18,0,579,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,0,6,0,3,0,0,10,0,0,0,4,4,0,6,0,15,0,0,3,6,0,8,3,5,27,0,4,10,9,5,7,4,0,38,0,5,9,11,11,13,10,0,63,0,7,14,18,17,9,4,0,63,0,5,15,11,19,17,7,0,69,0,0,5,7,8,8,4,0,31,0,0,8,3,4,0,0,0,14,0,0,0,0,8,0,0,0,11,0,0,0,5,4,5,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,23,74,77,81,78,29,5,382,0,0,0,0,0,0,0,0,4,52,0,0,0,0,0,0,0,49,9,6,0,0,0,3,3,0,29,3,3,0,3,3,0,0,0
