POW_SA2_CODE_2021,Tot_HC_SA_Bf_91,Tot_HC_SA_91_95,Tot_HC_SA_96_00,Tot_HC_SA_01_05,Tot_HC_SA_06_10,Tot_HC_SA_11_15,Tot_HC_SA_16_20,Tot_HC_SA_2021,Tot_HC_SA_NS,Tot_HC_SA_Tot,Tot_ArtsR_Bf_91,Tot_ArtsR_91_95,Tot_ArtsR_96_00,Tot_ArtsR_01_05,Tot_ArtsR_06_10,Tot_ArtsR_11_15,Tot_ArtsR_16_20,Tot_ArtsR_2021,Tot_ArtsR_NS,Tot_ArtsR_Tot,Tot_OthSvs_Bf_91,Tot_OthSvs_91_95,Tot_OthSvs_96_00,Tot_OthSvs_01_05,Tot_OthSvs_06_10,Tot_OthSvs_11_15,Tot_OthSvs_16_20,Tot_OthSvs_2021,Tot_OthSvs_NS,Tot_OthSvs_Tot,Tot_IDNS_Bf_91,Tot_IDNS_91_95,Tot_IDNS_96_00,Tot_IDNS_01_05,Tot_IDNS_06_10,Tot_IDNS_11_15,Tot_IDNS_16_20,Tot_IDNS_2021,Tot_IDNS_NS,Tot_IDNS_Tot,Tot_Tot_Bf_91,Tot_Tot_91_95,Tot_Tot_96_00,Tot_Tot_01_05,Tot_Tot_06_10,Tot_Tot_11_15,Tot_Tot_16_20,Tot_Tot_2021,Tot_Tot_NS,Tot_Tot_Tot
304021089,5,4,9,13,11,17,18,0,0,76,8,0,6,3,8,3,0,0,0,24,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,8,61,19,32,56,56,51,44,0,3,313
304021090,31,3,16,21,20,23,12,0,0,138,0,0,0,0,0,0,0,0,0,3,14,7,7,4,12,10,0,0,0,49,10,0,0,0,5,4,5,0,0,25,178,52,82,117,126,123,93,3,7,778
304021091,13,0,7,7,36,24,17,0,0,111,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,7,0,3,0,5,4,0,3,0,0,25,123,34,49,59,90,73,53,0,8,491
304031092,15,9,7,19,38,27,64,0,0,185,0,0,0,3,4,3,0,0,0,7,8,0,0,0,3,11,0,0,0,23,0,0,0,6,7,0,13,0,4,27,119,31,40,81,107,93,148,0,11,621
304031093,27,6,13,20,29,19,19,0,3,131,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,0,4,0,0,14,0,0,0,3,8,5,4,0,4,23,174,43,62,102,196,121,79,0,10,778
304031094,55,16,29,36,56,52,55,0,3,307,5,3,0,4,3,0,4,0,0,33,24,6,14,17,28,23,33,0,0,149,13,0,0,12,22,16,24,4,5,96,472,132,243,373,563,484,581,13,28,2889
304031095,17,7,9,20,16,13,9,0,0,91,3,4,0,0,0,0,0,0,0,7,0,3,0,0,7,6,4,0,0,26,0,0,0,0,6,5,0,0,0,19,111,28,40,57,89,65,72,0,5,475
304031096,19,4,10,12,24,18,26,0,0,113,6,5,5,8,4,8,9,0,0,59,12,8,8,11,9,12,25,0,0,91,13,7,7,6,10,18,37,0,6,105,649,257,370,526,852,972,1132,17,31,4809
304031097,51,15,20,25,43,37,32,0,0,219,0,0,0,0,0,0,0,0,0,0,5,4,7,3,8,3,10,0,0,36,0,0,0,3,7,8,7,0,0,21,140,32,59,86,135,110,123,0,5,692
304041098,20,5,4,8,28,13,12,0,0,96,0,0,0,5,0,6,3,0,0,14,20,3,3,8,3,13,13,0,4,65,9,0,5,6,7,17,11,0,6,57,360,100,144,208,315,162,146,0,24,1462
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7
304041100,31,4,9,16,51,38,45,0,0,189,4,0,0,0,0,0,0,0,0,10,6,0,0,0,3,0,3,0,0,15,3,0,0,0,0,4,5,0,0,10,94,15,38,49,119,81,79,0,7,483
304041101,26,10,22,27,52,46,50,0,3,237,0,0,0,0,0,0,0,0,0,4,0,4,7,4,14,9,14,0,0,58,3,0,0,4,6,0,6,0,0,24,135,40,65,105,148,130,146,4,10,778
304041102,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,41,5,9,16,10,9,4,0,0,98
304041103,28,7,13,18,39,33,57,0,3,190,9,3,4,0,4,3,4,0,0,30,7,0,3,9,7,8,8,0,0,38,8,0,0,3,11,0,0,0,0,27,193,40,79,126,185,122,117,0,13,871
304041104,6,3,14,21,34,41,58,0,0,170,0,0,0,4,0,7,0,0,0,10,8,0,0,0,0,0,0,0,0,12,3,0,0,6,3,0,3,0,0,22,101,16,46,62,86,91,87,4,5,502
305011105,420,117,154,255,355,324,297,5,19,1945,212,64,81,109,226,181,111,0,7,988,98,30,42,72,127,116,105,0,8,590,192,53,112,171,345,343,450,19,104,1788,9301,2824,4517,6581,9608,8034,8459,195,472,49986
305011106,161,42,35,86,135,109,102,0,9,687,10,0,12,15,17,10,16,0,0,101,48,15,17,39,48,45,53,4,0,274,49,19,23,41,63,70,107,5,9,386,1589,498,745,1308,1986,1643,1989,35,88,9875
305011107,23,5,9,12,20,12,15,0,5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,4,0,0,4,0,0,7,0,3,15,76,17,23,22,57,34,40,0,5,279
305011108,74,19,39,54,118,85,58,0,7,464,0,0,0,0,6,6,0,0,0,11,4,0,0,0,7,8,5,0,0,29,9,0,0,7,3,0,9,0,4,34,201,49,82,135,257,211,212,7,15,1172
305011109,63,9,21,30,94,59,58,0,6,345,11,6,0,6,3,6,8,0,0,23,13,0,3,6,11,15,12,0,0,67,3,0,4,5,14,11,20,0,0,60,276,58,105,130,272,266,355,6,15,1481
305011110,821,245,329,518,937,617,413,16,35,3927,96,28,34,59,68,49,56,0,6,397,62,16,15,33,36,34,25,0,0,227,37,11,14,35,67,74,91,0,19,356,2165,661,952,1471,2403,1921,1945,44,129,11692
305011111,340,78,106,178,311,180,144,7,18,1367,0,0,0,0,3,3,3,0,0,13,31,9,9,12,18,20,15,0,0,117,22,15,14,12,35,30,44,0,6,182,894,234,367,552,921,700,745,24,49,4485
305011112,66,26,34,45,79,59,67,0,0,379,13,8,6,9,9,18,11,0,0,82,21,8,13,14,25,17,29,0,3,130,18,8,3,16,32,28,44,0,6,157,466,135,209,335,540,536,687,3,34,2944
305021113,10,0,0,3,4,5,13,0,0,50,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,4,0,3,10,57,6,16,21,31,32,30,0,6,206
305021114,25,5,7,10,33,17,54,0,3,157,0,0,0,0,0,4,0,0,0,9,5,3,4,0,7,13,10,0,0,49,9,0,0,10,6,13,4,0,5,43,148,28,57,94,150,149,202,3,8,841
305021115,18,0,8,20,22,21,29,0,3,117,3,0,0,4,6,0,0,0,0,10,23,3,8,5,10,9,18,0,0,65,13,4,5,3,8,8,21,0,5,63,246,49,87,120,218,188,261,0,21,1189
305021116,8,0,10,0,7,4,4,0,0,31,0,0,0,0,0,6,0,0,0,6,3,6,0,4,5,4,4,0,0,34,0,0,0,0,0,3,3,0,0,12,69,17,34,42,48,65,75,0,5,348
305021117,39,11,13,24,44,41,72,0,0,238,7,0,4,0,3,7,6,0,0,28,8,0,3,11,15,22,12,0,4,77,29,14,11,22,38,38,32,0,5,190,436,123,167,277,428,444,491,11,30,2400
305021118,10,0,6,0,3,13,10,0,0,44,0,0,0,0,0,3,4,0,0,7,8,5,0,7,4,7,15,0,0,36,4,0,3,0,5,0,0,0,3,15,84,29,28,48,48,47,72,0,4,358
305031119,15,4,8,4,13,10,11,0,0,62,3,0,4,5,12,6,9,0,0,34,22,3,12,16,18,12,21,0,0,110,12,5,3,9,17,10,25,0,6,84,230,54,103,161,267,218,254,7,12,1312
305031120,13,0,0,8,10,4,4,0,0,39,3,0,0,0,0,0,0,0,0,9,5,0,0,0,0,4,4,0,0,17,0,0,0,0,0,0,4,0,0,16,70,21,23,36,62,49,62,0,6,335
305031121,14,5,6,3,7,12,11,0,0,65,6,0,0,6,13,11,22,0,0,59,8,0,6,7,11,10,7,0,0,39,0,0,0,0,0,9,5,0,4,23,104,22,38,51,99,110,143,4,6,578
305031122,34,7,9,28,41,37,40,0,3,196,0,0,0,0,0,0,0,0,0,8,9,0,0,6,5,6,0,0,0,32,3,0,3,3,13,9,9,0,0,43,140,29,45,91,147,133,153,0,9,754
305031123,5,7,3,9,4,6,4,0,0,38,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,0,12,0,0,0,0,5,7,0,0,0,10,59,15,18,25,36,30,25,0,4,211
305031124,12,3,7,15,25,29,71,0,0,174,3,0,4,3,0,0,0,0,0,12,6,0,4,0,9,4,9,0,0,34,8,3,4,0,8,5,6,0,0,33,158,46,47,93,159,178,263,0,8,960
305031125,5,5,0,4,10,3,10,0,0,46,5,0,6,3,0,7,5,0,0,21,11,5,0,4,7,9,14,0,0,50,13,4,0,12,17,9,13,0,0,68,237,58,77,150,268,223,184,4,8,1216
305031126,767,287,395,542,937,534,261,13,25,3763,7,3,4,3,15,6,0,0,0,43,18,7,3,9,14,8,15,0,0,78,28,9,19,14,26,22,30,0,5,161,1296,452,639,890,1481,975,723,21,52,6528
305031127,22,3,7,16,24,20,14,0,0,106,0,0,0,0,0,0,3,0,0,3,4,0,0,4,10,3,4,0,0,25,8,4,0,0,6,4,4,0,5,25,88,18,40,55,104,92,124,0,4,537
305031128,205,50,118,142,229,166,186,0,13,1106,30,5,7,23,26,30,43,0,0,167,41,6,20,38,52,61,82,0,4,301,56,16,27,49,70,54,94,3,11,393,1414,398,673,1076,1587,1300,1453,23,90,8008
305031129,15,4,14,18,25,11,19,0,0,116,0,0,0,0,0,0,0,0,0,0,8,0,0,3,4,3,6,0,0,21,4,0,0,3,4,3,0,0,0,17,72,17,31,43,84,54,83,0,4,387
305031130,65,20,24,26,53,35,30,0,0,261,0,0,4,0,0,5,0,0,0,7,17,5,4,6,8,7,9,0,0,53,5,3,5,3,12,13,15,0,3,60,218,56,98,122,227,147,192,0,16,1070
305031131,93,26,39,49,96,82,122,0,3,515,0,0,0,0,0,5,0,0,0,10,12,6,3,5,10,3,9,0,0,47,7,0,4,3,5,4,8,0,0,42,261,72,100,142,235,188,244,0,13,1262
305041132,28,16,21,24,44,48,38,0,0,232,9,3,3,0,4,3,0,0,0,18,25,5,5,15,5,0,6,0,0,63,10,0,4,0,3,5,4,0,4,30,241,58,104,135,195,154,148,3,6,1037
305041133,227,80,91,124,258,111,79,3,13,982,0,0,0,3,0,0,4,0,0,3,10,0,0,3,4,7,0,0,0,28,3,0,0,3,10,3,7,3,3,34,302,103,115,157,314,169,142,10,15,1340
305041134,15,4,8,12,10,14,21,0,0,89,5,0,0,3,3,3,0,0,0,18,6,0,3,6,3,4,0,0,0,24,0,4,0,3,4,4,3,0,0,23,123,31,43,61,71,49,62,0,11,441
305041135,130,31,54,65,120,111,114,4,3,631,37,3,8,5,25,11,10,0,0,98,64,16,14,23,43,47,58,0,3,266,48,11,32,34,57,56,56,4,10,317,1151,287,502,755,1224,1065,1150,36,67,6231
305041136,40,4,15,12,33,25,15,0,0,146,8,0,0,4,7,0,5,0,0,25,10,0,3,0,6,8,6,0,0,32,8,0,0,0,6,0,6,0,0,21,132,19,45,57,104,77,76,0,11,526
305041137,67,23,36,45,86,58,45,0,6,363,9,4,3,9,15,11,7,0,0,54,20,0,6,11,12,21,26,0,0,97,20,5,14,6,21,17,29,0,0,107,594,164,262,414,601,502,568,12,37,3155
306011138,0,5,3,5,4,7,4,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,8,36,7,12,15,25,23,17,0,0,145
306011139,20,5,10,7,19,25,19,0,0,111,5,0,0,0,7,0,0,0,3,11,8,0,9,5,7,9,0,0,0,33,7,0,0,5,8,10,3,0,0,28,177,41,74,81,135,158,142,0,10,819
306011140,19,7,7,6,5,9,3,0,0,53,0,0,0,0,0,0,0,0,0,5,6,0,3,3,4,0,0,0,0,22,7,0,5,3,8,9,0,0,0,33,257,71,86,74,174,112,77,0,21,872
306011141,32,10,30,20,58,65,51,4,3,264,0,0,0,0,0,0,0,0,0,0,10,0,0,3,8,0,4,0,0,28,8,3,0,6,5,4,4,0,0,33,189,55,65,81,201,134,104,6,10,849
306011142,39,12,17,18,31,38,36,0,4,190,3,0,0,4,8,0,0,0,0,17,18,9,12,10,9,12,9,0,0,78,17,3,3,3,4,4,0,0,0,46,383,89,118,162,329,238,194,5,29,1554
306011143,9,7,0,0,7,4,0,0,0,17,8,0,0,0,5,0,0,0,0,9,7,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,84,11,11,24,32,22,16,0,0,203
306021144,15,0,7,4,5,5,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,10,78,17,24,36,40,35,29,0,6,266
306021145,528,158,231,303,577,427,323,15,34,2587,39,6,10,22,35,30,31,0,7,175,54,13,30,29,57,51,34,3,0,273,42,8,19,16,32,45,40,5,18,220,1616,461,611,867,1411,1302,1350,39,108,7765
306021146,17,8,12,12,15,26,9,0,0,101,0,0,0,0,0,0,0,0,0,4,7,4,7,7,8,11,0,0,0,40,5,3,0,5,4,4,6,0,0,31,140,41,60,77,109,105,83,0,9,619
306021147,17,5,15,17,24,18,10,0,0,104,0,0,0,3,0,0,0,0,0,7,6,0,5,0,0,0,0,0,0,15,5,0,0,0,5,4,0,0,4,20,104,26,44,58,83,47,39,0,13,426
306021148,21,0,11,8,24,13,9,0,0,84,4,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0,11,10,0,5,0,4,3,3,0,0,22,140,23,38,51,80,51,64,0,16,468
306021149,17,3,13,11,39,37,21,0,0,137,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,4,13,75,17,23,29,77,59,36,0,4,326
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,34,4,14,11,33,25,20,0,0,144,0,0,0,0,0,0,0,0,0,6,4,0,0,3,6,3,0,0,0,11,5,0,0,8,5,0,4,0,0,18,84,13,27,46,82,71,54,0,6,385
306021152,69,25,37,52,61,67,20,0,4,332,5,0,0,0,0,4,6,0,0,18,12,4,0,7,16,9,9,0,0,62,9,5,4,0,5,6,11,0,0,39,330,90,111,150,227,186,133,0,21,1244
306021153,7,3,4,7,15,0,12,0,0,48,0,0,0,0,0,0,0,0,0,0,5,5,0,3,4,0,0,0,0,20,4,0,0,0,0,0,7,0,0,8,63,21,18,28,66,27,28,3,9,253
306021154,80,20,43,44,86,60,49,0,4,388,7,0,0,4,6,3,5,0,0,22,58,16,22,22,43,43,45,0,0,252,41,5,14,28,31,35,22,0,11,193,980,204,270,335,604,457,359,7,71,3282
306021155,10,7,0,4,22,30,9,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,5,34,20,8,18,35,38,16,0,0,178
306021156,28,10,13,13,23,25,26,0,0,134,0,0,0,0,0,0,0,0,0,7,3,3,0,0,10,6,5,0,0,16,3,0,0,4,0,0,3,0,0,17,133,24,43,56,66,65,74,0,9,480
306021157,9,3,11,7,10,13,9,0,0,61,3,0,4,0,5,0,0,0,0,11,5,0,3,4,3,0,0,0,0,16,3,0,0,6,6,3,4,0,4,25,146,37,52,60,84,49,54,3,3,490
306031158,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,3,0,0,0,5,3,0,0,0,10,81,8,6,11,31,26,70,0,9,242
306031159,60,9,6,16,33,36,46,0,4,211,0,0,0,0,0,0,0,0,0,0,10,7,0,5,7,0,0,0,0,28,10,0,0,3,9,0,18,0,4,46,209,34,39,39,106,104,136,3,47,718
306031160,4,0,0,4,4,0,0,0,0,13,4,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,11,0,4,26,122,30,16,26,104,68,167,17,22,569
306031161,23,3,9,8,13,16,12,0,0,87,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,11,20,0,3,3,5,13,19,3,0,60,212,38,52,49,110,125,183,25,48,851
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,4,0,6,4,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,3,8,5,5,6,4,0,0,44
306041164,23,0,12,11,15,7,5,0,5,84,0,3,0,6,0,0,0,0,0,6,3,3,0,0,0,4,0,0,0,15,10,0,0,3,4,0,5,0,0,28,179,20,56,51,67,46,58,0,16,492
306041165,18,0,4,7,10,16,20,0,4,76,3,5,6,0,3,8,6,0,0,30,4,0,0,3,9,5,11,0,0,38,6,0,0,0,8,4,11,0,8,40,246,43,86,107,171,170,385,15,29,1250
306051166,62,14,19,22,30,20,31,0,11,209,4,0,0,3,0,0,0,0,0,4,12,0,0,0,0,4,0,0,0,20,15,0,0,5,6,5,8,4,0,46,309,44,66,82,107,102,245,14,38,1005
306051167,9,0,4,5,5,5,0,0,4,39,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,4,0,0,4,8,0,0,0,0,6,5,0,6,19,85,5,25,20,21,16,16,0,11,199
306051168,11,0,4,0,0,0,3,0,0,25,13,0,0,3,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,129,23,17,29,35,28,22,0,5,294
306051169,18,0,7,0,0,4,14,0,0,49,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,6,0,0,5,0,3,0,0,0,16,163,19,23,23,31,32,55,0,17,358
306051170,50,9,7,17,19,23,19,0,8,141,0,0,0,0,0,0,0,0,0,7,9,0,0,5,4,0,5,0,0,28,12,3,0,5,6,3,10,0,4,44,262,28,49,56,122,124,231,17,36,926
307011171,8,6,4,0,10,5,9,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,5,14,50,5,12,7,25,32,70,3,6,205
307011172,6,3,0,3,14,9,11,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,18,8,0,3,4,9,3,22,0,0,44,119,31,38,61,126,107,181,0,12,683
307011173,13,0,9,7,14,7,5,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,4,7,0,0,19,57,6,17,18,82,63,62,0,3,306
307011174,4,0,4,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,36,0,7,12,17,10,33,15,4,134
307011175,3,0,3,0,3,8,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,22,75,11,30,29,59,65,149,0,12,432
307011176,17,0,7,12,29,21,21,0,6,112,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,7,0,0,16,7,0,7,3,10,9,6,0,0,32,108,12,38,54,148,131,106,4,6,619
307011177,0,0,0,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,0,0,4,10,62,13,11,25,46,41,32,0,9,238
307011178,3,0,0,0,3,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,4,10,17,17,25,0,4,91
307021179,8,3,4,4,4,9,10,0,0,46,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,6,3,0,0,0,4,0,5,0,0,13,87,8,16,24,32,33,46,0,6,259
307021180,7,0,5,3,11,8,13,0,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,3,0,0,0,9,5,6,0,4,24,134,26,32,108,238,172,163,9,28,907
307021181,0,0,4,0,0,8,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,16,39,7,9,13,49,47,104,7,3,271
307021182,7,0,0,9,14,15,16,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,3,0,5,24,46,10,20,25,56,65,80,0,10,316
307021183,34,3,11,16,21,30,24,0,0,136,0,0,0,0,0,0,0,0,0,0,12,3,0,4,8,3,0,0,0,36,5,0,0,0,13,6,10,0,0,28,184,17,43,70,184,174,124,4,13,810
307031184,7,0,4,3,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,9,43,3,10,15,23,20,12,3,3,140
307031185,5,0,0,0,0,3,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,4,0,5,7,9,11,0,5,98
307031186,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,40,9,6,6,24,31,15,0,0,126
307031187,46,5,10,10,14,17,14,0,5,120,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0,14,11,0,0,3,0,0,0,0,0,9,150,7,32,28,40,32,47,0,7,344
307031188,7,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,10,115,10,12,16,21,19,135,0,5,340
307031189,53,10,12,17,30,14,26,0,6,166,4,0,0,0,0,0,0,0,0,4,10,0,0,5,0,6,5,0,0,27,8,0,4,0,5,7,4,0,9,37,207,38,52,70,111,103,132,0,19,734
308011190,12,0,0,0,5,6,9,0,0,28,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,3,0,0,9,185,34,66,72,160,121,69,4,20,726
308011191,3,0,0,4,3,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,12,3,4,0,3,0,4,14,0,4,26,189,26,43,67,125,108,164,31,24,782
308011192,23,4,10,6,47,41,38,3,6,172,0,0,0,0,0,0,0,0,0,6,14,6,6,14,13,19,16,0,4,85,11,0,4,3,10,14,4,0,0,47,213,45,65,125,277,228,205,4,20,1189
308031205,22,0,3,8,21,14,18,0,0,87,0,0,0,0,0,0,0,0,0,6,0,4,0,5,3,3,5,0,0,17,0,0,0,0,8,0,6,0,0,12,75,12,23,36,88,72,58,0,3,354
308031206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,0,0,9,8,5,7,0,0,49
308031207,13,6,0,9,11,5,7,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,5,9,11,23,12,11,0,0,108
308031208,4,0,0,10,8,5,6,0,3,37,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,12,32,7,9,9,24,13,19,0,7,117
308031209,5,0,0,3,4,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,31,8,9,15,23,18,14,0,0,114
308031210,3,0,4,4,14,21,14,0,0,54,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,3,0,0,16,0,0,0,0,3,4,5,0,0,12,57,6,16,27,42,55,42,0,4,248
308031211,6,0,0,5,9,8,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0,8,49,133,93,169,8,10,503
308031212,4,0,6,0,5,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,11,0,7,3,9,4,3,0,3,45
308031213,13,3,8,7,31,33,18,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,4,0,0,0,0,0,0,0,0,7,103,28,26,42,101,92,70,0,3,475
308031214,3,0,3,0,11,12,9,4,0,40,0,0,0,0,0,0,0,0,0,0,3,0,4,0,17,3,11,0,0,39,4,0,0,3,0,3,0,0,0,12,85,12,28,17,107,74,82,4,4,410
308031215,8,0,4,11,17,21,41,0,0,111,0,0,0,0,0,0,0,0,0,5,15,0,0,0,22,16,13,0,0,67,3,3,4,0,12,7,12,0,0,37,159,30,49,65,176,134,132,0,20,778
308031216,15,0,3,6,20,16,10,4,3,79,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,47,5,13,19,35,26,24,3,5,184
308031217,53,8,19,17,70,37,36,0,0,239,3,0,0,0,3,0,3,0,0,8,10,0,0,9,13,12,17,0,0,55,10,0,0,6,5,4,3,0,4,27,244,43,58,108,264,164,175,0,18,1074
308031218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,5,24,3,4,12,55,71,53,0,6,230
308031219,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,37,5,4,6,23,9,26,0,4,119
308031220,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,4,0,0,0,6,27,0,14,5,22,14,18,0,3,100
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
308031222,96,24,35,83,196,174,213,12,12,845,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,0,0,0,0,3,0,4,0,0,7,164,31,59,103,240,226,250,11,15,1102
308031223,48,10,13,19,34,27,22,0,3,174,0,0,0,0,0,0,0,0,0,6,5,0,0,4,7,5,0,0,0,27,11,4,0,0,0,8,3,0,0,32,243,57,56,69,133,95,107,8,18,786
308041528,3,0,0,4,7,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,13,4,0,0,0,3,0,0,0,0,12,128,20,37,67,101,79,132,15,21,599
308041529,17,0,3,7,18,17,17,5,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,10,0,0,0,0,0,3,8,0,0,11,62,8,18,26,57,60,77,3,11,333
308051530,9,0,5,0,0,3,3,0,0,21,6,0,0,0,0,0,0,0,0,6,0,0,0,0,5,4,0,0,0,11,8,0,0,4,4,4,5,0,0,15,108,11,10,37,24,35,28,5,10,274
308051531,19,6,3,18,15,9,8,3,4,88,0,0,0,0,0,0,0,0,0,3,4,0,0,5,10,0,0,0,0,16,5,0,0,0,4,4,0,0,7,23,147,21,35,74,129,87,38,8,10,545
