POW_SA2_CODE_2021,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_19,ClAW_2000_2999_H_20_29,ClAW_2000_2999_H_30_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40_44,ClAW_2000_2999_H_45_49,ClAW_2000_2999_H_50ov,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000_3499_H_0,ClAW_3000_3499_H_1_19,ClAW_3000_3499_H_20_29,ClAW_3000_3499_H_30_34,ClAW_3000_3499_H_35_39,ClAW_3000_3499_H_40_44,ClAW_3000_3499_H_45_49,ClAW_3000_3499_H_50ov,ClAW_3000_3499_H_NS,ClAW_3000_3499_H_Tot,ClAW_3500mo_H_0,ClAW_3500mo_H_1_19,ClAW_3500mo_H_20_29,ClAW_3500mo_H_30_34,ClAW_3500mo_H_35_39,ClAW_3500mo_H_40_44,ClAW_3500mo_H_45_49,ClAW_3500mo_H_50ov,ClAW_3500mo_H_NS,ClAW_3500mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_19,ClAW_PINS_H_20_29,ClAW_PINS_H_30_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40_44,ClAW_PINS_H_45_49,ClAW_PINS_H_50ov,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_19,ClAW_Tot_H_20_29,ClAW_Tot_H_30_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40_44,ClAW_Tot_H_45_49,ClAW_Tot_H_50ov,ClAW_Tot_H_NS,ClAW_Tot_H_Tot,SWs_NNI_H_0,SWs_NNI_H_1_19,SWs_NNI_H_20_29,SWs_NNI_H_30_34,SWs_NNI_H_35_39,SWs_NNI_H_40_44,SWs_NNI_H_45_49,SWs_NNI_H_50ov,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_19,SWs_1_149_H_20_29,SWs_1_149_H_30_34,SWs_1_149_H_35_39,SWs_1_149_H_40_44,SWs_1_149_H_45_49,SWs_1_149_H_50ov,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_19,SWs_150_299_H_20_29,SWs_150_299_H_30_34,SWs_150_299_H_35_39,SWs_150_299_H_40_44,SWs_150_299_H_45_49,SWs_150_299_H_50ov,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_19,SWs_300_399_H_20_29,SWs_300_399_H_30_34,SWs_300_399_H_35_39,SWs_300_399_H_40_44,SWs_300_399_H_45_49,SWs_300_399_H_50ov,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_19,SWs_400_499_H_20_29,SWs_400_499_H_30_34,SWs_400_499_H_35_39,SWs_400_499_H_40_44,SWs_400_499_H_45_49,SWs_400_499_H_50ov,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_19,SWs_500_649_H_20_29,SWs_500_649_H_30_34,SWs_500_649_H_35_39,SWs_500_649_H_40_44,SWs_500_649_H_45_49,SWs_500_649_H_50ov,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_19,SWs_650_799_H_20_29,SWs_650_799_H_30_34,SWs_650_799_H_35_39,SWs_650_799_H_40_44,SWs_650_799_H_45_49,SWs_650_799_H_50ov,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_19,SWs_800_999_H_20_29,SWs_800_999_H_30_34,SWs_800_999_H_35_39,SWs_800_999_H_40_44,SWs_800_999_H_45_49,SWs_800_999_H_50ov,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_19,SWs_1000_1249_H_20_29,SWs_1000_1249_H_30_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40_44,SWs_1000_1249_H_45_49,SWs_1000_1249_H_50ov,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_19,SWs_1250_1499_H_20_29,SWs_1250_1499_H_30_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40_44,SWs_1250_1499_H_45_49,SWs_1250_1499_H_50ov,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_19,SWs_1500_1749_H_20_29,SWs_1500_1749_H_30_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40_44,SWs_1500_1749_H_45_49,SWs_1500_1749_H_50ov,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_19,SWs_1750_1999_H_20_29,SWs_1750_1999_H_30_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40_44,SWs_1750_1999_H_45_49,SWs_1750_1999_H_50ov,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_19,SWs_2000_2999_H_20_29,SWs_2000_2999_H_30_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40_44,SWs_2000_2999_H_45_49,SWs_2000_2999_H_50ov,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000_3499_H_0,SWs_3000_3499_H_1_19,SWs_3000_3499_H_20_29,SWs_3000_3499_H_30_34,SWs_3000_3499_H_35_39,SWs_3000_3499_H_40_44,SWs_3000_3499_H_45_49,SWs_3000_3499_H_50ov,SWs_3000_3499_H_NS,SWs_3000_3499_H_Tot,SWs_3500mo_H_0,SWs_3500mo_H_1_19,SWs_3500mo_H_20_29,SWs_3500mo_H_30_34,SWs_3500mo_H_35_39,SWs_3500mo_H_40_44,SWs_3500mo_H_45_49,SWs_3500mo_H_50ov,SWs_3500mo_H_NS,SWs_3500mo_H_Tot
507041175,0,4,6,4,11,20,5,11,0,62,0,3,0,0,0,4,0,3,0,18,0,0,0,5,0,8,0,8,0,20,0,0,0,0,0,0,0,0,0,6,24,136,107,53,121,144,40,55,8,677,0,0,0,0,0,0,0,0,0,6,3,69,0,0,0,0,0,0,0,72,0,31,7,0,0,0,0,0,0,37,0,28,6,0,0,0,0,0,0,30,0,14,10,4,0,0,0,0,0,30,0,7,11,5,0,3,0,0,0,31,0,7,8,6,10,3,0,0,3,38,0,9,5,5,9,3,0,3,0,31,0,0,4,8,7,10,3,4,0,42,0,6,6,0,12,15,6,6,0,44,0,3,0,0,4,7,0,8,0,20,0,0,0,4,6,9,0,0,0,18,0,0,3,3,3,11,0,5,0,26,0,0,0,0,0,5,0,5,0,5,0,0,0,3,0,8,0,10,0,21
507041176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,14,7,4,3,3,5,0,55,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041177,0,0,0,0,0,4,6,0,0,10,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,10,90,75,44,70,67,23,15,4,392,0,0,0,0,0,0,0,0,0,0,6,88,0,0,0,0,0,0,0,92,0,51,5,0,0,0,0,0,0,61,0,29,12,4,0,0,0,0,0,41,0,15,13,4,0,0,0,0,0,34,0,22,17,3,5,0,0,0,0,50,0,4,11,8,8,3,0,0,0,41,0,5,5,3,24,4,0,0,0,36,0,0,4,5,8,8,0,0,0,20,0,5,0,0,7,12,3,0,0,23,0,0,0,0,3,7,5,0,0,22,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,4,3,3,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,3
507041178,0,0,3,0,9,14,3,7,0,40,0,0,0,0,0,3,0,3,0,12,0,5,0,0,3,10,0,3,0,20,0,0,0,0,0,5,0,0,4,9,30,156,172,77,196,144,26,46,6,864,3,4,0,0,0,0,0,0,0,9,19,173,3,0,0,0,0,0,0,200,9,196,23,4,0,0,0,0,0,231,10,131,44,13,0,0,0,0,0,196,8,111,77,14,5,3,0,0,0,211,14,80,104,20,13,0,0,0,0,229,10,36,61,45,42,7,0,4,0,206,8,15,27,26,65,12,4,3,0,160,0,10,13,8,46,18,0,10,0,103,0,4,6,4,11,21,5,7,0,48,0,3,3,0,10,7,3,0,0,31,0,0,0,0,5,4,0,3,0,10,0,0,4,0,3,3,0,3,0,17,0,3,0,0,0,5,0,3,0,10,0,0,0,6,0,4,0,7,0,10
507041179,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,51,40,19,40,22,7,3,0,183,0,3,0,0,0,0,0,0,0,0,3,51,5,0,0,0,0,0,0,57,3,55,4,0,0,0,0,0,0,60,4,34,10,3,0,0,0,0,0,51,0,9,17,0,3,0,0,0,0,31,0,4,16,8,3,0,0,0,0,31,0,6,8,9,4,0,0,0,0,26,0,0,4,4,16,5,0,0,0,22,0,0,0,0,3,0,0,0,0,9,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041180,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,55,41,29,32,26,8,3,0,191,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,22,0,0,0,0,0,0,0,25,0,4,0,0,0,0,0,0,0,4,0,7,0,6,0,0,0,0,0,9,0,4,3,0,0,0,0,0,0,9,0,0,0,0,6,3,0,3,0,14,0,0,0,0,6,0,3,0,0,6,0,0,0,0,5,0,3,3,0,11,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041181,0,5,5,0,7,9,7,11,0,44,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,7,0,9,0,22,0,0,0,0,0,0,0,0,0,7,20,198,144,69,149,154,35,53,3,831,0,5,0,0,0,0,0,0,0,7,3,138,4,0,0,0,0,0,0,148,0,102,6,0,0,0,0,0,0,117,0,48,11,3,0,0,0,0,0,67,3,34,23,9,3,0,0,0,0,70,3,33,41,3,3,4,4,0,0,89,0,19,21,14,23,12,3,0,5,90,0,10,16,21,41,13,0,9,0,106,4,5,9,11,28,29,6,7,0,99,4,0,0,0,13,19,3,13,0,55,0,0,0,3,5,11,0,12,0,40,5,0,0,0,0,6,7,8,0,33,0,0,0,4,6,14,5,21,0,44,0,0,0,0,5,4,0,7,0,15,0,0,0,3,0,4,9,20,0,30
507041182,0,0,8,7,45,33,9,12,0,116,0,0,0,0,0,7,4,5,0,14,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,3,98,284,317,257,594,320,64,68,6,2014,0,0,0,0,0,0,0,0,0,0,4,50,4,0,0,0,0,0,0,56,0,43,10,3,0,0,0,0,0,57,0,34,7,4,0,0,0,0,0,45,0,10,9,0,0,0,0,0,0,28,0,5,13,9,4,0,0,0,0,39,0,8,8,10,10,0,0,0,0,30,0,4,6,12,5,5,0,0,0,32,0,3,6,4,12,7,3,0,0,35,0,0,0,0,11,3,3,3,0,24,0,0,0,0,6,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
507041183,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,14,6,6,6,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,8,0,7,5,0,0,0,0,0,0,7,0,7,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041184,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,36,19,9,7,11,3,0,0,86,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,7,0,6,6,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,10,0,0,3,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,8,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051186,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,35,49,38,76,14,5,4,6,245,0,0,0,0,0,0,0,0,0,3,4,17,0,0,0,0,0,0,0,20,0,13,4,0,0,0,0,0,0,18,0,3,4,0,0,0,0,0,0,10,0,4,3,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,5,0,3,7,0,3,0,0,0,0,14,0,0,4,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051187,0,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,52,28,65,50,8,8,0,281,0,9,0,0,0,0,0,0,0,9,0,43,0,0,0,0,0,0,0,46,0,32,5,3,0,0,0,0,0,36,0,22,8,0,0,0,0,0,0,33,0,13,12,0,0,0,0,0,0,34,0,14,23,5,7,4,0,0,0,54,5,3,9,15,9,0,0,0,0,41,3,5,3,13,28,9,5,0,0,70,3,0,3,9,18,12,0,3,0,44,0,0,0,0,4,3,0,5,0,18,0,0,0,0,0,3,0,3,0,7,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
507051188,0,0,3,3,27,23,10,19,0,95,0,0,0,0,9,3,0,11,0,23,0,0,0,0,0,8,0,10,0,18,0,0,0,0,3,3,0,0,0,6,71,210,255,154,520,298,76,119,7,1715,0,13,0,0,0,0,0,0,0,19,15,224,10,0,0,0,0,0,0,241,11,155,16,0,0,0,0,0,5,182,15,95,47,4,0,0,0,0,0,157,8,70,61,15,3,0,0,0,0,159,19,36,96,32,15,4,0,0,3,211,10,30,52,41,52,14,4,6,4,204,0,14,26,20,61,26,6,9,0,159,3,0,11,8,58,37,18,15,0,153,4,0,0,5,23,28,6,12,0,75,0,5,0,4,12,16,11,18,0,58,5,3,0,0,4,8,0,4,0,25,0,0,0,0,4,10,0,29,0,48,0,0,0,0,4,3,0,6,0,14,0,0,0,0,6,4,0,7,0,21
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,33,18,25,13,0,6,0,133,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,29,0,16,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,8,0,6,9,0,0,0,0,0,0,13,0,0,10,0,0,4,0,0,0,17,0,3,6,6,3,0,0,0,0,24,0,0,0,4,5,3,0,0,0,17,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
507051191,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,4,5,58,37,16,38,23,7,11,5,204,4,0,0,0,0,0,0,0,0,5,3,68,0,0,0,0,0,0,0,77,0,46,5,0,0,0,0,0,0,54,0,25,11,0,0,0,0,0,0,32,0,13,20,0,0,0,0,0,0,34,0,17,18,3,0,0,0,0,0,43,0,6,9,9,13,4,0,0,0,41,0,0,6,7,8,3,0,0,0,21,0,0,3,0,4,6,0,0,0,14,0,0,6,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
507051192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,35,16,23,13,4,5,0,131,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,21,0,21,3,0,0,0,0,0,0,24,0,8,9,0,0,0,0,0,0,19,0,4,11,0,0,0,0,0,0,21,4,5,11,0,0,0,0,0,0,22,0,0,12,10,10,4,0,0,3,30,0,0,0,6,14,0,0,0,0,19,0,0,0,0,4,0,0,5,0,10,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051193,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,29,13,26,15,0,4,0,136,0,3,0,0,0,0,0,0,0,3,4,89,5,0,0,0,0,0,0,94,0,52,12,3,0,0,0,0,0,73,3,29,7,0,0,0,0,0,0,46,5,23,20,10,0,0,0,3,0,57,0,12,26,12,5,0,0,0,0,55,0,4,18,18,9,0,0,0,0,57,0,0,8,15,22,0,0,0,0,49,0,0,0,5,4,0,6,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051312,0,0,0,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,51,48,34,30,36,3,11,0,226,3,7,0,0,0,0,0,0,0,5,0,129,3,0,0,3,0,0,0,139,4,102,19,0,0,0,0,0,0,128,0,46,25,5,0,0,0,0,0,74,8,25,39,3,0,0,0,0,0,82,0,22,59,12,13,4,0,0,0,119,7,10,29,17,25,3,0,3,0,104,4,5,9,16,33,5,0,0,0,71,5,0,8,4,9,5,0,4,0,32,0,0,0,0,0,7,0,4,0,14,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051313,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,41,46,24,51,29,10,9,0,216,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,5,4,3,3,10,0,0,0,0,0,14,0,0,3,4,4,0,0,0,0,12,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,4,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
507051314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,6,8,5,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,9,0,3,4,0,0,0,0,0,0,9,0,4,10,3,0,3,0,0,0,21,0,5,4,4,3,0,0,0,0,14,0,0,0,0,6,0,0,0,0,7,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509011225,0,3,0,7,10,16,3,13,0,50,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,82,201,215,158,336,180,41,60,7,1272,0,4,0,0,0,0,0,0,0,8,12,156,6,0,0,0,0,0,0,176,0,95,17,0,0,0,0,0,0,118,8,49,22,0,0,0,0,0,0,85,5,32,47,5,0,4,0,0,0,92,3,37,72,20,19,10,3,0,0,159,8,13,38,39,44,9,7,4,0,167,8,10,15,25,72,27,0,4,0,168,5,4,5,7,48,34,18,9,0,138,7,3,10,0,19,18,5,8,0,71,0,0,0,0,14,9,0,6,0,32,0,0,0,0,3,0,0,0,0,11,0,6,3,0,0,4,6,4,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,5,3,0,14
509011226,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,17,9,7,10,3,5,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,8,6,19,7,0,0,0,60,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,4,4,7,0,6,0,0,0,0,15,0,0,0,0,5,0,0,0,0,12,0,0,4,0,5,0,0,0,0,10,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509011228,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,47,41,26,34,18,5,12,5,201,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,30,0,9,0,0,0,0,0,0,0,11,0,4,4,0,0,0,0,0,0,14,0,4,8,0,0,0,0,0,0,11,0,10,10,6,0,0,0,0,0,26,3,3,3,3,3,0,0,0,0,18,0,3,6,0,4,0,0,0,0,22,0,0,3,0,0,6,0,0,0,12,0,0,3,0,0,0,5,0,0,10,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509011229,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,36,14,7,12,22,5,7,6,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
509011230,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,40,28,30,43,45,9,14,3,220,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,3,5,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,4,0,3,12,0,0,3,0,0,0,20,0,3,6,6,7,4,0,6,0,34,0,0,0,0,14,10,0,0,0,30,0,0,3,0,3,3,4,3,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,3,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
