POW_SA2_CODE_2021,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_19,OM_IEs_45_49_HW_20_29,OM_IEs_45_49_HW_30_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40_44,OM_IEs_45_49_HW_45_49,OM_IEs_45_49_HW_50mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_19,OM_IEs_50_54_HW_20_29,OM_IEs_50_54_HW_30_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40_44,OM_IEs_50_54_HW_45_49,OM_IEs_50_54_HW_50mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_19,OM_IEs_55_59_HW_20_29,OM_IEs_55_59_HW_30_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40_44,OM_IEs_55_59_HW_45_49,OM_IEs_55_59_HW_50mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_19,OM_IEs_60_64_HW_20_29,OM_IEs_60_64_HW_30_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40_44,OM_IEs_60_64_HW_45_49,OM_IEs_60_64_HW_50mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_19,OM_IEs_65_69_HW_20_29,OM_IEs_65_69_HW_30_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40_44,OM_IEs_65_69_HW_45_49,OM_IEs_65_69_HW_50mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_19,OM_IEs_70_74_HW_20_29,OM_IEs_70_74_HW_30_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40_44,OM_IEs_70_74_HW_45_49,OM_IEs_70_74_HW_50mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_19,OM_IEs_75ov_HW_20_29,OM_IEs_75ov_HW_30_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40_44,OM_IEs_75ov_HW_45_49,OM_IEs_75ov_HW_50mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_19,OM_IEs_Tot_HW_20_29,OM_IEs_Tot_HW_30_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40_44,OM_IEs_Tot_HW_45_49,OM_IEs_Tot_HW_50mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_19,OM_UIE_15_19_HW_20_29,OM_UIE_15_19_HW_30_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40_44,OM_UIE_15_19_HW_45_49,OM_UIE_15_19_HW_50mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_19,OM_UIE_20_24_HW_20_29,OM_UIE_20_24_HW_30_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40_44,OM_UIE_20_24_HW_45_49,OM_UIE_20_24_HW_50mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_19,OM_UIE_25_29_HW_20_29,OM_UIE_25_29_HW_30_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40_44,OM_UIE_25_29_HW_45_49,OM_UIE_25_29_HW_50mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_19,OM_UIE_30_34_HW_20_29,OM_UIE_30_34_HW_30_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40_44,OM_UIE_30_34_HW_45_49,OM_UIE_30_34_HW_50mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_19,OM_UIE_35_39_HW_20_29,OM_UIE_35_39_HW_30_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40_44,OM_UIE_35_39_HW_45_49,OM_UIE_35_39_HW_50mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_19,OM_UIE_40_44_HW_20_29,OM_UIE_40_44_HW_30_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40_44,OM_UIE_40_44_HW_45_49,OM_UIE_40_44_HW_50mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_19,OM_UIE_45_49_HW_20_29,OM_UIE_45_49_HW_30_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40_44,OM_UIE_45_49_HW_45_49,OM_UIE_45_49_HW_50mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_19,OM_UIE_50_54_HW_20_29,OM_UIE_50_54_HW_30_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40_44,OM_UIE_50_54_HW_45_49,OM_UIE_50_54_HW_50mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_19,OM_UIE_55_59_HW_20_29,OM_UIE_55_59_HW_30_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40_44,OM_UIE_55_59_HW_45_49,OM_UIE_55_59_HW_50mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_19,OM_UIE_60_64_HW_20_29,OM_UIE_60_64_HW_30_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40_44,OM_UIE_60_64_HW_45_49,OM_UIE_60_64_HW_50mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_19,OM_UIE_65_69_HW_20_29,OM_UIE_65_69_HW_30_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40_44,OM_UIE_65_69_HW_45_49,OM_UIE_65_69_HW_50mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_19,OM_UIE_70_74_HW_20_29,OM_UIE_70_74_HW_30_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40_44,OM_UIE_70_74_HW_45_49,OM_UIE_70_74_HW_50mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
509031250,0,0,4,0,0,3,0,17,0,31,0,0,5,0,4,7,3,26,0,45,3,5,0,0,0,4,3,8,0,21,0,4,4,0,3,3,0,9,0,22,0,0,0,0,0,6,0,3,0,13,0,3,0,3,0,0,3,3,0,15,0,0,0,0,6,3,0,0,0,12,17,25,20,8,14,38,12,98,3,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,5,0,0,0,0,0,6,0,10,3,3,0,0,0,4,0,12,0,31,0,4,0,4,3,7,0,16,0,28,0,0,0,0,5,3,6,15,0,34,3,4,0,6,0,9,4,19,0,46,3,0,4,0,0,4,4,19,0,41,11,4,8,7,0,6,0,22,0,66,5,0,0,4,0,3,0,14,0,42,0,3,7,0,4,9,5,15,0,38
510011262,0,3,0,4,3,13,3,27,0,61,0,3,6,3,0,21,0,39,0,70,0,5,0,0,4,11,5,29,0,51,0,3,0,4,5,10,5,23,0,42,0,6,3,0,0,5,0,7,0,19,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,6,7,26,22,19,43,90,22,195,5,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,4,4,4,5,0,14,0,10,0,4,0,13,6,7,0,36,0,4,8,8,3,10,5,9,0,47,0,7,0,7,6,13,3,9,0,47,0,6,3,0,3,8,7,19,0,56,3,3,4,4,6,15,0,17,0,61,0,3,5,8,3,9,0,9,0,42,0,8,10,3,7,7,0,19,5,56,0,4,5,0,4,5,0,10,0,25,0,3,0,0,0,0,0,0,0,10
510011263,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,11,0,0,0,0,4,4,0,5,0,13,0,3,0,0,0,0,0,7,0,10,0,0,3,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,5,3,12,6,28,7,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,3,5,0,0,0,0,0,0,5,0,0,5,0,0,3,3,0,0,13,0,0,4,0,0,0,0,6,0,17,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,6
510011264,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
510011265,0,0,0,0,0,7,0,11,0,25,0,0,0,0,0,8,0,11,0,26,3,0,0,0,0,0,0,16,0,27,0,0,0,0,5,4,4,12,0,21,0,0,0,0,0,4,0,8,0,7,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,5,0,3,9,9,11,9,15,31,16,88,3,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,3,0,0,0,3,0,8,3,0,9,0,6,0,0,7,0,17,0,0,0,0,0,0,6,4,0,8,0,0,0,0,6,4,0,5,0,17,0,0,0,0,0,5,0,6,0,18,0,0,0,0,0,0,0,16,0,25,0,6,0,0,0,4,0,8,0,18,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,6
510011266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,7,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,21,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
510021267,0,0,0,0,0,0,0,6,0,15,3,0,0,0,5,0,0,9,0,20,0,0,0,0,0,0,4,7,0,15,0,0,0,0,0,0,0,5,0,10,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,3,10,0,0,5,13,6,79,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,5,0,5,4,0,4,0,0,0,0,6,0,11,0,0,0,0,0,0,0,3,3,6,0,4,0,0,0,0,0,9,3,16,0,3,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
510021268,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,10,10,3,28,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,6,0,13,0,3,0,0,0,0,0,5,0,9,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
510021269,4,4,0,0,0,0,5,16,0,26,3,0,0,0,3,9,0,15,0,32,3,0,0,0,0,4,0,15,0,23,5,0,0,0,0,0,0,10,0,15,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19,13,9,6,14,35,15,111,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,6,0,5,0,0,0,3,3,4,0,16,4,3,0,0,0,0,0,11,0,25,3,0,0,0,3,0,0,3,0,13,4,0,0,0,6,4,0,11,0,18,5,0,0,6,0,3,0,9,0,19,0,5,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
510021270,0,3,0,0,0,0,0,3,0,13,0,0,0,0,0,0,4,3,0,11,0,0,4,0,0,0,6,6,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,12,3,6,19,3,47,6,104,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,3,5,0,3,0,0,0,0,21,0,6,0,5,0,0,0,10,0,15,0,4,0,0,0,0,0,3,0,12,0,4,3,0,4,4,0,4,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
510031271,0,0,0,0,0,4,0,6,0,13,4,0,0,0,0,4,0,13,0,23,0,0,0,0,0,0,0,22,0,19,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,6,6,0,0,12,21,6,104,5,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,3,6,0,0,0,0,0,9,0,29,0,12,0,3,0,0,0,9,0,21,0,3,0,4,0,3,0,5,0,16,3,0,0,0,3,3,0,4,0,20,0,0,0,0,0,0,0,4,0,9,3,0,0,0,0,3,0,9,0,17,0,0,0,5,0,3,0,4,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
510031272,0,3,0,0,3,8,4,25,0,44,3,0,3,0,9,7,0,18,0,41,4,0,0,0,3,10,0,21,0,43,0,0,3,0,0,6,0,8,0,22,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,10,12,16,8,29,52,13,156,5,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,14,4,5,0,9,3,7,0,43,0,11,7,9,0,5,7,17,0,50,0,8,6,0,0,0,0,4,0,19,0,5,5,0,7,0,6,6,0,27,0,3,3,6,0,7,3,7,0,25,0,0,0,0,0,5,3,7,0,18,0,4,3,0,0,0,0,3,0,13,0,4,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4
510031273,0,0,0,4,0,4,0,8,0,16,0,0,0,0,0,0,0,9,0,15,0,0,0,4,0,0,0,9,0,17,0,3,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,6,5,10,0,64,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,5,0,0,0,0,0,0,12,0,3,0,0,0,0,0,6,0,7,0,0,0,0,0,3,0,6,0,12,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,5,0,7,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511011274,3,0,0,0,4,10,0,15,0,41,0,0,5,5,8,13,3,31,0,54,3,4,3,4,3,9,0,26,0,59,3,4,0,0,4,3,3,15,4,40,4,0,8,3,0,0,4,10,0,20,0,0,0,0,0,5,0,4,0,11,0,0,0,0,0,0,0,0,0,7,21,21,28,18,35,67,23,130,8,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,6,0,4,0,19,4,8,0,0,0,8,0,14,0,35,3,7,7,3,0,13,3,5,0,41,3,9,7,0,5,10,0,13,0,37,4,4,4,9,9,12,5,22,0,65,0,8,0,0,5,11,0,18,0,51,4,8,0,8,0,9,6,24,3,66,3,17,7,3,3,11,0,7,0,50,3,8,6,0,0,6,3,5,0,23,0,4,4,0,0,0,0,5,0,17
511011275,0,4,0,0,0,7,3,25,3,35,0,0,0,0,3,0,4,23,0,42,4,0,0,3,0,5,0,13,0,25,0,0,0,0,0,0,3,10,3,24,6,0,0,0,0,4,0,4,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,9,14,16,6,12,8,25,21,112,6,224,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,13,0,6,0,3,0,0,0,6,0,22,0,0,3,0,5,3,3,7,0,28,0,0,0,4,6,0,3,20,0,31,6,4,5,0,5,7,3,18,0,36,3,6,7,4,0,7,3,32,0,56,5,4,9,0,3,16,4,18,0,61,4,8,0,3,0,7,0,14,0,39,0,4,0,5,0,6,0,5,0,23,0,0,0,7,0,0,0,7,0,21
511021276,0,0,0,0,6,6,0,19,0,32,0,4,0,4,3,7,7,16,0,39,3,0,0,4,0,6,3,6,0,19,0,0,0,0,0,4,0,12,0,13,0,0,3,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,7,9,10,35,12,68,3,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,12,0,4,5,0,0,4,0,7,0,20,0,0,0,0,5,5,4,12,0,18,0,0,0,0,5,9,4,12,0,28,0,0,0,0,0,6,0,8,0,20,0,0,4,0,4,8,0,15,0,36,0,3,0,0,0,6,0,10,0,26,0,4,0,0,0,3,4,12,0,30,0,3,0,0,4,5,0,5,0,14
511021277,0,0,3,4,0,4,6,10,0,28,3,0,5,3,0,3,0,17,3,43,0,0,3,0,0,4,0,19,0,31,0,0,0,0,5,6,0,8,0,23,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,20,20,12,16,36,15,98,7,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,3,4,0,0,0,12,0,6,0,4,0,3,0,0,0,11,0,3,3,7,0,5,0,5,0,22,0,4,0,3,3,3,8,8,0,30,0,0,5,0,0,7,0,9,0,18,0,5,4,4,0,12,0,8,0,30,0,0,3,0,0,4,0,3,0,13,0,3,6,0,3,4,0,7,0,25,5,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4
511031278,0,0,0,0,0,0,0,18,0,28,0,5,0,3,0,10,0,8,0,30,0,0,0,0,3,8,3,11,0,22,0,0,0,0,0,0,4,5,0,9,0,0,0,0,0,4,4,0,0,7,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,12,8,8,17,21,13,73,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,3,3,0,0,0,0,0,8,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,4,0,5,0,6,0,0,0,0,4,0,0,0,0,12,0,0,9,4,0,5,0,5,0,19,0,0,0,3,0,5,0,7,0,19,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,8
511031279,0,3,4,9,9,13,5,54,0,88,0,3,0,4,8,14,7,46,0,76,0,0,7,5,0,18,3,40,0,81,3,0,5,3,3,8,5,26,0,54,0,4,5,0,0,6,0,7,0,21,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,5,0,0,0,10,5,25,31,28,39,99,33,271,6,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,13,0,5,0,0,4,6,8,11,0,35,0,8,3,0,0,4,0,13,0,37,0,3,3,3,0,0,0,7,0,24,0,3,0,7,4,8,3,7,0,32,0,0,6,3,3,7,0,14,0,41,0,0,4,4,3,0,4,16,0,34,0,3,5,0,5,12,3,9,0,31,7,6,0,0,8,0,0,8,0,24,0,0,3,0,7,3,4,0,0,16
511031280,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,8,3,4,9,6,26,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6,0,0,0,3,0,13,0,5,3,0,0,0,0,3,0,11,0,0,4,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,0,0,0,0,8,0,0,4,0,0,0,0,0,0,7,0,3,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,11,0,10,0,0,3,0,0,0,0,6,0,13,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,12,5,48,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,4,0,8,0,4,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0
511031283,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,8,0,40,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,6,0,6,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,8,0,13,4,3,0,0,0,4,0,3,0,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,3,5,0,12,7,22,11,35,3,101,3,6,9,6,6,21,3,41,6,88,3,5,0,0,0,21,4,39,0,88,0,8,9,3,3,12,5,23,0,76,0,8,9,0,4,8,0,15,0,43,0,4,6,0,3,0,0,6,0,15,0,0,4,0,0,3,0,4,0,14,16,43,46,38,44,110,49,231,7,596,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,8,0,3,0,18,0,6,0,0,9,8,3,4,0,32,3,5,4,0,0,3,3,3,0,27,0,0,8,3,6,9,5,11,0,42,0,0,10,7,11,7,10,12,0,60,0,3,8,11,13,9,11,26,0,72,0,13,10,4,13,10,10,29,0,87,0,11,4,8,6,11,0,31,0,82,0,7,10,6,4,12,8,10,0,61,0,4,11,5,8,4,3,14,0,54,0,3,0,0,0,3,0,4,0,18
511041286,0,3,0,0,0,4,0,9,0,18,0,0,3,0,0,3,0,15,0,21,0,0,0,0,0,3,7,3,0,15,0,5,0,7,0,0,0,10,0,19,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,12,9,10,8,25,7,49,0,121,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,0,6,0,0,3,4,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,7,0,3,7,0,0,4,0,7,0,17,0,8,7,0,0,0,0,0,0,20,0,6,0,4,0,7,0,6,0,34,0,5,7,4,0,3,0,11,0,29,0,6,0,0,0,3,0,0,0,8,0,3,3,0,0,0,0,0,0,6
