POW_SA2_CODE_2021,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Taiwan_E,P_Taiwan_OM_IE,P_Taiwan_OM_UIE,P_Taiwan_CFW,P_Taiwan_ES_NS,P_Taiwan_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
101021007,0,0,0,0,0,0,13,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,16,10,0,60,0,0,0,5,0,7,4,0,0,0,0,4,30,3,8,0,0,42,8,0,5,0,0,22,791,138,273,159,17,1373
101021008,7,0,0,0,0,8,13,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,4,0,0,0,25,4,0,0,0,0,3,4,0,0,0,0,5,34,8,10,0,0,56,4,4,0,0,0,8,783,105,93,9,3,986
101021009,30,4,3,0,0,36,96,4,3,0,0,106,3,0,0,0,0,5,11,4,0,0,0,8,23,0,4,0,0,28,20,3,0,0,0,20,3,0,0,0,0,0,26,0,0,3,0,31,126,9,3,0,0,139,38,0,0,0,0,40,22,3,4,0,0,36,235,22,12,0,0,266,13,0,0,0,0,15,4993,299,232,33,23,5582
101021010,8,0,7,0,0,14,77,0,0,0,0,76,5,0,0,0,0,5,3,0,0,0,0,3,17,0,4,0,0,26,12,0,0,0,0,10,0,0,0,0,0,0,3,0,3,0,0,4,64,7,7,0,0,75,7,6,0,0,0,8,15,0,0,0,0,15,137,18,3,3,0,169,13,3,5,0,3,17,2678,293,143,19,24,3159
101021012,7,0,3,0,0,11,35,0,0,0,0,39,0,0,0,0,0,0,3,0,0,0,0,3,16,3,0,0,0,20,6,0,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,6,59,5,5,0,0,68,6,0,0,0,0,13,4,0,0,0,0,0,91,17,13,0,0,123,7,6,0,0,0,17,2039,332,203,34,11,2608
101021610,4,0,0,0,0,4,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,18,5,4,0,0,27,0,0,0,0,0,0,452,70,61,9,0,600
101021611,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,5,13,3,0,0,0,17,3,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,112,19,24,11,0,153,20,4,12,0,0,33,0,0,0,0,0,0,60,9,13,4,0,88,10,4,0,0,0,21,2172,438,403,165,31,3207
101031013,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,19,5,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,6,17,0,0,3,0,22,786,76,137,66,21,1080
101031014,21,0,0,0,0,21,21,0,0,0,0,21,7,0,0,0,0,7,8,0,0,0,0,11,21,0,4,0,0,23,16,0,0,0,0,20,4,0,0,0,0,4,19,0,3,0,0,28,114,7,4,0,0,131,10,0,3,0,0,15,0,4,4,0,0,9,88,3,8,0,0,99,29,0,8,3,0,38,3587,213,241,53,38,4126
101031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,9,0,0,27,0,0,0,0,0,4,0,0,0,0,0,0,6,0,7,3,0,17,10,0,0,0,0,12,358,87,195,110,6,759
101031016,0,0,0,0,0,0,10,0,0,0,0,13,7,0,0,0,0,7,4,0,0,0,0,4,31,3,0,0,0,35,3,0,0,0,0,3,88,0,0,0,0,94,20,4,6,0,0,22,227,25,26,9,5,290,26,0,0,0,0,29,5,0,0,0,0,5,158,16,14,4,0,190,8,6,0,0,8,17,4302,419,449,111,53,5327
101041017,0,0,0,0,0,5,24,0,0,0,0,23,0,0,0,0,0,0,8,0,0,0,0,8,14,3,0,0,0,17,0,0,3,0,0,3,3,0,0,0,0,3,12,0,0,0,0,19,131,12,15,4,0,163,19,0,0,0,0,17,8,4,0,0,0,12,59,5,9,3,0,74,47,4,5,0,7,58,3999,289,371,64,69,4801
101041018,0,0,0,0,0,0,19,0,0,0,0,18,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,32,7,16,3,0,54,5,0,0,0,0,3,0,0,0,0,0,0,26,5,8,0,0,24,12,0,10,0,6,18,961,134,235,28,22,1379
101041019,0,0,0,0,0,0,33,0,4,0,0,32,0,0,0,0,0,0,5,0,0,0,0,5,18,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,16,0,3,0,0,20,161,12,17,0,0,190,36,0,4,0,0,38,5,0,6,0,0,9,76,3,9,0,7,93,51,0,0,0,6,63,4820,281,375,49,54,5573
101041020,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,19,4,19,9,6,59,4,0,3,0,0,7,0,0,0,0,0,5,8,0,9,3,0,20,13,0,6,9,5,45,751,185,467,204,52,1667
101041021,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,3,0,0,36,7,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,18,14,0,0,0,0,19,741,67,113,15,12,953
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,4,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,21,0,10,0,0,35,21,0,5,0,3,31,1105,112,120,25,24,1385
101041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,7,8,10,0,42,4,0,4,0,0,5,0,0,0,0,0,0,7,0,7,0,0,16,14,3,3,4,0,21,520,86,175,56,12,851
101041025,0,0,0,0,0,0,31,0,0,0,3,37,4,0,0,0,0,3,4,0,0,0,0,4,18,3,6,0,0,24,0,0,0,0,0,0,5,0,0,0,0,0,23,0,6,0,0,30,98,21,20,0,0,138,9,0,6,0,0,12,3,0,5,0,0,3,53,10,18,0,3,83,37,3,7,0,4,55,3065,393,489,82,53,4075
101041026,0,0,0,0,0,0,20,0,0,0,0,19,5,0,0,0,0,4,0,0,0,0,0,5,10,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,139,8,12,0,0,166,8,0,3,0,0,14,5,0,0,0,0,14,39,0,6,4,0,56,44,5,6,0,3,59,3122,221,362,47,70,3830
101041027,0,0,0,0,0,5,17,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,87,11,25,8,0,134,16,0,7,0,0,15,9,0,3,0,0,7,37,5,11,0,0,52,32,9,14,0,10,51,2063,240,480,77,68,2933
101051539,15,4,0,0,0,20,100,0,3,0,0,105,8,0,0,0,0,7,3,0,0,0,0,8,23,3,0,0,0,26,15,5,0,0,0,18,5,0,0,0,0,6,25,0,4,0,0,26,195,11,14,0,0,226,26,0,0,0,0,27,20,0,0,3,0,24,223,12,13,0,0,253,67,0,0,5,9,80,9764,538,595,94,90,11081
101051540,0,0,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,44,14,26,17,0,102,4,0,0,0,0,7,4,0,0,0,0,4,41,6,11,3,0,58,30,4,8,11,6,58,2415,375,724,444,76,4037
101061541,7,0,0,0,0,7,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,10,4,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,4,53,9,4,0,0,64,10,0,0,0,0,16,6,0,3,0,0,16,41,0,6,0,0,42,7,0,0,0,6,17,2036,159,226,42,26,2487
101061542,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,11,8,0,0,0,0,9,0,3,0,0,0,0,3,0,4,0,0,4,45,17,23,12,0,100,7,5,3,0,0,14,7,0,0,0,0,8,38,6,10,3,0,58,14,3,10,6,0,32,1424,358,557,334,31,2698
101061543,5,0,3,0,0,8,47,0,0,0,0,48,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,7,3,0,0,0,0,7,7,0,0,0,0,7,3,0,0,0,0,4,59,5,12,6,0,74,12,0,0,0,0,11,0,0,0,0,0,6,32,0,5,4,4,38,36,4,3,4,4,57,3845,322,421,109,62,4755
101061544,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,9,0,6,0,0,11,0,0,0,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,30,7,9,3,0,46,3,0,0,0,0,6,0,0,0,0,0,0,14,5,0,5,0,32,27,6,6,5,0,41,1491,243,450,235,43,2461
102011028,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,8,45,38,25,4,0,117,12,3,3,0,0,14,0,0,0,0,0,0,21,9,7,0,0,45,0,3,0,0,0,9,725,232,272,44,9,1293
102011029,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,4,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,52,38,25,3,0,116,5,0,5,0,0,14,0,0,0,0,0,0,23,8,12,6,0,48,3,0,0,3,0,8,890,307,323,72,10,1601
102011030,6,0,0,0,0,6,68,0,0,0,0,72,7,0,0,0,0,9,0,0,0,0,0,0,51,11,4,0,0,64,12,0,3,0,0,10,6,0,0,0,0,8,9,5,0,0,0,8,246,27,15,3,0,292,16,3,0,0,0,21,11,6,3,0,0,18,180,11,18,10,0,216,23,0,7,3,0,40,5361,459,340,114,56,6329
102011031,18,6,0,0,0,21,109,6,3,0,0,121,13,0,0,0,0,17,6,0,0,0,0,6,85,10,11,0,0,116,8,0,0,0,0,18,9,4,0,0,0,8,27,0,0,0,0,27,430,56,54,11,9,551,31,0,0,0,0,35,22,3,5,0,0,31,173,20,16,9,0,222,34,3,0,0,0,41,8503,699,552,108,60,9930
102011032,24,3,4,0,0,27,245,3,3,0,0,252,23,0,0,0,0,29,15,0,0,6,0,26,152,12,4,0,0,169,48,4,8,0,0,66,8,0,4,0,0,8,58,3,0,0,0,65,966,92,73,8,7,1145,73,4,5,0,0,83,33,4,7,0,0,42,452,40,26,5,0,524,63,9,6,0,3,79,18433,1048,891,159,97,20629
102011033,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,12,4,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,9,72,7,11,0,0,86,5,0,6,0,0,4,5,0,0,0,0,5,23,3,5,0,0,34,10,0,0,0,0,10,1165,92,101,18,8,1384
102011034,0,0,0,0,0,0,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,98,17,17,0,0,130,15,4,0,0,0,18,4,0,0,0,0,4,29,0,9,0,0,43,8,0,0,0,0,13,1997,180,225,27,22,2445
102011035,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,10,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,18,0,0,53,8,0,0,0,0,3,0,0,0,0,0,0,17,6,4,3,0,28,0,0,0,0,0,5,666,95,122,21,7,900
102011036,10,0,0,0,0,10,39,0,0,0,0,41,3,0,0,0,0,6,3,0,0,0,0,6,20,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,109,15,18,3,0,145,3,0,3,0,0,11,0,0,0,0,0,4,50,11,5,5,0,74,10,0,0,0,0,9,2756,178,227,44,12,3209
102011037,4,0,0,0,0,4,9,0,0,0,0,13,4,0,0,0,0,4,3,0,0,0,0,3,5,0,3,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,52,13,21,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,21,8,10,0,0,43,3,0,0,0,0,3,703,115,155,21,3,998
102011038,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,29,14,18,0,0,67,0,0,0,0,0,4,0,0,0,0,0,0,10,3,5,0,0,22,4,0,4,0,0,9,452,137,193,31,5,825
102011039,4,0,0,0,0,4,18,3,0,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,27,10,8,0,0,42,0,6,0,0,0,5,0,0,0,0,0,0,19,0,0,0,0,26,128,43,48,3,0,222,19,5,3,0,0,26,5,3,0,0,0,7,49,19,16,3,0,84,5,0,4,0,3,9,2315,452,440,67,27,3303
102011040,0,4,0,0,0,4,39,3,5,0,0,51,0,0,0,0,0,3,4,0,6,0,0,4,16,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,5,3,0,0,33,121,43,43,10,3,218,10,0,7,0,0,18,0,3,0,0,0,6,95,19,30,3,3,152,17,0,7,0,0,24,2884,389,602,90,48,4012
102011041,0,0,0,0,0,0,9,0,5,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,6,3,4,0,0,17,0,3,0,0,0,3,0,0,0,0,0,0,5,4,0,0,0,9,52,22,15,4,0,94,6,0,4,0,0,17,0,0,0,0,0,5,25,9,9,0,0,52,3,0,0,0,0,3,1211,287,314,58,7,1880
102011042,0,0,0,0,0,3,44,0,0,0,0,41,0,0,0,0,0,4,0,0,0,0,0,0,17,0,3,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,25,154,16,22,4,0,201,15,0,0,0,0,15,3,0,0,0,0,4,66,9,13,0,6,99,19,0,0,0,0,22,3475,220,337,55,41,4138
102011043,3,0,0,0,0,3,47,0,0,0,0,45,0,0,0,0,0,0,0,0,5,0,0,5,12,6,7,0,0,21,0,0,0,0,0,0,3,0,0,0,0,3,11,4,0,0,0,18,90,10,13,0,0,111,8,0,0,0,0,10,0,0,4,0,0,8,50,10,12,0,0,70,14,0,8,0,0,26,2054,160,241,29,16,2505
102021044,0,0,0,0,0,4,52,0,0,0,3,54,4,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,21,0,3,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,17,133,26,29,3,4,196,6,0,5,0,0,11,12,0,0,0,0,16,65,10,12,4,4,87,17,0,0,0,0,19,3659,323,463,71,39,4555
102021045,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,4,0,0,38,6,3,0,0,0,8,5,0,0,0,0,5,11,5,5,0,0,20,5,0,0,0,0,5,1036,79,157,30,3,1308
102021046,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,27,3,8,3,0,45,0,0,4,0,0,3,0,0,0,0,0,0,8,4,4,0,0,15,3,0,0,0,0,8,741,112,182,22,8,1065
102021047,0,0,0,0,0,0,58,4,0,0,0,56,5,0,0,0,0,3,3,0,3,0,0,3,41,6,4,0,0,53,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,198,16,30,0,0,248,17,0,0,0,0,15,0,0,0,0,0,0,99,9,6,0,0,117,8,0,0,0,0,17,4441,439,442,65,34,5412
102021048,7,0,0,0,0,9,66,0,3,0,0,65,3,0,0,0,0,7,0,0,0,0,0,4,16,4,0,0,0,22,6,0,0,0,0,4,3,0,0,0,0,3,9,3,4,0,0,20,105,10,23,6,0,140,8,0,0,0,0,12,11,0,0,0,0,10,47,9,15,0,0,70,14,0,0,0,3,16,3781,236,340,42,21,4421
102021049,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,8,0,0,49,0,0,0,0,0,3,0,0,0,0,0,0,8,0,4,0,0,18,6,0,0,0,0,6,610,130,123,38,7,912
102021050,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,32,5,6,0,0,43,3,0,4,0,0,9,0,0,0,0,0,0,19,4,0,0,0,24,7,0,0,0,0,11,1540,120,166,26,13,1873
102021051,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,14,3,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,92,10,10,0,3,113,10,4,0,0,0,16,3,0,0,0,0,3,49,0,8,0,0,62,5,0,0,0,0,3,1717,177,137,24,15,2078
102021052,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,19,0,0,0,0,0,3,388,86,135,18,3,633
102021053,3,0,0,0,0,3,21,0,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,7,3,5,3,0,15,3,0,0,0,0,3,0,0,0,0,0,0,12,0,3,0,0,21,83,19,25,0,0,125,9,3,0,0,0,7,8,3,5,0,0,16,38,7,7,4,0,58,12,0,4,3,0,16,2405,369,427,68,35,3313
102021054,0,0,0,0,0,0,28,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,17,3,5,3,0,30,40,5,8,4,3,60,6,0,0,0,0,7,4,3,3,0,0,11,26,8,3,0,0,32,6,0,0,0,0,12,1755,178,255,52,20,2261
102021055,0,0,0,0,0,3,51,8,0,0,0,62,3,0,0,0,0,3,6,0,0,0,0,6,49,0,9,0,0,61,12,0,0,0,0,12,0,0,0,0,0,4,28,0,0,0,0,26,363,32,25,3,4,421,35,4,0,0,4,44,14,0,0,0,0,15,170,22,16,4,0,215,26,4,0,0,4,35,9074,525,331,70,64,10063
102021056,6,0,0,0,0,9,73,3,6,0,0,85,5,0,0,0,0,5,4,0,0,0,0,5,38,7,4,0,0,46,17,0,0,0,0,21,3,0,0,5,0,5,8,0,0,0,0,8,276,11,24,6,0,315,26,0,4,0,0,28,3,0,0,0,0,3,148,12,9,3,0,166,23,0,0,0,0,20,6723,313,420,89,38,7577
102021057,4,0,0,0,0,7,44,7,0,0,0,50,3,0,0,0,0,4,0,0,0,0,0,3,32,0,3,0,0,36,13,0,0,0,0,13,0,0,0,0,0,0,10,4,0,0,0,18,203,12,5,0,0,225,27,0,0,0,0,32,10,0,6,0,0,13,90,11,11,0,0,104,25,0,0,0,0,32,5263,320,243,62,37,5926
103011059,3,0,0,0,0,10,32,0,0,0,0,38,0,0,0,0,0,0,4,0,0,0,0,5,13,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,10,71,3,3,0,4,88,5,0,0,0,0,9,8,0,0,0,0,9,30,5,0,3,0,40,18,0,4,0,0,22,3402,273,247,61,30,4014
103011060,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,9,6,0,39,4,0,0,0,0,3,0,0,0,0,0,0,11,0,3,0,0,17,10,4,4,3,3,17,614,143,315,162,28,1262
103011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,44,0,0,3,0,46,0,0,0,0,0,5,3,0,0,0,0,5,32,3,0,3,0,46,23,8,9,3,3,48,1714,142,199,110,43,2206
103011612,24,6,0,0,0,24,84,0,0,0,0,88,5,0,0,0,0,5,4,0,0,0,0,4,31,0,0,0,0,36,24,0,3,0,0,21,0,0,0,0,0,3,23,9,4,0,0,37,224,8,15,5,4,252,25,0,0,0,0,32,35,0,0,0,0,42,126,11,14,3,0,156,66,0,3,0,3,73,10238,487,527,88,56,11397
103011613,3,0,0,0,0,3,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,5,13,5,0,0,0,20,13,0,0,0,0,13,0,0,0,0,0,0,16,0,0,0,0,16,48,0,0,3,0,58,5,0,0,0,0,10,0,0,0,0,0,3,50,8,0,0,0,59,17,0,0,0,4,18,2463,196,264,41,16,2975
103021062,0,0,0,0,0,0,30,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,12,3,3,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,19,26,5,0,7,3,40,1707,219,353,272,49,2602
103021063,0,0,0,0,0,0,16,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,21,7,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,43,8,3,0,0,57,10,0,0,0,0,12,4,0,3,3,0,6,42,4,4,0,0,48,46,0,5,3,3,49,3281,217,372,68,51,3983
103021064,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,3,0,24,8,0,7,5,0,18,0,0,0,0,0,0,11,0,0,0,0,17,7,4,12,5,6,34,1039,119,382,168,31,1739
103021065,0,0,0,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,32,3,11,0,0,54,4,0,0,0,0,4,0,0,0,0,0,0,17,0,6,3,0,25,36,4,15,20,7,81,3185,264,487,207,64,4195
103021066,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,13,4,0,0,0,0,4,3,0,0,0,0,3,3,4,5,0,0,7,10,0,8,3,9,21,697,94,277,107,25,1198
103021067,3,5,0,0,0,8,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,3,0,0,0,0,8,0,0,0,0,0,0,8,0,3,0,0,9,49,9,4,0,0,61,0,0,0,0,0,3,0,0,0,0,0,7,33,3,3,0,0,34,33,0,0,0,0,40,3706,240,283,63,27,4315
103021068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,0,18,12,0,0,7,0,28,1046,72,237,182,16,1552
103021069,3,0,0,0,0,3,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,22,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,3,25,0,7,0,0,31,4,0,0,0,0,9,0,0,0,0,0,7,25,3,0,0,0,30,35,0,8,5,7,52,1960,141,355,184,50,2688
103031070,8,5,0,0,0,9,48,0,0,0,0,49,6,0,0,0,0,8,0,0,0,0,0,6,14,0,0,0,0,14,6,0,0,0,0,6,0,0,0,0,0,0,15,0,0,4,0,14,115,4,10,0,0,130,18,0,0,6,0,20,11,0,0,5,0,16,64,8,0,3,0,74,42,8,5,0,0,54,4552,187,283,72,41,5138
103031071,3,0,0,0,0,3,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,41,6,22,5,4,74,5,0,0,0,0,9,5,0,0,0,0,5,32,8,0,0,0,42,24,0,0,6,0,32,2031,201,273,121,33,2661
103031072,3,0,0,0,0,3,42,0,0,0,0,45,4,0,0,0,0,4,5,0,0,0,0,3,14,3,4,0,0,25,0,0,0,0,0,0,4,0,0,0,0,4,11,0,7,0,0,18,123,7,10,8,0,154,11,0,0,0,0,15,9,3,0,0,0,11,51,4,3,0,0,63,29,3,0,0,7,44,5197,378,459,79,54,6173
