POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
213011336,14,5,4,7,0,26,86,0,4,0,0,85,77,4,5,0,0,81,81,7,16,8,0,108,99,11,10,0,0,118,156,17,24,8,0,203,253,26,28,5,0,307,340,30,31,0,8,421,419,64,25,5,0,518,378,23,19,0,4,423,352,37,18,3,0,407,296,26,16,3,0,335,384,33,17,0,0,434,68,15,10,0,0,85,65,23,17,0,0,98,35,5,6,0,3,49,3084,319,236,42,27,3704,17,0,0,6,0,24,118,0,3,4,0,131,143,0,8,0,0,153,154,5,11,4,0,173,184,7,12,5,5,206,316,10,11,4,0,339,304,14,4,7,6,329,465,16,12,0,0,494,512,17,16,0,0,547,479,9,3,5,4,497,462,6,11,0,0,485,306,10,3,0,0,319,273,12,4,0,0,291,28,3,5,0,0,33,37,0,4,0,0,49,34,0,4,0,0,37,3828,108
213011337,12,0,0,15,0,26,32,0,0,0,0,36,31,5,7,3,0,45,51,6,14,4,0,74,97,11,19,8,5,137,136,23,24,5,0,196,194,43,22,9,0,277,382,37,31,6,4,452,496,68,26,6,3,603,364,48,29,5,3,452,255,55,17,0,0,334,189,36,5,0,0,232,250,33,12,0,0,298,39,5,4,0,0,52,65,18,5,0,0,91,32,3,3,0,6,45,2620,414,219,57,25,3342,5,0,0,15,0,22,42,0,5,0,0,49,41,0,6,3,0,59,66,0,15,9,0,89,71,3,4,7,0,89,157,3,10,4,0,174,153,18,8,10,0,185,219,24,10,0,0,249,208,18,4,0,0,238,145,11,6,0,0,160,108,15,0,0,0,123,78,3,0,0,0,87,68,0,0,0,0,71,8,0,0,0,0,11,8,0,0,0,0,14,15,0,0,0,0,17,1404,113
213011338,18,3,3,9,0,37,40,0,0,0,0,50,71,0,11,0,3,82,85,5,19,4,0,118,138,21,17,0,0,181,253,27,25,5,0,317,587,45,43,5,9,687,1243,56,62,4,10,1384,1493,82,72,0,14,1662,1061,65,36,4,4,1167,885,82,21,4,0,988,562,51,15,0,7,629,779,81,14,0,0,869,104,29,9,0,0,144,121,62,6,0,0,191,75,5,0,0,0,90,7515,630,357,41,44,8586,19,0,0,5,0,24,56,0,7,0,0,64,75,4,3,3,3,89,68,4,10,4,0,86,125,0,11,8,0,146,259,12,14,0,4,290,430,6,14,6,3,461,565,11,16,0,3,593,550,12,14,0,4,580,335,7,9,0,0,345,282,6,0,0,0,288,129,8,6,0,0,147,187,13,3,0,0,204,24,6,0,0,0,24,31,9,0,0,0,42,40,0,4,0,0,43,3160,102
213011339,0,0,0,0,0,0,51,0,3,0,0,53,24,3,0,0,0,24,22,0,4,0,0,29,9,6,6,0,0,20,33,4,13,0,4,57,28,8,3,0,6,44,46,11,13,0,0,67,52,16,20,0,0,87,41,12,8,0,0,70,39,6,13,0,0,59,29,8,10,0,0,47,42,8,4,0,0,56,7,6,0,0,0,13,7,14,10,0,0,27,5,3,0,0,0,12,440,100,95,12,8,659,10,0,0,0,0,12,65,0,7,0,0,68,44,0,6,0,0,53,53,0,5,0,0,61,79,3,4,7,0,93,98,0,3,0,0,103,145,5,7,0,0,155,168,3,6,3,0,182,159,3,5,0,0,172,90,5,3,0,0,96,91,0,4,0,0,97,53,4,0,0,0,60,67,0,9,0,0,76,8,3,3,0,0,14,7,4,0,0,0,6,15,0,0,0,4,17,1160,42
213011340,31,0,4,3,0,31,208,0,3,0,0,208,140,5,5,0,0,153,94,0,3,0,0,96,107,3,7,3,0,127,142,9,15,5,0,169,127,18,24,0,0,176,214,22,20,5,0,253,222,33,22,7,0,284,127,19,18,0,0,169,109,27,25,6,0,158,75,13,12,0,0,94,110,36,13,0,0,162,14,10,0,0,0,23,30,21,5,0,0,56,16,4,3,3,5,32,1758,223,170,26,14,2186,17,0,0,11,0,26,306,0,3,0,0,318,297,0,12,4,0,314,223,8,8,0,0,238,262,10,6,0,3,283,323,9,9,0,0,341,296,13,15,7,0,337,307,7,14,0,0,329,228,18,9,0,3,258,167,5,11,0,0,187,99,11,6,0,0,126,84,4,5,0,0,95,72,8,10,0,0,90,16,3,0,0,0,14,3,4,5,0,0,16,34,0,0,0,0,36,2743,97
213011569,3,4,0,0,0,9,49,0,0,0,0,54,65,0,4,0,0,76,36,0,4,0,0,44,52,3,12,3,3,74,75,4,15,0,3,95,97,9,13,4,0,126,160,8,21,0,5,199,174,14,20,0,4,205,141,20,17,3,0,180,123,16,9,0,0,148,95,9,4,0,0,107,163,14,6,0,0,183,32,3,3,0,0,34,42,15,6,0,0,63,11,5,3,0,0,18,1312,133,133,20,11,1610,12,0,0,3,0,20,97,0,0,5,0,108,99,3,5,3,0,116,97,0,6,0,0,104,91,5,9,4,0,112,173,3,14,0,0,186,187,11,14,5,5,212,163,5,14,0,0,184,162,3,4,0,0,170,134,0,6,0,0,136,98,10,0,0,0,116,67,5,0,0,0,74,88,3,0,0,0,98,7,0,0,0,0,7,8,0,0,0,0,9,17,0,0,0,4,21,1504,57
213011570,29,0,7,7,0,41,77,0,0,0,0,86,72,0,7,6,0,79,80,6,12,0,3,95,138,5,7,0,3,154,275,19,18,4,6,320,506,40,23,3,5,579,1230,45,35,6,12,1324,1629,64,27,5,7,1732,1200,64,13,0,5,1286,934,70,13,3,6,1017,675,53,18,0,0,748,957,76,21,0,3,1055,215,29,3,0,0,241,247,61,6,0,0,313,98,10,3,0,0,112,8346,545,217,43,49,9197,22,4,0,4,0,30,90,0,5,0,0,92,93,0,9,3,0,106,109,4,0,6,0,118,171,4,6,0,0,180,297,16,10,0,5,323,442,11,0,5,0,458,636,13,10,0,3,664,691,11,8,4,0,711,492,11,4,0,3,509,275,17,0,0,0,286,141,9,6,0,0,150,197,11,3,0,4,210,41,4,0,0,0,46,46,3,0,0,0,52,32,0,0,4,3,44,3769,113
213021341,10,5,0,7,3,23,38,0,3,0,0,40,37,0,3,4,0,48,55,7,6,0,0,70,71,3,7,0,0,84,137,15,14,7,5,179,236,18,29,6,5,291,508,28,20,4,12,575,704,45,34,0,4,789,547,28,22,0,3,601,499,39,15,5,0,556,423,32,9,0,0,463,820,59,24,5,0,907,227,17,0,0,0,245,234,50,11,5,0,295,34,10,0,0,3,53,4581,364,206,37,37,5225,12,0,0,8,0,18,78,0,4,0,0,84,87,5,9,4,0,105,86,0,8,6,0,109,120,0,12,4,0,133,216,13,22,9,0,264,275,9,15,9,0,308,391,10,17,0,4,424,400,15,18,3,0,435,285,15,11,4,0,314,238,14,11,0,0,264,140,10,3,0,0,154,203,15,6,0,0,223,29,6,0,0,0,28,33,13,7,0,0,52,18,0,3,0,0,27,2599,128
213021342,4,0,5,0,0,11,74,0,4,0,0,74,60,0,4,0,0,67,26,3,9,3,0,41,37,0,0,4,0,41,38,9,12,0,0,61,34,12,8,0,0,62,68,6,16,3,0,100,71,15,19,0,0,102,50,17,14,5,0,86,34,19,10,0,0,60,33,10,7,0,0,50,45,15,8,0,0,70,12,0,4,0,0,14,8,13,6,0,0,22,10,0,0,0,0,9,591,128,120,19,0,856,3,5,5,4,0,8,82,0,9,0,0,98,83,0,9,0,0,99,75,3,5,0,0,87,87,0,13,0,0,96,126,4,19,3,0,150,159,8,13,4,0,183,182,3,9,6,0,197,140,4,14,0,0,157,97,7,3,0,0,110,70,6,4,0,0,84,37,5,3,0,0,47,56,0,5,0,0,68,4,0,0,0,0,7,12,5,0,0,0,19,13,0,0,0,0,14,1226,58
213021343,29,0,6,3,0,35,156,0,0,0,0,157,122,0,0,0,0,125,119,9,9,0,0,137,149,7,13,0,0,168,264,22,23,0,0,306,395,28,27,0,4,455,916,41,45,9,8,1015,1134,63,36,5,11,1246,936,32,27,0,3,1005,752,66,7,4,8,836,586,62,21,0,0,678,994,71,23,0,3,1092,240,27,8,0,0,279,308,59,15,5,0,388,61,6,0,0,8,80,7151,503,271,34,43,8004,29,0,4,11,0,42,151,0,6,4,0,163,188,0,16,0,0,200,190,9,14,11,3,218,215,0,15,5,0,233,315,3,18,3,6,347,459,6,17,0,6,491,695,5,15,7,3,732,623,26,17,0,0,659,372,8,17,0,4,394,246,15,5,0,0,266,154,9,13,0,0,170,218,14,5,0,0,243,40,4,0,0,0,54,35,10,7,3,0,53,32,0,0,0,0,32,3949,115
213021344,9,0,4,5,0,20,29,0,4,0,0,33,36,0,8,6,0,40,33,3,9,4,0,52,49,5,13,4,4,70,94,5,14,4,0,122,107,15,23,6,0,151,164,24,23,0,5,220,227,25,32,0,0,293,225,34,24,0,0,282,300,33,28,0,0,367,254,19,21,3,0,301,648,56,25,0,6,733,170,20,9,0,0,201,218,44,19,0,0,273,30,4,3,0,3,43,2583,299,253,31,24,3190,7,5,0,6,0,9,45,0,5,6,0,60,50,0,7,5,0,57,72,5,19,0,0,93,96,9,18,3,0,125,142,10,17,5,0,178,183,11,24,0,0,224,257,13,25,3,0,300,219,20,29,0,0,268,142,13,25,0,3,179,112,15,22,4,0,156,88,10,13,0,0,114,143,28,15,4,0,184,30,9,12,0,0,58,36,14,12,0,0,58,8,0,0,0,0,13,1636,153
213021345,0,0,0,0,0,0,11,0,0,0,0,6,7,0,0,0,0,5,5,0,0,0,0,5,4,5,3,0,0,12,5,3,0,0,0,9,9,0,7,0,0,16,6,3,5,0,0,16,11,3,8,0,0,20,11,4,0,0,0,18,10,6,6,0,0,15,6,4,0,0,0,11,16,4,0,0,0,21,0,0,0,0,0,3,4,3,0,0,0,4,0,0,0,0,0,0,93,43,39,7,6,174,0,0,0,0,0,4,8,0,0,0,0,9,13,0,8,0,0,13,8,0,7,0,0,13,7,0,0,0,0,8,14,0,5,0,0,19,18,5,3,0,0,23,31,0,12,0,0,39,15,0,4,0,0,18,14,0,3,0,0,21,20,0,0,0,0,19,11,0,0,0,0,11,13,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,168,10
213021346,13,0,0,5,0,21,83,0,7,0,0,91,76,3,4,5,0,87,64,16,13,3,4,88,93,12,3,0,0,109,144,21,17,0,0,184,180,37,17,0,0,240,288,41,38,3,0,377,370,59,38,7,0,474,293,46,36,4,5,384,322,73,35,4,0,435,207,43,20,0,0,267,468,94,36,0,5,597,75,33,11,5,0,128,105,100,23,3,0,237,30,5,0,0,0,43,2813,595,302,50,22,3779,12,0,0,11,0,23,104,0,7,3,0,112,145,0,11,3,0,161,155,7,15,8,0,186,171,10,11,5,0,205,250,14,24,5,0,284,314,18,27,0,4,364,343,21,20,5,3,388,356,25,34,7,3,420,261,19,22,0,0,297,208,26,23,0,0,262,109,24,12,0,0,157,164,22,24,0,0,211,29,13,0,3,0,47,30,28,11,8,0,84,25,7,0,0,0,34,2671,234
213031347,10,0,0,5,0,23,60,4,0,0,0,64,80,0,10,0,0,87,104,3,21,4,0,132,140,9,24,3,0,176,195,16,23,7,3,242,240,26,30,4,5,299,430,37,45,3,7,521,451,41,35,3,4,538,287,41,20,0,0,356,219,38,21,0,0,278,168,15,10,0,0,194,236,32,16,3,0,284,47,12,0,0,0,63,58,25,0,4,0,93,34,0,4,0,0,37,2761,303,262,41,19,3387,6,0,0,5,0,16,97,0,5,0,0,101,138,4,10,4,0,151,207,10,17,0,0,237,211,14,9,4,0,233,324,9,25,3,0,359,366,14,14,9,0,402,490,12,16,4,0,520,397,10,23,3,0,433,247,12,9,3,0,270,199,12,4,3,0,216,140,3,3,0,0,151,152,12,9,3,0,169,20,8,0,0,0,27,15,9,3,0,0,25,34,0,0,3,0,38,3052,113
213031348,26,4,10,17,0,55,122,0,9,0,0,130,123,3,4,0,3,130,101,7,22,9,4,149,136,11,31,8,0,188,247,19,41,0,3,314,333,30,34,4,6,407,489,45,47,3,12,597,705,53,59,3,6,812,654,46,47,4,0,750,599,53,26,3,6,689,548,52,20,0,0,628,1041,78,32,6,3,1159,232,38,16,0,0,277,435,78,32,0,0,545,51,7,3,0,9,71,5851,515,424,65,43,6901,31,0,8,11,5,53,146,3,3,6,0,151,217,0,9,7,0,228,251,7,23,4,0,289,283,9,30,5,3,329,494,11,38,3,5,550,695,13,32,9,0,749,927,16,34,6,7,988,1168,28,34,3,5,1235,1146,28,19,0,4,1195,1078,19,22,4,3,1118,764,11,12,0,0,791,975,20,30,0,0,1026,160,9,9,0,0,177,199,17,8,0,0,221,63,0,0,0,11,78,8587,197
213031349,14,0,0,6,0,26,129,0,3,0,0,134,133,0,11,3,0,145,104,3,13,0,0,122,120,5,4,5,0,138,222,7,17,0,0,244,230,17,25,3,0,274,263,21,21,3,3,308,261,34,30,3,0,322,159,23,8,3,0,190,114,24,8,0,0,142,58,24,5,0,0,87,119,28,18,6,0,166,19,5,3,0,0,30,27,29,11,0,0,71,21,3,4,0,3,35,1984,227,176,32,12,2432,36,0,3,3,0,40,293,0,0,0,0,291,351,0,5,3,3,367,343,3,8,4,0,356,358,0,10,3,3,371,538,9,10,5,3,562,496,14,15,0,0,527,477,14,14,0,0,506,367,20,16,0,0,402,149,8,10,0,0,170,102,10,5,0,0,119,62,10,4,4,0,82,77,8,4,0,0,88,19,9,0,0,0,24,17,12,5,0,0,41,30,0,0,0,6,35,3707,121
213031350,0,3,0,0,0,0,11,0,3,5,0,15,11,0,0,3,0,12,11,0,4,3,0,19,21,5,5,0,0,28,32,0,8,0,0,43,43,3,12,0,0,64,43,9,11,0,0,67,49,9,24,0,0,86,38,11,12,0,0,59,33,8,6,0,0,52,18,17,7,0,0,47,33,22,19,0,0,73,5,6,5,0,0,18,17,19,5,0,0,42,7,0,0,0,0,8,382,116,128,7,3,642,3,0,0,4,0,4,24,0,12,0,0,31,42,0,5,0,0,44,33,3,6,0,0,49,37,0,9,5,0,46,73,0,14,0,0,85,86,4,3,0,0,94,93,3,14,0,0,118,92,3,14,0,0,113,50,5,12,0,0,66,38,7,3,0,0,49,30,3,8,0,0,50,24,14,7,0,0,44,10,3,4,0,0,19,6,4,6,0,0,21,5,3,0,0,4,7,647,58
213031351,11,0,0,8,0,18,27,0,0,5,0,28,44,0,12,0,0,56,60,3,6,0,3,77,71,13,14,0,0,96,134,17,12,0,0,160,229,24,26,0,7,295,527,31,29,5,11,596,665,54,33,0,9,760,474,24,30,3,3,532,372,44,23,3,6,443,262,36,13,0,0,318,375,69,21,0,3,464,66,13,4,0,0,86,59,46,7,0,0,114,37,9,0,0,5,50,3405,388,231,24,42,4085,7,0,0,3,0,9,31,0,5,0,0,35,45,0,4,3,0,57,65,0,11,0,0,78,66,0,11,0,0,80,134,11,4,5,3,157,203,6,18,0,0,233,361,8,8,0,4,378,258,13,32,0,0,303,190,8,18,0,0,218,117,11,11,0,0,143,85,9,3,0,0,93,76,8,6,0,0,95,12,3,0,0,0,19,10,3,5,0,0,10,16,5,0,0,6,17,1672,90
213031352,10,7,0,3,0,23,88,0,0,0,0,95,73,5,5,0,0,79,65,5,3,0,0,78,70,10,12,0,0,91,100,15,14,0,0,130,165,19,14,5,3,208,243,24,30,0,0,300,361,36,38,3,0,431,295,26,30,0,0,354,263,51,25,3,5,345,213,34,12,0,0,260,420,72,25,0,0,517,106,25,11,3,0,139,169,52,19,0,0,251,23,3,0,0,5,33,2669,379,244,25,22,3333,12,3,0,4,0,23,129,3,10,4,0,140,104,0,11,4,0,120,121,6,18,5,0,145,120,7,16,0,0,141,184,13,20,0,6,225,247,3,22,0,4,280,231,9,27,0,3,275,279,26,27,0,0,331,228,15,20,0,0,263,192,11,20,0,0,220,108,10,13,0,0,130,117,18,22,0,0,158,28,10,5,0,0,37,51,15,10,0,0,72,24,0,0,0,0,21,2166,154
213041353,13,3,3,6,0,33,112,0,4,0,0,118,73,0,3,0,0,85,72,3,17,6,0,93,83,10,7,6,0,110,124,17,27,5,6,176,171,30,20,0,3,226,253,45,32,8,7,350,341,74,48,0,8,469,279,45,31,6,5,364,236,52,23,0,3,320,140,24,17,3,5,192,250,45,19,0,4,313,40,16,4,0,0,60,37,47,13,0,0,95,23,3,0,0,0,33,2273,411,270,55,36,3047,19,0,0,13,0,31,177,0,18,5,0,196,171,4,18,3,0,206,162,7,19,5,0,192,153,9,22,4,4,194,316,14,33,13,5,381,412,27,24,9,0,475,456,25,23,5,0,520,387,20,20,7,3,433,268,20,17,0,0,310,197,29,14,0,0,241,123,6,3,3,0,136,196,15,8,0,0,218,24,7,5,0,0,36,27,11,6,0,0,46,31,3,0,4,5,39,3116,197
213041358,12,0,0,4,0,14,82,0,4,0,0,88,64,4,4,5,0,75,43,7,6,0,0,56,67,0,8,4,0,78,78,10,12,0,0,98,103,15,14,3,0,138,104,21,18,7,0,149,143,27,19,4,0,193,109,19,13,0,0,143,69,18,17,0,0,101,57,24,10,0,0,88,86,10,8,0,0,99,9,4,0,0,0,15,12,7,0,0,0,28,27,0,5,0,0,26,1073,154,126,29,10,1399,13,0,4,4,0,22,165,0,7,4,0,174,212,0,7,4,0,225,172,4,10,0,0,185,173,10,7,0,0,181,248,4,5,5,0,267,314,4,7,0,0,333,292,11,9,0,0,318,222,7,7,4,0,242,195,6,9,0,0,205,181,5,5,0,0,190,101,0,4,0,0,110,138,0,4,0,0,140,14,0,0,0,0,16,14,3,4,0,0,17,16,0,4,0,0,19,2471,63
213041359,27,5,5,9,0,43,102,5,0,4,0,111,92,0,3,0,0,98,88,5,10,4,0,108,157,13,14,3,0,188,271,29,40,3,0,347,446,62,39,10,6,564,881,85,44,7,14,1034,1251,125,67,11,12,1470,971,97,42,9,4,1126,825,81,27,3,9,943,574,63,23,0,0,658,719,83,22,3,0,826,118,41,6,0,0,167,144,52,5,0,0,206,59,9,4,0,11,86,6738,750,347,70,55,7969,23,0,0,10,0,33,108,0,8,3,0,120,106,0,13,5,3,120,100,4,10,6,0,128,142,7,9,5,0,167,238,12,6,9,0,269,399,23,11,8,3,441,568,30,13,5,3,621,661,25,5,11,0,704,517,18,7,0,0,541,371,11,5,0,0,387,252,6,0,0,0,259,274,14,3,0,0,293,38,3,3,0,0,45,33,4,0,0,0,43,35,0,0,0,5,46,3873,170
213041360,7,0,5,3,0,16,56,0,5,0,0,58,47,0,10,0,0,61,24,0,3,0,0,31,27,3,9,0,0,43,38,11,12,0,0,63,34,10,10,7,0,67,59,24,17,3,0,103,57,29,15,3,0,108,37,13,14,6,0,68,47,25,8,0,0,79,27,12,5,0,0,45,53,19,10,0,0,83,11,11,3,0,0,28,21,7,5,0,0,33,10,0,0,0,0,12,563,170,129,21,3,895,3,0,0,12,0,13,64,0,8,5,0,83,78,0,14,3,0,94,47,0,11,3,0,73,76,9,7,0,0,87,105,10,10,0,0,122,116,4,14,0,0,144,123,0,8,0,0,132,89,16,4,0,0,113,97,3,3,0,0,108,92,4,7,0,0,110,61,5,3,0,0,70,72,7,5,0,0,83,3,0,0,0,0,10,6,7,0,0,0,12,10,0,0,3,3,16,1047,69
213041461,3,0,0,0,0,8,41,0,0,0,0,43,26,0,0,0,0,22,10,3,0,0,0,11,15,3,7,0,0,17,12,0,0,0,0,17,19,4,3,0,0,29,22,8,9,0,0,37,28,0,8,0,0,36,13,5,0,0,0,26,18,9,4,0,0,24,12,3,0,0,0,13,10,3,0,0,0,11,0,0,0,0,0,0,6,8,0,0,0,8,0,0,0,0,0,6,221,45,38,3,4,309,8,0,0,0,0,5,39,0,4,3,0,48,42,0,5,0,0,51,22,3,3,0,0,27,33,0,0,0,0,32,47,0,3,0,0,54,33,0,3,0,3,43,49,4,5,0,0,52,36,6,4,0,0,40,15,0,0,0,0,15,14,0,0,0,0,12,11,0,0,0,0,12,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,361,12
213041462,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,3,5,0,4,0,0,9,0,0,7,0,0,4,8,3,3,0,0,13,9,11,6,0,0,22,7,6,11,0,0,20,6,7,5,0,0,16,7,4,8,0,0,20,11,3,3,0,0,14,14,11,5,0,0,27,0,0,0,0,0,3,3,5,3,0,0,8,3,0,0,0,0,3,80,49,44,5,3,176,0,0,0,0,0,0,8,0,6,0,0,10,11,0,4,0,0,16,9,0,5,0,0,16,17,0,5,0,0,16,41,3,5,0,0,46,21,3,0,0,0,34,24,0,4,0,0,29,37,3,4,0,0,44,39,0,0,0,0,43,27,0,0,0,0,29,8,4,0,0,0,11,17,3,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,259,19
213041463,4,0,0,3,0,14,82,0,4,5,0,89,72,0,3,3,0,80,57,3,6,3,0,71,53,7,15,4,0,78,82,11,17,0,0,107,86,20,3,8,0,119,116,29,15,5,0,174,125,28,25,0,0,182,102,41,19,0,0,160,80,30,18,0,0,131,54,15,16,0,0,87,112,29,14,0,0,158,16,14,5,0,0,40,27,14,10,0,0,52,14,0,0,0,0,22,1083,262,169,30,9,1556,12,0,5,0,0,14,140,0,8,7,0,157,151,0,13,3,0,173,104,8,11,5,0,129,126,8,18,0,0,147,159,7,16,4,0,189,185,7,17,9,0,212,229,15,9,3,0,256,193,17,15,0,0,228,142,10,6,0,0,163,128,9,3,3,0,150,84,8,4,0,0,91,112,9,4,0,0,125,19,3,5,0,0,23,15,9,4,0,0,25,14,0,0,0,0,22,1821,116
213041571,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,3,0,4,0,0,10,7,0,6,0,0,14,5,0,5,0,0,15,12,3,7,0,0,23,13,5,8,0,0,30,27,9,9,0,0,46,18,7,3,0,0,29,19,3,3,0,0,31,7,11,0,0,0,13,17,8,3,0,0,29,3,0,0,0,0,4,0,4,0,0,0,4,4,0,0,0,0,3,136,65,53,8,0,257,0,4,0,0,0,9,3,0,0,0,0,9,9,0,0,0,0,12,16,0,3,4,0,22,13,3,3,0,0,20,28,5,5,0,0,34,32,4,8,0,0,46,35,3,5,0,0,39,44,0,3,5,0,51,28,0,3,0,0,27,27,0,0,0,0,32,13,0,0,0,0,14,24,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,286,20
213041572,0,0,0,0,0,4,9,0,0,0,0,12,12,0,0,0,0,16,11,4,0,0,0,20,12,0,8,0,0,22,18,11,10,0,0,36,46,10,5,0,0,67,66,15,5,0,5,92,110,14,13,0,0,142,66,13,3,0,0,77,70,6,0,0,0,83,50,3,0,0,0,57,76,7,0,0,0,87,16,0,0,0,0,16,11,12,0,0,0,22,8,5,0,0,0,10,589,95,60,6,8,758,4,0,0,6,0,6,13,0,0,4,0,15,18,0,0,0,0,27,15,0,3,0,3,18,31,0,4,0,3,42,32,0,3,4,0,41,56,0,3,0,0,63,91,3,3,0,0,96,61,4,3,0,0,68,33,0,0,0,0,33,26,0,0,0,0,25,8,3,0,0,0,12,14,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,18
