POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,3,0,0,0,8,0,0,0,0,13,4,4,0,0,39,0,3,3,3,21,18,5,13,0,64,0,4,3,0,19,20,11,12,0,72,0,0,0,0,28,35,7,27,3,97,0,0,0,0,12,40,16,30,0,103,3,6,3,3,37,81,36,88,0,251,5,0,0,0,8,12,13,25,0,60,3,3,9,5,9,24,25,54,0,119,0,0,0,0,0,0,0,0,0,5,19,18,22,16,147,233,113,247,3,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041299,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,6,3,0,0,18,5,6,5,0,8,10,0,0,0,31,7,4,0,0,28,15,4,8,0,65,5,0,0,0,3,21,3,5,0,39,0,0,0,0,8,14,0,4,0,28,0,0,0,0,6,10,6,8,0,35,0,0,0,0,14,34,15,41,0,105,0,0,0,0,3,15,12,19,0,47,0,0,0,0,3,18,6,33,0,60,0,0,0,0,0,3,0,0,0,0,24,18,20,15,84,134,50,128,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
310041300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,5,4,0,0,5,0,0,0,0,5,14,5,0,0,3,9,11,0,4,0,28,0,0,3,0,8,15,0,4,0,33,0,0,0,3,10,14,3,0,0,40,0,4,0,0,12,6,0,0,0,29,0,0,0,0,7,3,0,0,0,12,0,0,0,0,11,11,0,7,0,38,0,0,0,0,0,0,0,3,4,9,0,0,0,0,6,4,5,10,0,19,0,0,0,0,0,0,0,0,0,0,13,13,8,19,62,61,16,31,5,234,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,9,0,0,5,0,0,4,0,0,0,8,0,8,4,0,4,0,0,5,0,16,0,0,3,6,3,0,6,0,0,28,0,0,0,0,6,4,5,3,0,29,3,0,6,0,5,12,4,4,0,33,4,0,0,0,10,13,5,12,0,38,0,0,0,0,10,5,3,4,0,20,0,0,0,0,0,4,0,8,0,11,4,0,0,0,0,3,8,10,0,27,0,0,0,0,0,4,0,4,0,5,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,11,23,19,12,49,50,27,50,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,5
310041303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,3,0,3,0,0,0,0,6,0,3,5,4,0,0,0,0,0,11,3,0,0,5,12,5,0,7,0,31,9,0,0,0,23,11,0,6,0,34,7,0,0,0,0,13,3,8,0,25,0,0,0,0,5,4,0,8,0,21,0,0,0,0,5,0,0,3,0,11,0,0,0,0,3,14,4,17,0,38,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,18,11,8,11,49,44,13,54,0,213,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,5
310041304,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,3,0,7,0,16,0,0,9,3,11,0,0,8,3,30,4,8,8,0,22,12,0,4,0,67,15,3,4,0,27,21,3,3,3,78,3,7,0,5,18,27,3,5,0,68,0,0,7,5,14,27,5,11,0,61,0,0,0,0,7,7,0,8,0,26,0,0,0,0,22,27,13,38,0,98,4,0,0,0,6,8,3,7,0,28,0,0,0,0,0,8,9,21,0,37,0,0,0,0,0,0,0,0,0,3,40,28,31,25,126,132,40,113,9,551,0,4,0,0,0,0,0,0,0,6,4,14,0,0,0,0,0,0,0,24,0,6,0,0,0,0,0,0,0,11
310041565,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,5,0,11,3,0,3,0,21,0,0,3,0,3,7,0,0,0,14,0,0,0,0,8,8,0,3,0,23,0,0,4,0,8,5,0,4,0,19,0,0,0,0,4,3,6,6,0,22,0,0,0,0,0,11,3,0,0,13,6,0,0,0,15,11,10,17,0,53,0,0,0,0,0,4,3,4,0,12,0,0,0,0,0,7,7,7,0,24,0,0,0,0,0,0,0,0,0,5,8,11,22,11,44,58,22,47,5,227,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
310041566,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,0,0,0,7,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,7,0,14,19,0,17,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
311011305,0,0,5,0,3,6,0,8,0,28,0,3,7,0,0,0,0,5,0,11,0,4,9,0,6,0,5,6,0,25,4,0,0,3,0,4,0,5,0,23,0,9,6,6,0,3,0,16,0,35,5,6,13,3,7,3,3,9,0,43,6,0,10,6,5,6,4,19,0,55,0,10,0,10,13,19,0,25,0,75,3,5,3,3,14,30,19,32,9,104,0,0,0,0,17,25,6,29,0,80,0,3,0,3,13,13,12,32,0,81,0,0,0,0,12,12,11,13,0,56,0,0,6,0,8,20,4,35,0,72,0,0,0,0,0,3,0,17,0,19,0,0,0,6,3,5,0,24,0,36,0,0,0,0,0,0,0,7,3,16,27,43,52,45,95,152,68,280,16,778,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
311021306,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,4,0,18,3,3,4,0,0,0,0,0,0,18,3,3,14,5,9,5,0,9,0,43,4,0,4,0,20,17,5,0,0,53,8,10,6,4,24,38,4,13,0,100,5,0,5,9,19,18,14,19,0,82,4,3,0,0,13,20,9,20,0,76,0,0,5,3,23,15,3,17,0,67,0,0,3,9,32,24,12,50,0,123,0,0,0,0,3,8,4,10,0,26,0,6,0,0,5,12,8,20,0,51,0,0,0,0,5,0,0,0,0,0,34,34,41,30,155,157,62,156,4,681,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,12
311021307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,5,0,0,4,0,0,0,0,11,0,0,0,5,7,7,0,6,0,20,5,3,0,0,11,5,4,6,0,34,0,0,0,0,12,4,0,0,0,21,0,0,0,0,3,4,0,0,0,19,3,0,0,0,5,0,3,0,0,10,0,0,0,0,0,8,3,14,0,28,0,0,0,0,0,4,0,10,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,11,12,10,47,38,13,36,4,181,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3
311021308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,15,0,0,3,0,13,3,0,5,0,27,0,0,0,0,0,3,0,3,0,11,0,0,0,0,5,3,0,0,0,11,0,0,0,0,0,7,0,9,0,6,0,0,0,0,0,0,3,6,0,12,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,3,4,3,28,28,7,27,0,107,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,10
311021309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,3,3,0,0,0,4,0,0,0,9,0,0,0,0,7,0,4,0,0,13,0,0,0,0,0,0,4,4,0,10,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,13,4,7,11,8,7,20,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311021310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,10,0,0,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,5,0,10,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,9,6,4,4,13,22,6,21,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
311031311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,6,0,4,8,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,9,0,9,6,0,0,3,0,0,0,12,0,0,6,4,3,4,0,3,0,23,0,0,4,0,11,6,0,6,0,45,6,0,4,6,22,16,0,11,0,60,3,0,0,3,8,17,5,4,0,43,0,0,0,0,11,3,6,11,0,30,0,0,0,0,3,0,0,9,3,21,3,0,0,0,10,12,4,15,0,39,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,14,17,23,13,72,72,19,76,3,315,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,3,5,4,0,0,0,0,0,0,7
311031312,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,16,0,4,5,0,0,0,0,0,0,20,5,0,8,4,10,7,0,3,0,39,12,8,3,10,41,15,0,3,5,88,8,4,3,6,45,40,5,8,0,123,7,4,5,4,27,30,9,19,0,102,4,0,5,0,16,20,13,16,0,71,4,0,0,0,9,14,3,10,0,35,5,0,3,0,14,19,10,23,0,84,0,0,0,0,0,7,0,9,0,21,0,0,0,0,0,4,0,10,0,21,0,0,0,0,0,0,0,0,0,0,55,28,31,28,173,153,56,109,9,643,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,8
311031313,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,3,0,17,0,0,0,0,0,0,0,3,0,11,0,4,0,0,0,6,0,4,0,16,0,0,0,0,5,0,0,9,0,15,3,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,0,3,0,9,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,7,12,9,3,22,18,4,33,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311031314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,8,0,0,0,0,0,0,8,0,0,0,5,5,3,0,0,0,17,0,0,0,0,11,7,6,3,5,37,0,0,0,4,17,17,0,6,0,51,0,0,0,5,15,9,3,9,0,48,0,0,0,0,14,23,12,21,0,71,6,0,0,0,14,21,9,30,0,86,0,0,3,0,19,37,22,64,0,154,0,0,0,0,8,12,5,27,0,58,0,0,0,0,8,10,9,31,0,61,0,0,0,0,0,0,0,0,0,3,12,12,21,13,110,145,79,197,7,605,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,5,4,3,0,0,4,0,0,0,8,4,0,0,4,0,0,0,0,0,12,0,0,5,3,5,3,0,3,0,24,0,4,0,3,16,16,0,10,0,41,3,3,0,0,10,9,0,11,0,40,0,3,0,0,10,11,0,9,0,34,0,3,0,0,0,6,4,11,0,24,0,4,0,0,10,9,0,20,0,45,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,4,7,0,13,0,0,0,0,0,0,0,0,0,3,16,28,13,13,51,64,16,75,0,285,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5
311031317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,8,0,0,0,3,0,0,0,3,0,5,0,0,3,4,3,4,3,10,0,22,0,3,0,0,7,7,4,0,0,22,0,0,0,0,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,16,0,0,0,0,5,4,0,0,0,4,0,0,0,0,3,8,0,4,0,25,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,14,10,16,26,29,10,26,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
311031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,0,0,0,3,0,0,7,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,8,4,21,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031319,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,6,0,5,0,8,0,0,0,0,6,8,0,6,0,12,0,0,0,0,3,7,0,7,0,21,0,0,0,0,6,4,0,0,0,19,0,0,0,0,4,3,5,5,0,15,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,7,0,7,0,20,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,7,5,13,4,24,32,7,36,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6
311041322,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,4,0,0,0,3,0,7,0,17,0,0,3,0,3,5,0,0,0,12,0,0,0,0,6,7,0,8,0,16,0,0,0,0,14,13,3,10,0,40,0,0,0,0,4,3,0,4,0,19,0,0,0,0,8,3,0,10,0,23,0,0,4,0,0,3,0,11,0,16,0,4,0,0,4,3,0,10,0,27,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,8,16,12,13,37,40,14,57,3,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8
311041567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,15,3,0,0,0,6,5,0,0,0,12,0,0,0,0,0,7,0,4,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,3,9,10,25,3,24,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311041568,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,9,0,17,0,0,0,0,3,4,0,3,0,11,0,0,0,0,3,4,0,6,0,8,0,0,0,0,0,9,0,4,0,18,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,9,0,16,27,8,29,0,100,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
