POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
305031120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,13,10,8,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,17,4,0,0,0,0,0,0,0,0,4,4,4,0,4,14,14,0,0,0,43,3,0,0,0,7,3,8,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,0,0,3,9,4,3,0,0,14,13,0,0,4,3,3,5,0,0,36,0,0,0,0,0,3,6,0,0,14,4,0,8,0,8,0,3,0,0,26,0,0,5,3,0,4,4,0,0,18,13,0,0,8,10,4,4,0,0,39,3,0,0,0,0,0,0,0,0,9,5,0,0,0,0,4,4,0,0,17,0,0,0,0,0,0,4,0,0,16
305031121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,5,6,3,0,0,16,0,0,0,0,0,0,0,0,0,0,5,6,5,4,9,3,4,0,0,38,0,0,0,0,0,0,0,0,0,3,22,0,10,8,11,12,18,0,0,73,4,7,9,12,18,28,53,0,0,124,3,0,3,5,6,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,10,5,0,0,0,7,4,3,0,0,22,8,4,8,9,11,4,4,0,0,39,3,0,0,3,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,5,3,0,3,4,11,9,0,0,37,14,5,6,3,7,12,11,0,0,65,6,0,0,6,13,11,22,0,0,59,8,0,6,7,11,10,7,0,0,39,0,0,0,0,0,9,5,0,4,23
305031122,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,8,3,0,3,7,5,5,0,0,34,0,0,0,0,0,3,0,0,0,0,12,3,5,4,6,11,9,0,0,52,5,5,6,13,25,26,34,0,0,118,0,0,0,0,3,4,13,0,0,25,0,0,0,4,0,0,0,0,0,5,5,0,0,5,0,0,3,0,0,13,8,0,0,3,4,0,0,0,0,19,16,4,5,7,12,5,10,4,0,62,3,0,0,0,0,0,8,0,0,21,3,0,0,0,0,4,0,0,0,3,32,5,9,12,23,25,16,0,0,117,34,7,9,28,41,37,40,0,3,196,0,0,0,0,0,0,0,0,0,8,9,0,0,6,5,6,0,0,0,32,3,0,3,3,13,9,9,0,0,43
305031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,10,5,4,0,5,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,4,4,7,9,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,0,8,7,6,7,0,0,0,51,5,7,3,9,4,6,4,0,0,38,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,0,12,0,0,0,0,5,7,0,0,0,10
305031124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,3,0,4,7,9,4,0,0,45,0,0,0,0,0,0,0,0,0,0,10,3,3,0,4,11,9,0,0,45,7,3,3,6,3,5,5,0,0,30,13,0,4,3,3,4,7,0,0,36,39,16,9,37,64,78,121,0,0,364,4,0,0,5,0,0,6,0,0,19,4,0,0,0,0,0,0,0,0,13,6,0,0,0,3,0,0,0,0,13,7,0,0,3,6,0,0,0,0,24,10,9,5,5,9,16,4,0,0,55,5,3,0,0,3,7,13,0,3,38,6,0,6,5,4,0,3,0,0,22,0,0,4,0,0,0,0,0,0,10,12,3,7,15,25,29,71,0,0,174,3,0,4,3,0,0,0,0,0,12,6,0,4,0,9,4,9,0,0,34,8,3,4,0,8,5,6,0,0,33
305031125,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,16,5,5,10,10,6,9,0,0,62,0,0,0,0,0,0,0,0,0,0,28,10,16,25,49,45,12,0,0,187,10,0,7,5,15,8,5,0,0,39,14,0,3,4,5,10,6,0,0,41,12,0,0,4,13,16,11,0,0,59,39,15,22,32,81,62,50,0,3,303,5,0,0,0,8,0,0,0,0,17,8,0,0,3,8,0,0,0,0,14,12,0,3,8,4,3,8,0,0,39,31,3,11,17,21,26,11,0,0,117,8,5,0,9,3,11,9,0,0,44,8,9,3,12,23,11,8,0,0,75,9,3,0,0,0,3,5,0,0,28,5,5,0,4,10,3,10,0,0,46,5,0,6,3,0,7,5,0,0,21,11,5,0,4,7,9,14,0,0,50,13,4,0,12,17,9,13,0,0,68
305031126,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,12,17,4,8,7,15,7,10,0,0,67,0,0,0,0,0,0,0,0,0,4,34,6,8,25,36,24,19,0,0,156,7,0,0,5,0,4,4,0,0,20,12,0,7,8,11,6,18,0,0,59,16,4,14,23,42,42,44,0,0,192,3,0,4,3,7,4,14,0,0,41,0,0,3,5,0,5,0,0,0,10,3,3,0,3,3,8,5,0,0,32,7,0,0,0,11,9,10,0,0,38,77,34,40,69,95,119,95,0,0,531,14,0,7,8,22,24,51,0,0,129,27,8,7,9,19,5,3,0,0,84,249,78,106,149,227,158,135,0,3,1110,767,287,395,542,937,534,261,13,25,3763,7,3,4,3,15,6,0,0,0,43,18,7,3,9,14,8,15,0,0,78,28,9,19,14,26,22,30,0,5,161
305031127,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,5,0,3,5,6,5,5,0,0,23,0,0,0,0,0,0,0,0,0,0,7,6,5,7,19,7,3,0,0,48,0,4,5,11,11,31,62,0,0,120,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,4,0,0,0,6,0,0,0,0,11,8,7,7,0,12,11,4,0,0,50,3,4,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,15,0,10,4,8,8,14,0,0,56,22,3,7,16,24,20,14,0,0,106,0,0,0,0,0,0,3,0,0,3,4,0,0,4,10,3,4,0,0,25,8,4,0,0,6,4,4,0,5,25
305031128,14,0,8,8,12,5,3,0,0,59,6,5,9,7,13,9,0,0,0,47,39,19,35,56,49,48,36,0,5,289,111,33,38,102,92,39,18,0,8,447,93,26,36,65,101,80,56,0,4,465,31,9,17,39,53,34,23,0,0,223,69,20,27,60,76,61,90,0,4,405,37,13,27,50,92,123,267,0,0,615,139,49,56,70,117,60,46,0,9,546,38,7,21,21,37,34,12,0,0,170,106,25,59,87,123,94,85,9,4,587,41,4,11,17,33,32,17,0,0,145,213,58,116,144,285,246,190,4,16,1282,34,13,21,37,53,58,145,0,10,379,83,24,21,38,52,24,14,0,0,250,9,3,11,15,21,29,41,0,0,131,205,50,118,142,229,166,186,0,13,1106,30,5,7,23,26,30,43,0,0,167,41,6,20,38,52,61,82,0,4,301,56,16,27,49,70,54,94,3,11,393
305031129,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,22,3,0,0,3,0,0,0,0,0,9,9,0,6,5,4,0,0,0,4,30,7,3,0,0,14,8,26,0,0,62,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,9,0,6,3,6,4,8,0,0,41,0,0,0,0,3,0,4,0,0,8,0,0,0,0,6,0,0,0,0,5,5,0,0,0,9,5,3,0,0,31,15,4,14,18,25,11,19,0,0,116,0,0,0,0,0,0,0,0,0,0,8,0,0,3,4,3,6,0,0,21,4,0,0,3,4,3,0,0,0,17
305031130,5,0,0,0,0,0,0,0,0,5,0,0,0,3,5,3,9,0,0,21,9,3,3,8,15,6,7,0,0,49,0,0,0,0,0,0,0,0,0,0,20,8,13,11,26,20,9,0,3,110,6,0,0,4,10,5,5,0,0,26,18,5,11,14,22,17,19,0,0,101,4,6,0,9,20,16,25,0,3,84,4,5,0,0,8,3,4,0,0,25,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,13,5,0,0,6,10,0,0,0,0,26,17,0,12,12,17,4,7,0,0,68,8,7,5,4,9,4,25,0,0,61,5,0,0,0,3,3,0,0,0,10,24,0,9,10,13,8,12,0,0,70,65,20,24,26,53,35,30,0,0,261,0,0,4,0,0,5,0,0,0,7,17,5,4,6,8,7,9,0,0,53,5,3,5,3,12,13,15,0,3,60
305031131,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,9,12,10,5,0,0,58,0,0,0,0,4,0,0,0,0,7,11,4,11,3,29,17,19,0,0,93,6,0,0,6,7,3,17,0,0,47,5,0,0,0,3,3,6,0,0,17,0,0,0,0,3,0,0,0,0,9,5,4,0,5,0,0,8,0,0,18,11,4,7,6,6,0,3,0,0,36,22,5,9,9,8,6,7,0,0,60,9,4,3,3,3,7,14,0,0,45,43,12,13,22,23,11,10,0,0,132,24,3,11,13,22,15,15,0,0,105,93,26,39,49,96,82,122,0,3,515,0,0,0,0,0,5,0,0,0,10,12,6,3,5,10,3,9,0,0,47,7,0,4,3,5,4,8,0,0,42
305041132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,7,4,4,3,0,0,30,0,0,0,0,0,0,0,0,0,0,22,10,14,13,22,15,14,0,0,107,9,0,0,0,0,0,0,0,0,10,17,4,9,10,26,15,17,0,0,104,8,5,5,23,24,13,21,0,0,103,5,3,0,0,4,0,5,0,0,15,5,3,0,0,0,0,0,0,0,11,9,0,0,5,3,4,0,0,0,26,9,0,4,4,6,4,4,0,0,26,28,4,8,11,10,7,0,0,0,81,4,0,4,6,5,8,12,0,0,36,3,0,0,0,0,0,0,0,0,7,46,6,23,23,24,18,7,0,0,142,28,16,21,24,44,48,38,0,0,232,9,3,3,0,4,3,0,0,0,18,25,5,5,15,5,0,6,0,0,63,10,0,4,0,3,5,4,0,4,30
305041133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,4,9,0,0,0,0,26,0,0,0,0,3,0,0,0,0,6,5,0,4,7,3,13,12,0,0,46,6,3,4,5,11,10,23,0,0,61,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,3,0,0,4,3,0,0,0,0,15,13,4,7,9,5,10,5,0,0,48,5,0,3,0,7,9,6,3,0,39,5,0,0,0,0,0,0,0,0,5,8,3,3,5,3,0,3,0,0,25,227,80,91,124,258,111,79,3,13,982,0,0,0,3,0,0,4,0,0,3,10,0,0,3,4,7,0,0,0,28,3,0,0,3,10,3,7,3,3,34
305041134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,15,4,4,0,8,0,5,0,0,38,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,5,0,0,24,0,0,0,0,5,6,10,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,12,4,0,0,3,0,0,0,0,0,10,26,0,9,5,6,0,3,0,3,58,6,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,6,22,8,18,12,8,6,12,0,3,90,15,4,8,12,10,14,21,0,0,89,5,0,0,3,3,3,0,0,0,18,6,0,3,6,3,4,0,0,0,24,0,4,0,3,4,4,3,0,0,23
305041135,0,0,0,3,5,5,0,0,0,12,28,8,13,20,38,22,12,0,0,144,57,12,26,30,49,49,46,0,5,281,7,3,9,10,27,11,9,0,0,80,138,30,51,95,136,111,80,3,4,654,32,3,12,27,41,22,24,0,3,164,59,7,18,34,47,48,56,3,0,281,40,7,28,72,111,107,181,0,6,561,9,0,8,12,20,24,39,0,0,112,29,8,13,12,28,27,17,0,0,131,91,34,51,79,114,93,68,0,14,543,48,6,11,9,21,15,9,0,0,118,220,47,87,175,225,214,237,13,8,1221,48,13,34,27,73,51,92,0,4,341,19,5,13,15,12,8,9,0,0,84,38,16,16,20,34,38,30,0,0,190,130,31,54,65,120,111,114,4,3,631,37,3,8,5,25,11,10,0,0,98,64,16,14,23,43,47,58,0,3,266,48,11,32,34,57,56,56,4,10,317
305041136,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,3,3,10,4,0,0,30,0,0,0,0,0,0,0,0,0,3,7,3,0,3,3,7,0,0,3,28,5,0,3,8,12,11,14,0,0,57,0,0,0,0,4,0,0,0,0,10,4,0,3,3,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,10,22,8,7,12,7,7,4,0,0,55,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,0,7,6,11,11,19,0,3,71,40,4,15,12,33,25,15,0,0,146,8,0,0,4,7,0,5,0,0,25,10,0,3,0,6,8,6,0,0,32,8,0,0,0,6,0,6,0,0,21
305041137,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,6,0,0,17,0,0,3,0,0,0,0,0,0,3,30,6,16,25,30,10,13,0,0,130,17,0,15,9,16,11,6,0,0,87,29,12,10,32,31,25,39,0,3,188,12,0,19,24,33,46,89,5,4,225,71,12,12,21,50,36,38,5,0,236,6,0,0,3,7,0,11,0,0,28,70,18,32,66,80,80,56,0,0,413,18,0,8,12,18,15,8,0,0,82,109,45,41,74,99,87,92,0,3,560,25,10,12,25,27,32,55,3,3,189,29,4,12,11,13,8,9,0,0,84,68,21,31,42,55,34,42,0,3,296,67,23,36,45,86,58,45,0,6,363,9,4,3,9,15,11,7,0,0,54,20,0,6,11,12,21,26,0,0,97,20,5,14,6,21,17,29,0,0,107
306011138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,5,6,9,0,0,13,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,7,0,0,0,16,3,0,0,5,3,5,4,0,0,16,0,0,0,0,0,0,0,0,0,0,17,4,4,6,6,3,3,0,0,43,0,5,3,5,4,7,4,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,8
306011139,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,0,5,4,10,4,0,0,0,41,0,0,0,0,0,0,0,0,0,0,19,5,3,3,8,7,3,0,0,52,27,16,31,31,56,75,88,0,4,332,0,0,3,0,0,3,0,0,0,17,5,0,0,4,0,0,0,0,0,4,3,5,0,0,3,0,0,0,0,12,15,0,0,0,0,0,0,0,0,20,13,10,3,8,14,3,10,0,0,64,16,0,3,6,4,4,4,0,0,44,0,0,0,0,0,0,0,0,0,6,10,0,4,4,5,5,6,0,0,33,20,5,10,7,19,25,19,0,0,111,5,0,0,0,7,0,0,0,3,11,8,0,9,5,7,9,0,0,0,33,7,0,0,5,8,10,3,0,0,28
306011140,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,16,3,5,5,24,12,16,0,3,79,8,0,0,0,0,0,0,0,0,9,15,0,5,0,5,3,0,0,0,37,0,0,4,0,0,3,0,0,0,7,16,9,6,4,14,6,7,0,0,49,6,4,9,5,21,14,17,0,0,80,78,30,30,36,52,27,13,0,5,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,3,3,6,6,4,0,0,43,10,3,4,0,0,3,3,0,0,24,12,5,5,0,11,9,5,0,0,42,43,7,6,0,7,3,0,0,0,66,9,0,5,8,5,6,4,0,0,35,19,7,7,6,5,9,3,0,0,53,0,0,0,0,0,0,0,0,0,5,6,0,3,3,4,0,0,0,0,22,7,0,5,3,8,9,0,0,0,33
306011141,19,6,0,8,20,15,17,0,0,86,6,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,11,0,3,8,10,3,0,0,0,38,3,0,0,0,0,0,0,0,0,3,20,6,0,10,13,5,0,0,0,50,8,5,0,0,22,19,7,0,0,61,6,8,0,0,4,4,3,0,0,22,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,11,11,0,7,0,9,0,4,0,0,35,8,4,4,0,0,0,5,0,0,27,3,0,0,0,0,0,0,0,0,9,44,15,17,16,46,14,9,0,0,161,32,10,30,20,58,65,51,4,3,264,0,0,0,0,0,0,0,0,0,0,10,0,0,3,8,0,4,0,0,28,8,3,0,6,5,4,4,0,0,33
306011142,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,4,0,0,0,0,0,0,0,0,3,34,3,8,11,18,14,6,3,0,96,4,0,4,0,5,0,0,0,0,11,65,7,16,18,57,17,30,0,6,213,24,3,13,23,56,55,43,0,3,221,25,7,14,12,25,20,14,0,0,117,0,0,0,5,4,0,0,0,0,5,9,0,0,3,4,3,0,0,0,19,11,0,4,0,15,0,0,0,0,31,27,3,8,7,13,5,4,0,0,67,13,0,11,6,14,8,7,0,0,69,12,0,0,3,7,3,0,0,0,26,83,31,20,34,62,50,28,0,6,322,39,12,17,18,31,38,36,0,4,190,3,0,0,4,8,0,0,0,0,17,18,9,12,10,9,12,9,0,0,78,17,3,3,3,4,4,0,0,0,46
306011143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,5,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,8,0,4,3,0,0,0,0,0,13,8,4,3,8,11,10,15,0,0,48,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,4,0,0,0,15,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,0,0,3,10,0,0,0,0,25,9,7,0,0,7,4,0,0,0,17,8,0,0,0,5,0,0,0,0,9,7,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3
306021144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,5,0,3,3,6,0,0,0,25,5,4,0,0,0,0,0,0,0,10,0,0,4,6,5,5,0,0,0,13,8,0,0,5,7,0,12,0,0,32,4,0,0,4,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,11,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,9,29,3,8,13,8,6,8,0,0,73,15,0,7,4,5,5,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,10
306021145,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,0,0,0,0,14,14,10,7,4,3,7,6,0,0,57,18,0,5,6,4,0,0,0,0,32,30,0,7,9,17,14,13,0,0,100,11,0,0,0,3,16,0,0,0,41,103,27,41,63,109,96,90,0,4,533,202,89,99,179,268,345,565,18,17,1780,45,17,24,38,42,37,41,3,4,251,15,0,5,5,4,0,0,0,0,32,34,9,10,13,15,14,10,0,0,105,50,10,8,18,12,23,11,0,0,126,87,27,23,50,42,43,37,3,5,313,71,20,30,37,59,65,73,3,7,365,173,32,40,50,62,35,22,0,6,434,105,26,24,25,59,47,44,0,3,330,528,158,231,303,577,427,323,15,34,2587,39,6,10,22,35,30,31,0,7,175,54,13,30,29,57,51,34,3,0,273,42,8,19,16,32,45,40,5,18,220
306021146,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,4,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,14,4,3,3,0,0,0,0,0,19,0,0,0,0,4,0,3,0,0,17,44,3,18,17,35,26,21,0,3,172,9,4,6,17,20,20,28,0,5,114,4,0,0,0,3,0,0,0,0,12,0,0,0,0,0,4,0,0,0,4,3,4,0,5,6,0,0,0,0,17,10,0,0,0,0,0,0,0,0,11,4,3,4,0,6,8,0,0,0,24,6,0,0,5,3,0,3,0,0,26,5,0,0,0,0,0,0,0,0,10,3,0,0,0,7,0,3,0,0,12,17,8,12,12,15,26,9,0,0,101,0,0,0,0,0,0,0,0,0,4,7,4,7,7,8,11,0,0,0,40,5,3,0,5,4,4,6,0,0,31
306021147,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,8,0,0,3,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,13,0,4,0,14,0,3,0,0,30,3,0,5,0,0,0,0,0,0,8,14,0,3,3,8,5,4,0,0,38,10,0,0,6,13,6,9,0,0,44,5,0,5,5,4,4,0,0,0,18,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,3,6,7,0,0,4,6,8,0,0,24,12,0,3,5,5,10,4,0,0,34,10,3,6,3,4,0,3,0,0,30,17,5,15,17,24,18,10,0,0,104,0,0,0,3,0,0,0,0,0,7,6,0,5,0,0,0,0,0,0,15,5,0,0,0,5,4,0,0,4,20
306021148,13,0,0,3,3,3,4,0,3,32,4,0,0,0,0,0,0,0,0,3,14,5,0,4,3,3,4,0,0,34,0,0,0,0,0,0,0,0,0,0,15,0,8,6,9,7,9,0,0,59,3,0,3,0,0,0,0,0,0,4,9,0,0,3,6,0,4,0,0,21,0,0,0,4,11,0,14,0,6,38,11,0,0,5,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,3,0,3,3,3,0,0,0,0,19,0,0,0,3,0,4,4,0,0,15,8,0,0,0,0,0,0,0,0,12,19,5,7,9,21,13,7,0,0,76,21,0,11,8,24,13,9,0,0,84,4,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0,11,10,0,5,0,4,3,3,0,0,22
306021149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,4,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,19,0,0,0,0,0,4,5,0,0,11,5,0,5,3,9,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,8,0,0,7,0,3,0,0,0,23,10,0,0,4,5,6,3,0,0,30,0,0,0,0,0,0,0,0,0,8,8,0,4,4,8,0,0,0,0,26,17,3,13,11,39,37,21,0,0,137,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,4,13
