POW_SA2_CODE_2021,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
101031016,46,0,0,0,0,48,135,0,0,0,3,142,191,3,9,0,0,211,147,9,10,0,5,165,109,16,17,0,0,144,107,24,14,3,0,147,134,24,26,0,3,190,93,28,24,0,0,145,99,30,22,4,4,153,78,29,22,9,0,130,15,14,10,7,0,48,10,0,5,3,0,20,0,4,8,0,0,12,1172,180,165,23,20,1560,136,0,0,3,0,140,260,0,0,0,0,260,208,0,3,0,0,214,84,5,6,0,0,96,24,0,0,0,0,33,20,9,4,3,0,33,25,9,7,4,0,42,21,8,15,0,0,43,29,3,13,3,0,50,34,7,14,0,0,61,16,10,6,3,0,40,18,3,7,0,0,25,0,4,7,7,0,18,888,67,80,22,7,1055,82,3,7,7,3,98,34,5,5,0,10,48,2172,254,250,59,32,2769,28,0,0,0,0,28,126,0,3,0,0,129,150,3
101041017,59,0,0,0,0,57,97,4,3,0,5,106,135,6,4,0,0,152,142,10,13,0,0,167,149,26,21,0,0,194,140,25,14,0,0,178,137,15,21,6,0,176,124,25,15,3,5,173,110,18,13,0,4,144,86,17,17,6,5,129,30,6,13,0,0,42,5,3,9,0,0,17,0,4,0,0,0,9,1218,149,142,13,19,1542,113,0,0,0,0,115,67,0,6,0,0,71,40,0,4,0,0,47,25,0,4,0,4,28,22,4,7,0,0,33,29,0,3,0,0,44,28,3,15,0,0,54,37,3,4,0,0,49,36,3,16,0,0,61,58,3,10,0,0,78,45,3,7,4,0,51,24,6,3,5,0,40,4,0,0,0,0,4,539,31,72,13,15,666,107,0,7,0,5,126,47,6,6,0,6,65,1911,188,226,30,44,2397,19,0,0,0,0,19,70,0,4,0,0,72,83,4
101041018,12,0,0,0,0,12,13,0,0,0,0,18,24,4,5,0,0,37,19,3,4,0,0,33,17,3,8,0,0,32,21,11,4,0,0,34,21,8,7,0,0,34,27,13,9,4,0,52,20,13,11,0,0,41,19,8,11,0,0,35,10,3,3,0,0,17,0,4,0,0,0,9,0,4,0,0,0,6,199,63,67,4,4,338,20,0,0,0,0,20,11,0,0,0,0,7,6,0,6,0,0,14,10,0,3,0,0,12,4,0,3,0,0,9,3,3,3,0,0,15,7,0,6,0,0,25,5,0,9,0,0,20,9,0,9,0,0,22,16,4,7,7,0,34,15,4,3,4,0,21,4,0,4,0,0,14,0,4,0,0,0,7,117,24,66,9,0,218,13,0,5,0,0,22,7,0,6,0,0,16,337,86,146,20,10,601,4,0,0,0,0,10,19,0,0,0,3,17,24,0
101041019,30,0,0,0,0,30,104,0,0,0,0,106,131,6,10,0,0,149,160,6,4,0,0,176,161,21,11,0,0,192,128,8,17,0,0,159,161,20,15,0,0,201,191,21,18,0,0,226,173,24,16,0,0,214,118,17,14,3,4,154,27,10,6,0,0,48,4,7,0,0,0,10,0,0,0,4,0,4,1386,142,124,7,9,1677,71,0,0,0,0,76,56,0,0,0,0,56,46,0,3,0,0,43,36,0,3,0,0,45,36,0,0,0,0,38,32,0,3,0,0,37,38,6,8,0,6,56,41,5,12,0,0,57,52,3,11,0,0,75,63,7,16,4,0,90,41,5,7,6,0,55,16,4,4,0,0,21,3,3,0,5,0,11,536,34,68,13,10,659,105,4,5,5,0,119,56,0,6,0,8,75,2083,184,202,23,25,2521,27,0,0,0,0,27,75,0,0,0,0,76,115,0
101041020,24,0,0,0,0,24,32,0,0,0,5,37,31,0,6,3,0,43,20,3,10,0,0,35,25,9,10,0,4,46,18,9,13,0,3,48,23,10,18,4,5,56,22,8,21,4,5,62,28,17,18,9,0,72,24,15,24,12,3,80,6,4,21,8,3,45,5,5,12,10,0,28,0,0,9,9,0,26,261,84,171,61,27,600,22,0,5,0,0,23,15,0,0,0,0,19,16,0,0,0,0,18,11,7,0,0,0,18,4,0,3,0,0,13,0,0,5,0,0,0,13,5,6,0,0,26,15,4,14,0,0,31,15,3,9,10,3,40,25,7,11,3,0,55,3,6,18,10,0,29,5,4,10,7,0,28,0,0,3,5,0,19,138,31,96,39,8,315,17,7,3,11,5,40,3,4,8,8,0,28,429,116,280,114,41,982,0,0,0,0,0,0,4,0,0,0,0,4,4,0
101041021,6,0,0,0,0,6,27,0,3,0,0,22,19,0,3,0,0,18,10,0,4,0,0,15,17,3,4,0,0,32,15,0,0,0,0,18,21,7,6,0,0,37,12,10,3,0,0,27,15,5,10,0,0,28,8,0,3,0,0,19,6,0,0,0,0,6,0,4,0,0,0,7,0,0,0,0,0,0,155,35,40,0,4,227,21,0,0,0,0,21,5,0,0,0,0,12,3,0,0,0,0,7,10,0,6,0,0,8,5,0,0,0,0,3,4,0,3,0,0,7,9,0,0,0,0,11,3,0,7,0,0,11,16,4,3,0,0,16,20,0,9,0,0,28,0,0,7,0,0,7,0,0,3,0,0,4,0,0,0,0,0,0,100,8,35,0,3,145,18,0,0,0,0,18,7,0,0,0,0,7,274,42,72,5,8,398,0,0,0,0,0,0,5,0,0,0,0,5,15,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,19,0,0,0,0,19,28,0,0,0,0,35,21,0,0,0,0,27,31,3,3,0,0,35,42,7,3,0,0,46,32,4,0,0,0,45,45,9,3,0,0,61,41,5,3,0,0,53,45,7,11,0,7,67,39,12,5,0,0,52,12,12,4,0,0,26,0,0,0,0,0,8,0,0,5,0,0,4,367,55,34,8,11,475,30,0,0,0,0,28,5,0,0,0,0,5,10,0,0,0,0,10,3,0,0,0,0,4,4,0,0,0,0,10,5,0,0,0,0,13,13,5,4,0,0,20,15,0,3,0,0,21,19,0,7,0,0,23,26,4,0,0,0,32,13,6,0,0,0,16,5,0,3,0,0,7,0,3,4,0,0,5,143,18,22,3,0,188,20,0,9,0,0,31,14,0,0,0,0,13,546,72,62,12,17,714,10,0,0,0,0,10,10,0,0,0,0,9,10,0
101041024,3,0,0,0,0,3,18,0,0,0,0,21,23,0,3,0,0,29,14,3,0,0,0,18,21,0,5,0,0,27,16,4,4,0,0,25,18,4,9,3,0,31,18,7,5,0,3,41,26,6,15,0,0,46,16,0,3,0,0,23,3,6,12,4,0,24,0,0,3,0,0,6,0,0,0,0,0,0,167,39,67,11,6,293,11,0,0,0,0,6,10,0,0,0,0,10,4,0,3,0,0,6,12,0,0,0,0,15,10,0,4,0,0,9,6,0,0,0,0,12,9,0,4,0,0,9,10,0,4,0,0,11,7,0,0,3,0,16,7,4,4,0,0,18,9,0,0,3,0,19,3,3,0,0,0,10,0,0,3,0,0,8,95,9,34,10,3,155,13,3,8,0,0,28,11,0,0,3,0,13,286,51,108,25,8,484,0,0,0,0,0,0,10,0,0,0,0,10,7,0
101041025,42,0,0,0,0,42,80,0,4,0,0,88,90,0,14,0,0,104,76,20,10,0,4,111,83,9,13,0,0,112,91,23,13,3,0,127,69,32,20,3,0,125,80,30,22,10,3,133,73,27,17,4,0,121,56,29,17,6,4,117,19,11,12,0,0,45,3,6,3,0,0,13,3,4,0,0,0,14,773,192,143,21,20,1147,110,0,0,0,0,112,41,0,0,0,5,49,31,0,5,0,0,34,27,0,4,0,0,40,23,0,8,0,0,30,16,4,9,0,0,30,29,6,9,0,0,45,44,6,10,0,0,59,38,11,14,0,0,56,55,7,21,0,0,82,37,0,16,0,0,57,9,9,3,4,0,30,4,9,4,0,0,17,469,43,103,12,8,634,50,3,12,6,3,73,30,3,4,0,0,42,1323,243,260,36,29,1893,20,0,0,0,0,20,56,0,5,0,0,54,53,0
101041026,42,0,0,0,0,42,82,0,4,0,0,82,91,0,7,0,0,99,94,7,11,4,0,115,103,10,10,0,0,119,83,8,9,0,0,104,104,15,10,0,0,131,108,20,9,0,8,145,103,14,23,0,0,148,68,11,19,3,0,99,28,4,10,0,3,40,9,0,6,0,0,12,0,0,0,0,0,8,899,98,123,13,17,1144,65,0,0,0,0,69,37,0,5,0,0,40,30,0,0,0,0,30,23,0,0,0,0,31,25,3,7,0,0,34,19,10,3,0,0,29,21,0,12,0,0,33,33,7,4,0,0,51,49,0,15,5,0,65,56,7,7,0,3,81,32,9,8,7,0,51,12,3,8,5,3,28,7,0,0,0,0,5,396,44,76,13,19,543,68,3,8,0,0,82,26,0,4,0,4,33,1388,144,212,25,39,1808,25,0,0,0,0,27,50,0,0,0,0,50,72,3
101041027,31,0,0,0,0,31,40,0,0,0,0,39,58,0,10,0,0,72,54,5,10,0,0,74,54,10,16,0,0,79,45,13,11,0,0,75,50,14,15,3,0,85,66,28,17,0,3,108,34,13,9,3,0,63,39,10,27,3,0,81,14,17,7,5,0,44,0,10,0,0,0,12,0,3,4,0,0,4,477,125,136,15,15,777,65,0,0,0,0,64,31,0,0,0,0,37,23,0,3,0,0,28,24,4,0,0,0,31,16,0,6,3,0,21,11,4,0,0,0,17,18,7,12,0,3,38,22,0,11,0,0,38,41,0,10,0,3,57,43,8,25,0,3,74,25,11,14,4,4,55,5,4,12,0,4,29,4,0,5,5,0,12,338,30,101,13,19,497,42,7,13,0,3,59,27,5,9,3,10,47,887,164,260,36,46,1382,11,0,0,0,0,11,28,0,0,0,0,28,39,3
101051539,140,0,0,0,0,140,287,3,5,0,0,299,370,15,22,0,4,409,367,34,30,5,3,444,324,38,33,0,7,395,305,30,23,0,3,367,314,34,25,6,4,389,327,40,23,0,5,393,337,46,34,3,8,423,227,39,24,7,7,294,67,14,7,0,0,100,13,10,4,0,0,21,0,3,12,0,0,16,3085,304,248,18,30,3685,208,0,0,0,0,210,130,0,3,0,0,140,84,3,0,0,0,90,69,4,4,0,0,74,60,0,8,0,0,76,50,3,5,0,0,60,48,0,5,0,0,53,59,4,12,0,0,74,79,6,10,5,0,102,84,12,15,0,0,110,56,8,10,4,0,81,31,0,14,0,0,50,12,5,9,8,0,24,955,48,96,22,10,1136,170,5,9,4,0,190,84,0,9,0,9,107,4293,362,359,48,52,5118,73,0,0,0,0,73,263,0,6,0,0,275,306,0
101051540,57,0,3,0,0,63,105,4,0,0,0,115,134,8,18,6,0,159,123,12,19,0,0,152,112,12,23,8,0,162,113,19,24,11,0,178,106,26,31,10,7,176,96,24,41,6,5,174,121,35,37,22,0,205,68,26,48,33,4,179,23,10,26,25,0,95,13,12,37,27,0,88,0,10,23,18,0,53,1081,194,332,173,27,1805,42,0,0,0,0,48,28,0,0,4,0,33,19,3,0,4,0,22,12,5,8,0,0,24,12,0,10,0,0,24,9,0,9,0,0,19,13,6,6,0,0,30,21,8,11,4,0,47,16,7,10,6,6,45,16,3,23,5,0,54,18,6,22,14,3,61,10,0,18,13,3,43,5,6,17,18,0,50,223,46,134,75,16,494,49,3,13,4,3,74,34,0,7,7,10,54,1385,254,484,261,46,2430,18,0,0,0,0,23,41,3,0,4,0,46,42,0
101061541,23,0,0,0,0,26,72,0,0,0,0,72,58,3,6,0,0,72,75,3,8,0,0,91,72,9,9,0,0,90,58,10,5,0,0,85,72,17,12,0,0,96,58,13,7,0,0,77,57,12,14,0,3,86,40,10,13,0,0,61,10,8,6,0,0,23,8,0,3,0,0,7,0,0,3,0,0,0,594,81,94,6,12,785,85,0,0,0,0,86,38,0,0,0,0,41,15,0,4,0,0,18,9,0,0,0,0,10,14,0,0,0,0,19,17,0,4,0,0,20,5,0,0,0,0,9,10,0,3,0,0,18,25,0,0,0,0,22,19,0,0,0,0,27,15,4,5,0,0,14,6,0,0,0,0,15,7,3,0,0,0,9,256,21,28,8,0,309,42,0,3,0,0,49,14,0,0,0,5,25,906,102,131,18,19,1169,15,0,0,0,0,15,49,0,0,0,0,49,61,0
101061542,25,0,0,0,0,28,54,0,6,0,0,62,70,7,16,0,3,100,56,11,9,0,0,80,57,20,16,6,0,101,53,20,14,0,0,94,46,30,26,4,0,111,58,31,13,4,3,115,42,24,31,9,0,108,26,16,38,19,0,95,18,14,20,20,0,72,6,9,24,16,0,46,0,10,10,20,0,37,526,188,216,103,11,1039,35,0,0,8,0,49,25,0,0,3,0,32,13,0,3,0,0,20,9,0,3,0,0,13,6,3,6,0,0,19,8,4,0,0,0,13,7,0,3,5,0,18,16,4,3,3,0,30,15,3,14,4,0,38,26,4,9,14,0,49,13,11,12,12,0,41,8,6,12,15,3,42,4,6,11,18,0,42,190,43,92,84,6,409,36,5,9,0,0,54,6,0,3,0,0,17,760,237,318,188,17,1520,14,0,0,0,0,14,32,0,0,0,0,34,22,0
101061543,84,0,0,0,0,82,141,0,4,0,0,151,143,9,11,0,0,163,147,13,21,4,3,183,119,23,13,0,0,157,154,24,21,3,0,195,127,20,26,5,0,174,111,29,23,0,0,163,115,28,25,4,0,173,79,12,20,8,0,127,25,11,16,4,0,53,3,12,3,0,0,24,0,5,0,7,0,18,1250,179,188,29,15,1664,92,0,0,0,0,94,25,0,0,0,0,28,24,0,0,0,0,23,28,0,5,0,0,27,15,0,6,0,0,25,16,0,0,0,0,24,17,0,0,0,0,24,18,0,7,0,0,22,28,8,7,6,0,47,41,3,6,0,0,48,17,5,8,0,0,32,7,0,10,3,0,23,3,6,5,3,0,18,329,19,59,16,11,433,57,3,8,4,0,77,35,3,3,4,13,56,1672,205,256,54,33,2229,47,0,0,0,0,47,120,0,0,0,0,121,105,0
101061544,18,0,0,0,0,20,55,0,5,0,0,58,88,0,12,0,0,108,69,6,7,0,4,96,61,21,21,4,0,104,47,18,18,0,0,86,62,12,26,3,0,106,50,18,26,4,0,104,65,19,30,11,0,131,47,15,22,17,0,96,11,13,31,16,0,77,4,7,18,4,0,36,0,4,20,12,0,36,576,146,238,78,15,1055,15,0,0,4,0,16,10,0,0,0,0,10,15,0,0,0,0,10,12,0,0,0,0,11,9,0,0,0,0,10,4,3,0,0,0,9,8,3,0,4,0,21,12,0,6,0,0,20,17,0,7,3,0,26,16,6,4,3,0,29,16,0,10,5,0,34,5,3,3,10,0,22,0,5,8,13,0,23,141,26,43,40,3,254,25,5,8,3,3,39,21,0,5,3,6,34,763,175,296,128,29,1391,13,0,0,0,0,12,47,0,4,0,0,48,41,0
102011028,19,0,0,0,0,19,16,0,4,0,0,25,15,0,7,0,0,22,18,0,4,0,0,22,16,14,8,0,0,41,19,10,4,0,0,28,22,18,12,0,0,48,21,23,9,0,0,53,8,20,6,5,0,35,9,8,5,0,0,26,4,3,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,161,105,55,3,0,329,29,0,0,0,0,29,28,0,0,0,0,30,12,0,4,0,0,18,5,0,0,0,0,8,8,5,4,0,0,17,8,0,4,0,0,13,7,9,3,0,0,16,5,5,10,0,0,23,5,7,11,0,0,24,5,4,14,0,0,21,0,6,5,0,0,8,0,4,3,0,0,13,6,0,5,0,0,9,121,30,68,9,0,229,44,12,13,0,0,64,0,0,5,0,0,6,329,146,133,15,4,631,3,0,0,0,0,3,9,0,0,0,0,9,6,0
102011029,25,0,0,0,0,25,40,0,3,0,0,36,30,0,5,0,0,37,18,10,8,0,0,35,14,14,12,0,0,39,24,23,9,0,0,49,19,20,13,0,0,57,15,21,12,0,0,48,17,17,3,0,0,34,17,9,7,0,0,35,4,7,3,0,0,14,0,3,0,0,0,8,0,0,3,0,0,6,214,131,73,8,0,426,17,0,0,0,0,18,13,0,8,0,0,17,10,0,4,0,0,17,8,4,3,0,0,16,7,0,4,0,0,17,6,4,5,0,0,14,6,0,9,3,0,22,6,8,18,3,0,37,8,11,10,5,0,33,10,3,15,0,0,27,4,9,7,7,0,28,5,6,0,0,0,16,3,9,7,0,0,11,110,60,87,23,0,283,60,7,19,4,0,92,11,0,0,0,0,16,397,203,178,30,4,815,3,0,0,0,0,3,11,0,0,0,0,10,17,0
102011030,104,0,0,0,0,105,268,4,0,0,0,281,368,7,0,0,0,380,325,14,4,0,0,342,371,33,6,0,0,413,347,29,9,0,0,388,351,38,13,6,3,410,376,37,12,8,4,430,347,37,23,5,6,419,200,29,8,6,3,241,59,11,11,10,0,92,9,7,8,3,0,26,0,5,10,3,0,15,3129,245,121,26,15,3537,32,0,3,0,0,37,76,0,0,0,0,77,63,0,0,3,0,67,53,6,5,0,5,61,42,3,3,0,0,51,46,6,13,0,0,60,44,6,5,5,0,52,55,5,15,0,0,72,57,13,8,0,3,81,55,8,10,3,0,82,24,7,7,0,0,39,3,3,5,3,0,18,8,3,0,11,0,21,553,62,75,19,13,723,224,9,13,9,4,256,46,5,9,0,9,71,3949,328,215,59,37,4586,11,0,0,0,0,13,74,0,0,0,0,78,92,0
102011031,45,0,4,0,0,41,150,0,3,0,0,155,191,9,4,0,0,206,204,14,16,0,0,234,169,33,12,3,0,220,206,49,20,0,0,283,172,44,12,3,0,240,169,59,22,3,0,247,143,45,13,0,3,207,94,28,13,3,0,138,38,17,8,0,0,64,6,12,3,0,0,22,0,0,0,0,0,5,1595,312,131,21,11,2070,304,0,0,0,0,310,233,4,5,0,0,241,108,0,3,0,0,112,58,0,0,0,0,63,49,6,15,0,0,70,45,18,13,5,0,75,47,15,9,0,0,72,35,10,13,0,0,69,44,15,20,0,0,76,43,6,16,3,0,71,35,11,5,3,0,52,7,8,5,5,0,29,8,9,3,3,0,19,1027,97,110,19,8,1260,322,29,24,4,3,388,53,10,5,0,10,77,2996,449,272,47,34,3798,36,0,0,0,0,36,185,0,3,0,0,194,188,3
102011032,141,0,0,0,0,141,372,9,3,0,0,382,562,18,16,0,0,598,563,37,20,0,0,620,556,61,28,4,0,646,529,81,24,3,0,637,584,75,44,5,0,706,559,77,37,3,0,674,469,76,38,3,8,596,327,48,31,4,0,404,102,31,13,0,0,146,17,15,11,0,0,43,8,5,3,0,0,20,4784,528,272,21,13,5620,265,0,0,3,0,275,285,6,9,0,0,290,202,8,10,0,0,222,152,13,16,0,0,176,143,14,8,6,0,178,117,18,22,0,0,155,108,21,24,4,0,160,137,16,10,8,0,176,131,23,19,0,0,176,128,20,31,4,0,179,90,18,22,11,0,140,42,13,15,0,0,67,18,6,12,0,0,41,1811,166,190,37,10,2218,511,34,66,14,10,635,129,8,18,0,11,164,7234,737,547,76,51,8634,60,0,0,0,0,59,395,3,0,0,0,400,648,3
102011033,5,0,0,0,0,5,23,0,0,0,0,27,26,0,3,0,0,27,45,5,0,0,0,51,33,6,0,0,0,38,39,5,5,0,0,49,44,7,4,0,0,51,54,8,7,0,0,67,48,3,0,0,0,56,27,5,0,0,0,30,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,358,34,23,4,0,420,15,0,0,0,0,15,9,0,0,0,0,10,3,0,0,0,0,10,10,0,0,0,0,4,8,3,8,0,0,16,14,0,4,0,0,21,7,0,0,0,0,15,9,4,4,0,0,13,14,6,3,0,0,16,16,0,5,0,0,23,8,3,3,0,0,5,4,0,3,0,0,7,0,0,3,0,0,4,107,19,30,0,0,161,37,7,9,0,0,52,11,0,0,0,0,11,514,64,58,3,3,644,4,0,0,0,0,4,33,0,0,0,0,33,32,0
102011034,16,0,0,0,0,19,44,0,5,0,0,46,48,0,0,0,0,54,42,4,9,0,0,53,41,6,7,0,0,57,35,13,10,0,0,55,53,16,9,0,0,74,51,10,6,0,0,76,71,4,4,0,0,85,48,7,7,0,0,70,11,3,4,0,0,22,0,0,0,0,0,5,0,0,0,0,0,0,473,74,61,0,0,619,146,0,0,0,0,147,57,0,3,0,0,62,29,0,0,0,0,33,20,0,0,0,0,24,14,4,7,0,0,25,8,3,3,0,0,17,13,3,10,0,0,30,14,5,5,0,0,29,15,3,4,0,0,25,23,6,4,0,0,32,12,4,3,0,0,17,8,5,5,0,0,17,3,0,0,4,0,10,370,38,54,5,6,466,66,11,11,0,0,87,8,3,3,0,7,23,920,123,128,10,14,1195,8,0,0,0,0,8,29,0,0,0,0,23,31,0
102011035,4,0,0,0,0,4,14,0,0,0,0,14,18,0,3,0,0,28,27,0,0,0,0,34,16,4,4,0,0,30,13,9,3,0,0,21,10,4,0,0,0,16,16,9,3,0,0,26,16,8,4,0,0,27,12,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,42,23,0,0,214,4,0,3,0,0,3,11,0,3,0,0,11,10,0,0,0,0,12,4,0,4,0,0,12,8,6,0,0,0,12,0,3,3,4,0,12,8,0,9,0,0,16,8,4,4,0,0,17,7,3,0,0,0,13,3,3,4,0,0,12,4,5,4,0,0,14,3,0,5,0,0,5,0,0,3,0,0,0,72,26,43,8,0,143,18,5,8,0,0,31,5,0,0,0,3,8,242,68,74,10,0,400,0,0,0,0,0,0,13,0,0,0,0,9,18,5
