POW_SA2_CODE_2021,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000_3499_Mng,CL_nfd_3000_3499_Pro,CL_nfd_3000_3499_TecTW,CL_nfd_3000_3499_CoPSW,CL_nfd_3000_3499_ClAW,CL_nfd_3000_3499_SWks,CL_nfd_3000_3499_MaOpDv,CL_nfd_3000_3499_Lab,CL_nfd_3000_3499_IDNS,CL_nfd_3000_3499_Tot,CL_nfd_3500mo_Mng,CL_nfd_3500mo_Pro,CL_nfd_3500mo_TecTW,CL_nfd_3500mo_CoPSW,CL_nfd_3500mo_ClAW,CL_nfd_3500mo_SWks,CL_nfd_3500mo_MaOpDv,CL_nfd_3500mo_Lab,CL_nfd_3500mo_IDNS,CL_nfd_3500mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot
101031016,4,0,0,6,7,0,0,0,0,16,0,0,0,4,0,0,0,0,0,9,4,0,0,0,0,0,0,3,0,16,0,0,0,5,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,4,30,8,8,8,13,4,94,3,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,5,3,0,0,4,0,17,3,0,5,5,4,5,3,9,0,30,7,0,8,11,0,0,6,7,0,37,12,5,15,38,13,16,10,15,3,113,17,4,30,41,14,18,13,20,5,161,23,8,53,50,20,24,20,24,0,219,40,3,94,24,17,19,21,34,6,253
101041017,3,0,0,0,8,5,0,4,0,19,7,0,5,9,4,0,0,5,0,21,0,0,0,8,11,0,0,0,0,22,3,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,8,17,35,17,6,14,0,125,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,4,0,0,0,7,0,0,7,4,0,0,0,0,0,20,0,4,5,3,0,14,0,6,0,32,7,0,18,10,9,8,3,8,0,62,7,5,31,24,15,18,5,14,0,131,14,9,28,34,27,20,9,19,4,161,20,13,82,38,35,37,16,28,0,271,32,12,83,38,35,24,31,28,5,282
101041018,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,7,6,0,9,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,12,0,0,3,3,0,0,0,0,0,7,0,6,3,0,0,0,4,5,0,14,4,0,9,10,7,7,0,6,0,33,6,3,9,24,0,4,0,5,0,53,7,3,29,15,0,6,0,4,0,69,16,0,22,19,7,5,6,7,0,80
101041019,0,0,3,3,0,0,0,3,0,15,0,0,0,0,0,3,0,0,0,8,0,0,0,5,3,0,6,4,0,20,0,0,5,0,4,0,3,0,0,16,0,0,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,4,8,18,17,11,11,8,0,91,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,8,3,0,7,0,0,0,14,0,4,6,6,0,3,0,0,0,25,3,3,11,12,6,5,7,9,0,48,3,9,13,36,18,7,5,10,0,106,9,10,30,32,22,16,7,20,0,151,13,8,64,41,28,14,8,22,8,206,21,18,76,46,33,14,23,44,4,280
101041020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,5,0,7,3,0,33,16,0,0,0,0,0,0,0,0,17,4,0,0,3,0,0,0,3,0,15,7,0,0,4,0,0,0,3,0,18,8,3,7,0,0,0,0,3,0,26,12,4,8,6,4,0,0,5,0,30,12,0,14,5,4,4,0,0,0,48,24,4,11,8,5,3,0,6,0,62,5,0,19,5,0,0,5,12,0,55,17,3,17,5,3,0,3,7,0,59
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,4,0,0,0,0,0,0,8,4,0,6,6,0,0,0,0,0,14,0,0,6,9,0,0,0,0,0,16,0,0,3,20,3,0,0,8,0,44,0,0,13,16,4,0,0,7,0,42,5,4,19,10,0,0,3,0,0,42
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,9,3,5,9,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,0,4,8,0,0,4,3,0,0,0,8,0,21,0,0,7,7,0,0,0,0,0,20,4,9,6,10,10,0,0,7,0,45,0,0,10,10,6,5,0,7,0,42,11,0,20,18,8,3,0,14,0,73,6,0,33,10,0,7,11,10,0,75
101041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,5,0,3,0,0,0,0,4,0,0,6,3,0,0,3,4,0,13,0,0,5,3,0,0,0,5,0,13,4,0,3,5,0,4,4,8,3,26,7,0,9,3,0,0,0,5,0,29,5,0,13,3,5,6,0,10,0,38,12,0,15,5,9,0,12,7,0,46
101041025,0,0,0,3,8,0,0,9,0,17,0,0,0,3,0,0,3,0,0,16,4,0,0,4,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,28,11,11,5,19,0,96,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,10,0,0,7,4,0,5,0,3,0,19,3,0,14,5,0,7,0,8,0,39,4,0,10,15,0,9,5,18,0,55,4,0,27,32,14,19,5,15,0,116,11,5,50,41,20,19,5,7,0,151,25,0,71,47,12,26,17,21,0,221,23,11,83,26,26,17,20,22,0,226
101041026,0,0,0,5,4,0,0,4,0,12,0,3,0,6,0,0,0,3,0,14,0,0,6,5,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,22,22,12,4,7,0,80,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,19,6,0,4,10,4,0,0,4,0,29,4,0,10,9,7,0,0,7,4,37,3,0,22,18,12,3,10,10,0,78,9,4,34,30,24,9,6,10,0,120,10,3,47,26,20,16,16,18,4,154,22,6,64,27,40,10,19,22,10,208
101041027,0,0,0,3,0,3,0,0,0,9,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,16,14,17,7,13,0,85,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,8,7,0,0,3,0,24,3,3,8,9,3,3,0,6,0,35,6,0,10,14,0,9,4,11,0,46,4,0,28,21,21,8,8,7,0,96,12,3,35,18,10,9,5,11,5,120,20,3,50,21,15,13,3,15,0,141,19,9,51,20,9,7,4,10,0,131
101051539,0,0,0,13,12,6,0,3,0,45,3,0,3,14,11,6,0,3,0,39,5,6,5,0,13,4,5,3,0,36,4,3,0,7,12,0,4,3,0,29,4,0,4,0,5,0,3,3,0,24,0,0,0,3,0,3,3,0,0,9,3,4,0,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,14,16,62,64,23,23,32,4,256,4,6,0,0,0,3,0,0,5,11,0,0,0,0,0,3,0,0,0,12,0,0,5,8,10,12,0,11,0,36,5,0,5,13,5,17,0,13,0,70,0,7,16,28,8,22,3,14,0,95,13,5,38,56,26,20,10,22,0,185,13,24,67,97,36,39,14,33,3,322,36,24,137,101,66,36,21,49,6,471,43,30,173,98,76,34,50,47,10,562
101051540,0,0,0,3,3,0,0,0,0,14,6,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,3,6,0,16,0,0,0,0,0,0,6,3,0,9,5,0,0,0,0,0,5,0,0,11,0,0,0,0,0,4,3,0,0,9,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,6,11,10,9,12,10,4,0,102,8,0,0,0,0,0,0,0,0,12,9,0,3,0,0,0,0,0,4,15,9,0,3,3,10,3,0,0,0,32,8,0,7,3,0,0,0,8,0,25,6,0,12,10,3,4,0,10,0,41,26,3,10,16,10,7,5,7,0,86,22,0,34,13,13,5,4,12,0,100,35,0,41,14,10,6,7,24,0,132,50,8,62,12,16,3,18,23,3,193
101061541,0,0,0,0,0,0,4,0,0,9,0,0,0,6,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,13,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,19,11,11,10,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,7,0,13,0,0,0,0,3,3,0,4,0,18,0,0,3,8,7,0,0,3,0,20,0,0,6,15,4,3,0,5,0,39,6,0,7,23,3,5,3,7,0,66,9,5,33,17,13,17,8,3,0,93,15,0,43,19,13,5,10,7,3,109
101061542,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,3,0,12,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,3,8,13,13,0,4,7,0,67,5,0,3,0,0,0,0,0,0,7,4,0,0,0,0,0,0,4,0,12,3,0,0,0,0,0,0,4,0,13,4,4,6,0,0,0,0,6,0,15,6,0,7,0,0,0,0,3,0,23,8,0,5,10,8,0,0,6,3,39,12,0,10,11,4,0,0,8,0,41,17,0,22,6,6,0,0,10,0,65,19,0,49,0,19,3,14,12,0,109
101061543,0,0,0,12,3,4,0,0,0,20,0,0,3,7,3,3,0,0,0,17,0,0,0,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,3,0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,16,4,9,26,28,13,3,5,3,115,3,0,0,0,0,0,0,4,0,10,5,0,0,0,0,0,0,0,0,6,0,4,4,7,0,5,0,11,0,28,6,0,3,11,0,5,3,5,0,33,7,0,15,8,3,8,0,10,0,56,8,8,26,20,14,15,4,10,4,106,10,5,43,39,23,14,4,16,0,159,14,16,68,46,34,23,11,21,3,236,28,14,98,42,42,19,23,22,4,297
101061544,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,0,8,0,0,4,0,5,0,0,0,0,6,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,3,6,0,0,12,0,58,8,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,0,6,4,0,0,6,0,0,3,6,0,19,4,0,0,5,0,0,0,6,0,18,11,0,8,6,5,3,0,6,0,46,12,3,15,9,8,3,3,7,0,59,16,0,21,10,8,0,8,14,0,86,20,5,28,8,8,6,7,29,0,104
102011028,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,5,4,3,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,4,8,6,0,0,0,0,0,13,3,0,9,3,4,0,0,0,0,17,4,0,11,4,5,3,0,6,0,30,0,0,11,8,4,3,0,5,0,33,7,0,24,3,0,3,0,0,0,40
102011029,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,6,7,0,0,4,0,30,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,7,3,0,3,9,0,0,0,7,0,23,3,0,7,14,3,5,3,0,0,37,0,3,16,10,8,0,0,8,0,42,8,0,30,10,4,0,0,5,0,60,8,3,37,6,3,8,0,9,0,73
102011030,0,0,6,0,0,0,5,8,0,14,0,0,0,0,5,0,9,7,0,27,4,0,3,0,3,0,3,3,0,26,4,3,8,0,3,4,3,0,0,24,0,0,4,0,0,0,4,0,0,6,3,0,0,0,0,0,0,0,0,7,9,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,33,10,22,3,24,4,21,25,0,146,0,0,6,0,7,0,0,0,0,7,0,0,5,0,0,0,0,0,0,8,4,0,8,0,0,0,0,0,0,12,0,3,8,0,6,0,0,5,0,21,3,0,11,0,4,0,0,10,0,24,7,0,19,10,11,0,5,11,0,69,3,0,28,6,14,5,15,36,3,113,25,0,94,13,39,3,48,55,6,293,40,6,156,15,35,10,77,57,3,401
102011031,0,3,8,12,3,4,0,4,3,40,0,0,5,10,5,0,0,0,0,31,7,0,0,3,14,3,0,0,0,43,7,3,5,0,5,0,0,3,0,23,4,0,5,0,7,5,0,0,0,16,0,0,0,0,4,4,0,0,0,7,6,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,24,21,29,56,52,42,7,19,7,248,0,0,3,0,0,0,0,0,0,11,0,0,0,8,0,0,0,4,0,22,0,0,3,9,3,17,0,7,0,43,0,9,9,13,9,15,3,4,0,56,5,4,14,36,17,18,0,7,0,97,7,18,30,89,30,41,3,19,5,235,18,18,51,108,37,49,4,31,0,322,34,34,94,74,48,47,22,26,3,382,37,32,108,65,63,20,11,22,6,365
102011032,4,0,4,4,21,5,3,4,0,51,4,4,3,12,24,9,6,6,0,71,10,8,3,15,39,9,5,8,3,93,4,7,3,11,22,6,3,0,0,56,7,4,0,0,22,3,0,0,0,40,9,3,0,0,13,0,0,0,0,31,7,0,0,0,3,0,7,3,0,24,4,0,0,0,0,0,0,0,0,6,7,3,0,0,0,4,0,0,0,11,0,0,0,0,4,0,0,0,0,3,46,34,27,74,176,51,37,34,8,478,5,0,8,0,5,0,0,0,3,21,0,0,0,7,3,0,0,3,0,18,0,7,6,9,5,3,7,9,0,49,3,0,18,22,9,14,11,13,0,84,3,8,21,27,21,15,0,13,4,117,16,20,58,56,63,28,12,35,3,288,20,29,96,108,98,35,21,41,0,436,34,35,166,132,159,53,33,71,15,688,57,44,275,111,252,51,42,59,9,892
102011033,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,6,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,4,6,0,0,0,4,0,15,0,0,0,3,0,0,0,5,0,11,0,0,3,10,7,0,0,0,0,17,0,0,6,23,9,6,0,0,0,42,4,3,13,17,8,0,0,0,0,46,4,0,19,30,13,4,5,5,0,73
102011034,0,0,0,4,3,0,0,0,0,12,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,16,14,8,8,7,0,61,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,8,4,0,3,5,0,0,17,0,0,5,7,6,7,0,5,0,32,0,0,3,15,3,4,7,4,0,46,0,0,15,18,4,12,3,4,0,51,4,4,27,18,5,3,8,5,4,73,13,0,36,12,8,6,8,9,0,85
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,7,0,0,3,5,0,0,0,0,0,9,0,0,0,12,4,0,0,5,0,21,0,0,4,7,0,0,4,3,0,14,4,0,3,10,6,4,0,0,0,20,6,0,11,12,8,0,3,0,0,35
