POW_SA2_CODE_2021,Tot_16_Other_FT,Tot_16_Other_PT,Tot_16_Other_NS,Tot_16_Other_Tot,Tot_16_Not_Stated,Tot_16_Tot,Tot_17_TertVE_TPTP_FT,Tot_17_TertVE_TPTP_PT,Tot_17_TertVE_TPTP_NS,Tot_17_TertVE_TPTP_Tot,Tot_17_TertUni_or_OHE_FT,Tot_17_TertUni_or_OHE_PT,Tot_17_TertUni_or_OHE_NS,Tot_17_TertUni_or_OHE_Tot,Tot_17_Other_FT,Tot_17_Other_PT,Tot_17_Other_NS,Tot_17_Other_Tot,Tot_17_Not_Stated,Tot_17_Tot,Tot_18_TertVE_TPTP_FT,Tot_18_TertVE_TPTP_PT,Tot_18_TertVE_TPTP_NS,Tot_18_TertVE_TPTP_Tot,Tot_18_TertUni_or_OHE_FT,Tot_18_TertUni_or_OHE_PT,Tot_18_TertUni_or_OHE_NS,Tot_18_TertUni_or_OHE_Tot,Tot_18_Other_FT,Tot_18_Other_PT,Tot_18_Other_NS,Tot_18_Other_Tot,Tot_18_Not_Stated,Tot_18_Tot,Tot_19_TertVE_TPTP_FT,Tot_19_TertVE_TPTP_PT,Tot_19_TertVE_TPTP_NS,Tot_19_TertVE_TPTP_Tot,Tot_19_TertUni_or_OHE_FT,Tot_19_TertUni_or_OHE_PT,Tot_19_TertUni_or_OHE_NS,Tot_19_TertUni_or_OHE_Tot,Tot_19_Other_FT,Tot_19_Other_PT,Tot_19_Other_NS,Tot_19_Other_Tot,Tot_19_Not_Stated,Tot_19_Tot,Tot_20_24_TertVE_TPTP_FT,Tot_20_24_TertVE_TPTP_PT,Tot_20_24_TertVE_TPTP_NS,Tot_20_24_TertVE_TPTP_Tot,Tot_20_24_TertUni_or_OHE_FT,Tot_20_24_TertUni_or_OHE_PT,Tot_20_24_TertUni_or_OHE_NS,Tot_20_24_TertUni_or_OHE_Tot,Tot_20_24_Other_FT,Tot_20_24_Other_PT,Tot_20_24_Other_NS,Tot_20_24_Other_Tot,Tot_20_24_Not_Stated,Tot_20_24_Tot,Tot_25_29_TertVE_TPTP_FT,Tot_25_29_TertVE_TPTP_PT,Tot_25_29_TertVE_TPTP_NS,Tot_25_29_TertVE_TPTP_Tot,Tot_25_29_TertUni_or_OHE_FT,Tot_25_29_TertUni_or_OHE_PT,Tot_25_29_TertUni_or_OHE_NS,Tot_25_29_TertUni_or_OHE_Tot,Tot_25_29_Other_FT,Tot_25_29_Other_PT,Tot_25_29_Other_NS,Tot_25_29_Other_Tot,Tot_25_29_Not_Stated,Tot_25_29_Tot,Tot_30ov_TertVE_TPTP_FT,Tot_30ov_TertVE_TPTP_PT,Tot_30ov_TertVE_TPTP_NS,Tot_30ov_TertVE_TPTP_Tot,Tot_30ov_TertUni_or_OHE_FT,Tot_30ov_TertUni_or_OHE_PT,Tot_30ov_TertUni_or_OHE_NS,Tot_30ov_TertUni_or_OHE_Tot,Tot_30ov_Other_FT,Tot_30ov_Other_PT,Tot_30ov_Other_NS,Tot_30ov_Other_Tot,Tot_30ov_Not_Stated,Tot_30ov_Tot,Tot_Tot_TertVE_TPTP_FT,Tot_Tot_TertVE_TPTP_PT,Tot_Tot_TertVE_TPTP_NS,Tot_Tot_TertVE_TPTP_Tot,Tot_Tot_TertUni_or_OHE_FT,Tot_Tot_TertUni_or_OHE_PT,Tot_Tot_TertUni_or_OHE_NS,Tot_Tot_TertUni_or_OHE_Tot,Tot_Tot_Other_FT,Tot_Tot_Other_PT,Tot_Tot_Other_NS,Tot_Tot_Other_Tot,Tot_Tot_Not_Stated,Tot_Tot_Tot
102021057,53,0,0,53,0,60,4,12,0,11,0,0,0,0,60,0,0,60,0,74,3,24,0,23,10,4,0,15,30,0,0,29,0,68,4,17,0,24,16,5,0,13,0,0,0,0,0,39,7,55,0,64,61,24,0,88,3,0,0,5,3,162,9,25,0,30,14,27,0,41,5,3,0,4,0,80,10,80,0,92,17,87,0,106,0,20,0,22,10,227,45,208,0,253,121,147,0,273,192,28,0,222,14,764
103011059,37,0,0,37,0,36,3,7,0,13,0,0,0,0,25,0,0,25,0,36,0,19,0,21,5,0,0,10,11,0,0,11,0,36,0,18,0,22,10,0,0,13,0,0,0,0,0,37,6,41,0,48,51,14,0,61,0,0,0,4,0,113,5,16,0,21,13,9,0,23,0,0,0,0,0,43,8,61,0,67,12,32,0,41,9,10,0,18,16,144,25,163,0,193,95,55,0,144,113,14,0,127,17,482
103011060,5,0,0,5,0,9,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,0,0,10,0,0,0,0,0,11,0,0,0,3,12,0,0,11,0,0,0,0,5,18,0,4,0,4,0,4,0,6,0,0,0,0,0,7,0,11,0,11,4,10,0,17,0,4,0,6,8,43,3,20,0,27,26,13,0,38,18,4,0,23,10,95
103011061,12,0,0,12,3,20,0,0,0,0,0,0,0,0,15,0,0,15,0,18,0,4,0,4,0,0,0,0,4,0,0,4,0,15,3,0,0,4,5,0,0,0,0,0,0,0,0,8,4,21,0,24,15,4,0,22,0,0,0,0,0,41,8,5,0,14,5,8,0,15,0,0,0,0,0,30,3,30,0,33,3,20,0,20,0,8,0,8,13,78,16,74,0,84,25,32,0,62,35,8,0,47,23,209
103011612,190,0,0,190,0,195,0,13,0,13,0,0,0,0,170,0,0,170,0,181,8,22,0,32,35,4,0,39,63,0,0,62,0,138,8,40,0,48,77,9,0,83,0,0,0,6,0,135,34,93,0,135,299,79,0,376,9,6,0,12,5,528,19,52,0,70,41,64,0,109,3,3,0,11,0,187,27,204,0,228,43,257,0,302,8,25,0,36,35,592,91,428,3,526,501,410,0,916,594,40,0,626,39,2105
103011613,20,0,0,20,0,23,0,0,0,0,0,0,0,0,26,0,0,26,0,25,0,10,0,9,3,0,0,3,7,0,0,7,0,22,0,14,0,11,16,4,0,19,0,0,0,0,0,30,9,34,0,38,57,13,0,67,3,0,0,3,0,105,8,18,0,21,8,15,0,28,0,3,0,4,0,54,0,47,0,50,3,68,0,75,0,10,0,7,8,148,19,127,0,143,92,99,0,191,67,10,0,81,7,428
103021062,20,0,0,20,0,20,0,4,0,4,0,0,0,0,9,0,0,9,0,13,0,4,0,4,0,0,0,0,7,0,0,7,0,13,6,4,0,5,3,0,0,3,0,0,0,0,0,11,5,18,0,19,8,12,0,17,0,0,0,0,4,37,5,15,0,15,5,9,0,6,0,0,0,0,0,23,8,35,0,42,0,27,0,31,0,5,0,4,18,94,13,73,0,87,17,44,0,64,43,5,0,48,23,216
103021063,36,0,0,36,0,45,0,15,0,15,0,0,0,0,38,0,0,38,0,53,3,15,0,15,0,0,0,0,24,0,0,27,0,43,3,7,0,6,0,0,0,0,4,0,0,4,0,14,9,36,0,43,17,15,0,28,0,0,0,3,0,82,5,26,0,23,3,13,0,21,0,0,0,4,0,49,10,67,0,76,3,27,0,31,0,10,0,12,39,154,27,155,0,184,24,64,0,85,151,13,0,158,41,474
103021064,15,0,0,15,0,13,0,3,0,3,0,0,0,0,17,0,0,17,0,18,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,7,3,0,0,10,0,0,0,0,0,15,0,8,0,8,0,0,0,4,0,0,0,0,0,13,3,16,0,18,3,18,0,18,0,0,0,0,8,48,6,32,0,37,10,17,0,27,40,0,0,43,12,129
103021065,50,0,0,50,0,58,3,11,0,11,0,0,0,0,44,0,0,44,0,58,3,15,0,18,7,0,0,4,13,0,0,13,0,32,4,15,0,22,0,0,0,3,0,0,0,0,3,21,0,28,0,32,10,20,0,31,0,6,0,7,0,70,11,16,0,23,6,18,0,24,0,0,0,0,0,47,3,48,0,51,3,52,0,53,0,15,0,15,24,143,21,126,0,151,24,90,0,119,146,17,0,159,31,460
103021066,4,0,0,4,0,12,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,3,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,3,5,0,0,5,0,0,0,0,0,10,0,6,0,6,0,5,0,9,0,0,0,0,0,18,0,4,0,3,0,0,0,6,0,0,0,0,0,9,4,20,0,17,5,15,0,16,0,3,0,3,5,46,7,32,0,40,13,25,0,35,32,9,0,40,5,123
103021067,47,0,0,47,0,54,4,5,0,9,0,0,0,0,54,0,0,54,0,57,4,12,0,14,0,0,0,0,25,0,0,25,0,43,0,16,0,17,6,4,0,6,0,0,0,0,0,25,11,45,0,57,13,17,0,29,0,0,0,0,0,95,4,22,0,22,4,20,0,26,0,0,0,4,0,56,3,78,0,80,8,47,0,57,3,10,0,10,12,159,35,173,0,212,29,90,0,120,186,8,0,198,14,549
103021068,4,0,0,4,0,4,0,0,0,0,0,0,0,0,10,0,0,10,0,8,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,3,4,10,0,11,3,3,0,5,0,0,0,0,0,17,0,7,0,12,0,9,0,9,0,4,0,4,0,19,0,20,0,20,4,19,0,22,0,4,0,3,4,46,0,33,0,36,11,28,0,38,15,3,0,20,4,103
103021069,31,0,0,31,0,34,0,5,0,9,0,0,0,0,17,0,0,17,0,25,5,3,0,10,0,0,0,0,4,0,0,4,0,12,0,4,0,4,0,3,0,5,0,0,0,0,0,8,0,22,0,22,11,11,0,20,0,0,0,0,0,41,0,12,0,12,3,10,0,15,0,0,0,3,0,27,4,39,0,41,3,26,0,31,0,4,0,6,15,95,15,80,0,94,19,51,0,68,77,7,0,82,20,268
103031070,58,0,0,58,5,65,0,6,0,8,0,0,0,0,44,0,0,44,0,59,5,7,0,12,5,0,0,9,20,0,0,20,0,38,4,14,0,16,14,6,0,19,0,0,0,0,0,36,12,33,0,44,40,18,0,57,3,5,0,13,5,115,4,21,0,19,9,15,0,31,6,5,0,12,0,63,9,84,0,91,14,66,0,77,0,7,0,7,15,200,32,167,0,198,84,108,0,193,158,22,0,173,28,589
103031071,6,0,0,6,0,5,0,4,0,9,0,0,0,0,5,0,0,5,0,14,5,7,0,13,0,0,0,0,4,0,0,4,0,16,0,11,0,7,0,0,0,0,0,0,0,0,0,14,6,21,0,27,11,4,0,15,0,0,0,0,0,46,3,12,0,18,8,3,0,9,0,4,0,4,0,26,4,42,0,42,3,36,0,42,0,5,0,5,19,110,18,97,0,119,23,44,0,68,34,7,0,36,20,245
103031072,61,0,0,61,0,77,0,13,0,14,0,0,0,0,63,0,0,63,0,81,4,22,0,27,3,0,0,6,17,0,0,17,0,57,11,23,0,31,10,0,0,13,0,0,0,0,0,43,14,44,0,65,21,22,0,38,0,4,0,8,0,109,5,38,0,48,7,14,0,22,3,3,0,8,3,80,10,128,0,138,19,72,0,94,4,17,0,24,21,283,49,284,4,339,56,120,0,172,233,23,0,261,33,804
103031073,3,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,4,0,5,0,0,0,0,3,0,0,3,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,10,0,8,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,10,4,18,0,18,0,12,0,12,0,10,0,10,9,48,4,33,0,35,6,16,0,22,10,7,0,23,7,91
103031074,11,0,0,11,0,12,0,5,0,5,0,0,0,0,11,0,0,14,0,21,0,10,0,10,3,0,0,3,7,0,0,7,0,22,0,5,0,7,6,0,0,6,0,0,0,0,0,12,7,48,0,52,13,4,0,21,0,0,0,0,0,76,6,21,0,28,5,18,0,22,0,3,0,6,0,53,6,63,0,68,5,55,0,54,3,17,0,18,15,160,23,154,0,178,32,73,0,105,39,19,0,59,21,361
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,19,0,0,19,0,24,0,4,0,8,0,0,0,0,27,0,0,27,0,33,0,10,0,10,0,0,0,0,11,0,0,11,0,18,0,7,0,7,3,0,0,6,3,0,0,3,0,14,3,23,0,26,16,11,0,24,0,0,0,0,0,47,3,6,0,6,3,7,0,13,0,0,0,0,0,23,6,39,0,44,0,40,0,43,0,7,0,7,6,105,16,89,0,101,27,58,0,84,86,9,0,97,13,302
103041077,196,0,0,196,0,208,3,21,0,23,0,0,0,0,173,0,0,173,0,200,14,29,0,38,17,3,0,16,62,0,0,61,0,118,12,48,0,55,45,7,0,50,0,0,0,4,0,113,37,142,0,182,165,88,0,248,8,10,0,15,7,459,30,90,0,116,74,128,0,199,5,4,0,14,6,339,41,343,5,388,77,398,0,480,12,55,0,69,43,971,132,679,5,818,371,623,0,997,615,76,0,682,63,2558
103041078,40,0,0,40,0,44,0,11,0,14,0,0,0,0,60,0,0,60,0,67,0,14,0,13,11,0,0,11,23,0,0,23,0,45,5,23,0,33,5,0,0,8,0,0,0,0,0,45,13,52,0,63,37,16,0,60,5,0,0,4,3,129,12,34,0,47,9,21,0,27,6,0,0,3,3,76,10,75,0,86,23,63,0,83,0,13,0,15,9,189,42,212,0,257,87,106,0,185,170,17,0,189,16,646
103041079,24,0,0,24,0,23,0,6,0,7,0,0,0,0,16,0,0,16,0,29,3,5,0,9,3,0,0,3,0,0,0,0,0,21,0,9,0,10,7,0,0,3,0,0,0,0,0,20,3,22,0,28,15,13,0,27,0,0,0,0,0,63,3,12,0,18,3,14,0,18,0,0,0,0,0,32,3,57,0,64,6,34,0,41,0,9,0,14,17,136,19,119,3,139,43,57,0,95,64,14,0,77,16,336
104011080,117,0,0,117,4,125,3,11,0,15,0,0,0,0,96,0,0,96,0,115,7,12,0,20,6,0,0,8,48,0,0,48,0,76,8,18,0,27,8,6,0,17,0,0,0,0,3,42,19,58,0,76,54,35,0,88,0,8,0,8,12,180,6,30,0,36,12,42,0,50,0,10,0,13,3,104,23,157,0,180,31,169,3,200,4,41,0,40,54,476,67,296,0,358,106,259,3,369,371,51,0,425,75,1230
104011081,9,0,0,13,0,10,0,0,0,0,0,0,0,0,9,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,10,0,19,0,17,6,7,0,14,0,4,0,4,4,38,0,8,0,7,3,5,0,11,0,0,0,0,0,21,3,44,0,55,7,34,0,43,5,14,0,13,15,123,8,77,3,92,16,54,0,69,40,16,0,52,15,229
104011082,85,0,0,85,0,92,0,8,0,17,0,0,0,0,65,6,0,64,0,78,3,11,0,15,4,4,0,3,29,0,0,31,0,45,3,11,0,14,3,0,0,9,0,0,0,0,0,21,15,46,0,60,11,17,0,32,3,0,0,3,3,92,3,20,0,22,5,11,0,15,3,0,0,3,5,50,12,95,0,108,11,66,0,85,4,17,0,17,35,239,43,198,0,237,42,96,0,137,240,20,0,266,47,685
104021083,22,0,0,20,0,23,0,6,0,8,0,0,0,0,26,0,0,26,0,29,0,4,0,4,0,0,0,0,12,0,0,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,8,14,9,0,17,0,0,0,0,0,28,0,9,0,10,4,3,0,9,0,0,0,0,0,20,7,37,0,44,10,34,0,42,0,13,0,13,6,105,16,63,0,82,31,46,0,76,78,14,0,87,7,252
104021084,119,0,0,119,4,124,0,5,0,10,0,0,0,0,119,0,0,119,0,129,0,10,0,14,8,0,0,8,59,0,0,58,0,82,4,18,0,23,28,0,0,27,6,0,0,6,0,58,22,51,0,73,66,19,0,85,5,3,0,3,5,170,6,25,0,35,22,26,0,50,4,6,0,9,3,92,12,100,0,116,30,74,0,105,9,13,0,25,12,257,60,216,5,277,149,124,0,274,399,23,0,426,21,1002
104021085,114,0,0,116,0,131,7,9,0,18,0,0,0,0,114,0,0,114,3,136,8,24,0,32,10,3,0,12,43,3,0,42,0,90,4,38,0,45,24,6,0,30,3,0,0,6,0,76,31,106,0,136,127,57,0,181,5,13,0,14,3,335,25,61,0,85,54,90,0,148,4,9,0,9,3,245,41,313,0,361,68,313,0,382,17,52,0,68,43,850,122,571,0,688,280,463,0,744,392,71,0,464,56,1962
104021086,11,0,0,11,0,11,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,0,0,0,0,0,14,0,5,0,5,0,3,0,3,0,0,0,0,0,9,3,14,0,18,0,3,0,6,3,0,0,5,5,26,0,20,0,23,6,7,0,13,21,0,0,24,5,68
104021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,4,0,0,4,0,0,0,0,3,8,0,5,0,5,0,0,0,4,0,0,0,0,0,10,0,22,0,18,4,17,0,19,0,6,0,3,9,56,11,27,0,31,9,12,0,25,15,6,0,21,16,100
104021088,14,0,0,14,0,22,0,4,0,4,0,0,0,0,23,0,0,23,0,30,0,4,0,4,0,0,0,0,15,0,0,15,0,14,0,3,0,6,0,0,0,0,0,0,0,0,0,10,6,11,0,15,8,10,0,17,0,0,0,0,3,37,3,8,0,4,4,0,0,8,0,0,0,0,0,16,3,27,0,33,7,13,0,20,0,4,0,4,3,61,17,57,0,78,24,20,0,44,67,3,0,78,5,203
104021089,80,0,0,80,0,88,0,0,0,8,0,0,0,0,69,0,0,69,3,79,0,7,0,13,8,0,0,9,36,0,0,36,0,55,10,12,0,15,15,0,0,15,0,0,0,0,0,33,20,31,0,53,47,16,0,60,4,3,0,9,0,115,5,18,0,19,10,16,0,28,0,0,0,0,6,54,12,90,0,106,13,69,0,82,4,18,0,25,16,219,49,167,0,213,94,105,0,198,252,21,0,267,24,705
104021090,12,0,0,12,0,14,4,7,0,7,0,0,0,0,8,0,0,8,0,12,0,4,0,4,3,0,0,3,5,0,0,5,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,8,0,9,9,6,0,10,0,0,0,0,0,20,0,4,0,4,6,5,0,6,0,5,0,5,0,17,0,20,0,20,4,20,0,20,0,4,0,3,3,45,4,43,0,51,24,24,0,46,43,3,0,44,8,139
104021091,43,0,0,43,0,44,0,4,0,4,0,0,0,0,46,0,0,46,0,44,0,12,0,15,8,0,0,4,14,0,0,13,0,29,0,9,0,8,5,4,0,3,4,0,0,4,0,17,12,29,0,37,23,11,0,29,0,0,0,3,3,82,9,13,0,19,7,9,0,19,5,3,0,8,4,53,11,51,0,63,8,45,0,53,3,9,0,15,20,154,36,110,0,152,46,68,0,112,137,15,0,157,25,449
105011092,3,0,0,3,0,3,0,0,0,7,0,0,0,0,6,0,0,6,0,10,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,13,10,6,0,16,0,0,0,0,0,31,5,12,0,13,0,11,0,11,0,5,0,5,0,22,3,21,0,24,0,13,0,17,3,7,0,13,6,57,12,46,0,56,14,27,0,39,15,13,0,30,6,139
105011093,17,0,0,17,0,22,0,5,0,5,0,0,0,0,9,0,0,9,0,15,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,8,0,8,0,0,0,0,0,0,0,0,0,9,0,14,0,17,13,6,0,16,0,0,0,3,0,38,5,6,0,10,5,6,0,7,0,0,0,0,0,23,7,47,0,48,0,25,0,25,0,6,0,6,13,98,13,85,0,94,15,41,0,56,45,11,0,53,12,220
105011094,4,0,0,4,0,4,0,0,0,0,0,0,0,0,16,0,0,16,0,16,5,3,0,0,0,0,0,0,6,0,0,6,0,10,3,0,0,3,6,0,0,6,0,0,0,0,0,7,0,4,0,3,5,0,0,10,0,0,0,0,0,14,0,9,0,13,4,13,0,12,0,0,0,0,0,21,0,17,0,17,0,16,0,13,0,5,0,7,14,48,9,27,0,32,15,25,0,40,27,5,0,32,14,120
105011095,18,0,0,18,0,23,0,4,0,0,0,0,0,0,12,0,0,12,0,14,0,7,0,7,0,0,0,0,6,0,0,4,0,15,0,6,0,9,0,0,0,0,0,0,0,0,0,12,0,26,0,26,11,3,0,13,0,6,0,5,0,47,5,14,0,12,4,15,0,23,0,0,0,0,0,36,7,39,0,47,4,29,0,37,4,0,0,6,18,97,17,95,0,111,21,50,0,70,58,4,0,57,14,256
105011096,10,0,0,10,0,10,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,9,3,0,14,0,0,0,0,0,17,0,4,0,3,0,7,0,7,0,0,0,0,3,17,0,17,0,22,6,25,0,30,3,8,0,14,7,73,5,30,0,35,20,35,0,57,25,9,0,36,11,145
105021097,60,0,0,60,0,63,0,4,0,4,0,0,0,0,74,0,0,74,0,82,3,11,0,18,0,0,0,0,17,0,0,19,0,39,0,19,0,25,5,3,0,9,0,0,0,0,0,33,10,54,0,62,30,19,0,43,0,5,0,3,0,113,10,48,0,60,14,47,0,63,0,8,0,7,4,138,19,115,0,137,32,121,0,158,4,26,0,25,23,346,53,260,0,310,89,186,0,276,211,36,0,245,30,869
105021098,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,11,0,3,0,3,0,0,0,3,0,3,0,3,0,3,4,16,0,15,0,6,0,11,0,0,0,8,3,33,4,20,0,20,5,12,0,23,8,4,0,13,10,60
105031099,26,0,0,26,0,22,0,3,0,5,0,0,0,0,22,0,0,22,0,28,0,3,0,4,0,0,0,0,4,0,0,4,0,9,0,0,0,0,7,0,0,4,0,0,0,0,0,7,6,10,0,14,5,9,0,11,0,0,0,4,0,27,4,10,0,15,6,4,0,4,0,0,0,0,0,25,5,26,0,35,6,29,0,30,4,7,0,7,12,86,17,59,0,78,24,37,0,59,71,12,0,82,17,229
105031100,27,0,0,27,0,37,6,5,0,10,0,0,0,0,35,0,0,35,0,44,4,19,0,23,4,0,0,4,20,0,0,20,0,46,5,22,0,27,6,5,0,3,0,0,0,0,0,39,21,69,0,88,36,23,0,64,0,0,0,3,0,155,8,40,0,51,17,44,0,66,6,0,0,3,7,130,23,114,0,134,26,114,0,138,7,29,0,36,26,339,57,282,0,346,89,192,0,281,122,33,0,157,42,821
105031101,148,0,0,148,0,156,0,7,0,14,0,0,0,0,153,0,0,153,0,169,0,24,0,31,17,0,0,17,63,0,0,63,0,109,6,41,0,42,16,6,0,24,0,0,0,4,4,73,31,90,0,118,53,47,0,98,3,4,0,11,5,225,21,72,0,99,38,73,0,108,15,9,0,28,0,236,21,204,0,228,56,170,0,227,11,45,4,56,32,542,88,446,8,537,181,288,3,470,527,59,3,598,38,1640
105031102,28,0,0,28,0,28,0,6,0,8,0,0,0,0,26,0,0,26,0,35,0,7,0,7,0,0,0,0,12,0,0,12,0,20,3,8,0,11,0,0,0,0,0,0,0,0,0,9,15,30,0,46,9,10,0,19,5,0,0,5,0,59,4,10,0,15,8,14,0,27,4,0,0,5,0,46,8,39,0,47,8,38,0,44,6,11,0,8,11,115,31,101,0,132,31,56,0,90,123,5,0,127,16,359
105031103,8,0,0,8,0,11,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,4,3,3,0,5,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,10,0,8,0,6,0,4,0,0,4,27,3,23,0,27,3,9,0,12,20,4,0,22,6,68
105031104,14,0,0,14,0,19,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,4,0,4,0,0,0,0,4,0,0,4,0,8,0,5,0,4,6,0,0,6,0,0,0,0,0,3,0,7,0,7,0,3,0,5,0,0,0,0,0,11,0,3,0,10,0,0,0,3,0,0,0,0,0,12,0,17,0,17,0,16,0,16,0,0,0,0,7,41,8,37,0,44,7,17,0,24,41,0,0,43,8,125
105031105,11,0,0,11,0,11,0,5,0,7,0,0,0,0,14,0,0,14,0,17,0,4,0,4,4,0,0,6,10,0,0,10,0,16,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,11,0,11,9,0,0,9,0,0,0,0,0,21,0,3,0,6,3,6,0,4,0,3,0,3,0,15,0,25,0,25,7,12,0,16,0,3,0,5,11,53,6,48,0,55,16,25,0,37,44,5,0,48,14,155
105031106,25,0,0,25,0,25,0,3,0,6,0,0,0,0,15,0,0,15,0,20,0,3,0,3,0,0,0,0,16,0,0,16,0,23,0,5,0,9,3,0,0,6,0,0,0,0,0,15,3,15,0,27,14,6,0,24,0,0,0,0,0,48,0,12,0,9,0,8,0,12,0,0,0,0,0,23,9,42,0,49,9,26,0,40,0,3,0,3,22,114,17,85,0,102,31,42,0,78,88,4,0,92,28,295
106011107,45,0,0,45,0,56,0,8,0,7,0,0,0,0,66,0,0,66,0,74,3,16,0,20,18,3,0,15,21,0,0,21,0,62,4,13,0,18,33,0,0,33,0,0,0,0,0,49,18,36,0,49,91,42,0,137,0,0,0,0,0,193,11,15,0,28,23,26,0,51,0,0,0,0,4,82,10,88,0,93,9,44,0,56,7,17,0,20,8,184,51,185,0,229,172,120,0,295,194,16,0,212,15,753
106011108,92,0,0,92,0,103,0,6,0,11,0,0,0,0,83,0,0,83,0,97,6,11,0,20,20,8,0,19,32,0,0,32,0,67,7,21,0,29,29,3,0,34,0,0,0,0,0,63,12,55,0,70,81,31,0,106,0,4,0,6,0,185,4,32,0,39,22,42,0,65,0,8,0,7,0,109,9,125,0,135,35,109,0,144,0,23,0,20,25,329,48,254,0,303,182,187,0,372,283,35,0,312,28,1017
106011109,3,0,0,3,0,5,0,0,0,0,0,0,0,0,13,0,0,8,0,11,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,8,0,8,5,0,0,5,0,0,0,0,0,15,4,4,0,9,14,3,0,21,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,4,0,13,3,30,0,30,0,22,0,26,0,8,0,9,10,70,8,49,0,49,23,32,0,56,21,8,0,28,9,146
106011110,15,0,0,15,0,21,0,5,0,5,0,0,0,0,27,0,0,27,0,34,3,7,0,8,0,0,0,0,10,0,0,10,0,19,0,11,0,12,5,0,0,6,0,0,0,0,0,18,0,16,0,16,15,7,0,17,0,3,0,3,0,37,0,5,0,5,3,3,0,4,0,0,0,0,0,16,8,31,0,38,4,27,0,33,0,3,0,3,9,83,14,80,0,91,30,37,0,69,58,5,0,70,8,238
106011111,59,0,0,59,0,68,5,7,0,9,0,0,0,0,42,0,0,42,0,58,3,6,0,6,11,0,0,11,16,0,0,20,0,32,0,8,0,10,9,3,0,12,0,0,0,5,0,24,11,25,0,36,51,12,0,70,4,4,0,10,4,116,0,16,0,20,9,11,0,20,0,6,0,3,0,45,9,66,0,80,5,46,0,52,3,19,0,19,12,168,38,128,0,169,90,79,0,170,176,24,0,201,19,565
106011112,96,0,0,100,0,105,3,7,0,11,0,0,0,0,111,6,0,112,0,126,3,30,0,32,18,3,0,15,45,0,0,45,3,100,0,35,0,37,28,6,0,39,5,0,0,5,0,79,19,68,0,89,80,32,0,114,14,7,0,18,0,215,9,33,0,46,9,38,0,54,7,15,0,16,3,115,18,155,0,177,18,109,0,129,8,23,0,34,20,366,59,344,3,404,156,190,0,347,369,49,0,419,25,1195
