POW_SA2_CODE_2021,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000_3499_A_15_19,SW_3000_3499_A_20_24,SW_3000_3499_A_25_34,SW_3000_3499_A_35_44,SW_3000_3499_A_45_54,SW_3000_3499_A_55_64,SW_3000_3499_A_65_74,SW_3000_3499_A_75ov,SW_3000_3499_Tot,SW_3500mo_A_15_19,SW_3500mo_A_20_24,SW_3500mo_A_25_34,SW_3500mo_A_35_44,SW_3500mo_A_45_54,SW_3500mo_A_55_64,SW_3500mo_A_65_74,SW_3500mo_A_75ov,SW_3500mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ov,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19
116031314,8,4,0,0,0,0,0,0,0,10,0,5,0,0,3,0,0,0,8,0,3,6,5,0,0,0,0,23,0,4,10,8,4,4,0,0,30,0,0,14,8,7,13,0,0,46,0,0,5,5,10,0,0,0,23,0,0,5,8,7,0,0,0,24,0,0,3,7,4,0,0,0,15,0,0,0,5,15,7,0,0,27,0,0,0,4,0,5,0,0,5,0,0,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,7,54,24,46,57,59,41,3,0,277,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,13,0,5,5,3,6,0,0,0,23,3,8,12,4,7,3,0,0,39,3,19,16,19,23,26,5,0,108,0,29,69,51,57,50,8,0,262,6,15,53,78,86,73,11,0,323,0
116031315,41,3,17,0,6,10,5,0,0,36,9,13,12,12,6,8,0,0,60,0,9,3,9,7,4,3,0,32,0,6,8,6,10,4,4,0,38,0,0,3,0,3,3,0,0,22,0,5,0,3,3,0,0,0,13,0,0,0,3,0,5,0,0,5,0,0,0,0,5,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,67,41,51,47,30,14,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,6,0,0,4,0,0,0,0,0,11,0,3,0,3,0,5,0,0,16,0,3,6,5,0,3,0,0,15,0,4,8,5,5,3,0,0,18,0,3,3,4,0,5,0,0,22,0,0,3,0,9,5,0,0,20,0
116031316,16,4,0,4,0,0,3,0,0,13,0,4,5,3,4,0,0,0,15,0,0,0,0,7,5,0,0,13,0,0,0,5,3,0,0,0,15,0,0,0,4,0,5,0,0,11,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,16,26,25,12,15,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,7,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,11,0,0,0,6,0,4,0,0,8,0,0,0,0,0,0,0,0,6,0
116031317,114,17,37,17,6,6,12,4,0,95,11,32,21,27,12,14,3,0,115,9,31,19,20,20,8,5,0,109,0,19,21,17,17,19,0,0,92,0,10,20,26,12,9,6,0,80,0,4,6,19,4,6,0,0,39,0,0,4,3,3,3,0,0,24,0,0,0,8,0,5,0,0,12,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,244,190,144,156,97,82,19,0,929,4,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,8,0,3,0,0,0,5,0,0,14,0,5,3,0,4,0,0,0,17,0,10,7,4,0,3,0,0,23,0,0,10,0,7,9,0,0,34,3,6,11,3,8,8,0,0,47,4,8,21,15,17,18,4,0,84,0,11,14,15,21,23,5,0,89,0
116031318,19,7,10,7,3,3,0,0,0,25,6,6,3,3,6,8,0,0,29,4,17,22,11,6,9,0,0,63,0,8,27,4,21,10,3,0,80,0,14,58,24,21,11,5,0,135,0,8,59,39,34,22,3,0,168,0,0,27,39,30,18,0,0,119,0,4,22,33,18,17,3,0,91,0,0,21,41,44,24,4,0,134,0,0,0,7,8,0,0,0,23,0,0,0,7,15,0,0,0,32,0,0,4,0,0,3,0,0,12,65,86,249,227,213,133,31,5,993,4,5,9,0,3,0,0,0,13,9,5,0,0,0,0,0,0,16,6,6,10,4,0,7,4,0,33,6,10,13,0,6,7,0,0,45,18,24,32,13,13,8,0,0,106,26,54,60,27,27,22,8,0,220,26,103,170,120,94,106,23,0,641,44,216,430,332,268,197,20,3,1512,23,148,422,367,323,245,40,0,1571,4
116031319,63,19,20,18,8,5,0,0,0,73,13,37,25,4,15,15,5,0,105,5,25,28,14,20,12,0,0,114,5,11,21,27,21,19,4,0,113,4,22,37,19,17,18,0,0,115,0,0,8,16,17,6,0,0,46,0,3,10,17,15,9,0,0,51,0,0,13,13,13,12,0,0,49,0,0,6,13,14,8,0,6,46,0,0,0,0,9,4,0,0,7,0,0,0,4,0,0,0,0,12,0,0,0,3,0,4,0,0,12,198,159,194,161,157,101,17,0,996,0,0,3,0,0,5,0,0,13,3,0,0,0,0,4,0,0,12,9,0,4,0,0,3,0,0,20,7,4,6,4,8,3,0,0,31,9,12,8,4,4,3,0,0,43,14,27,23,24,14,6,8,0,110,16,63,67,51,36,28,9,0,261,21,94,135,104,102,83,13,0,546,14,74,206,185,152,144,26,0,795,3
117011320,6,0,0,0,0,0,0,0,0,4,0,5,4,0,0,3,0,0,12,0,3,5,6,0,3,0,0,23,3,0,17,3,10,0,0,0,40,0,9,13,18,9,7,3,0,49,0,0,13,5,11,6,0,0,41,0,3,14,21,10,12,3,0,63,0,0,15,18,6,0,0,0,41,0,0,9,15,32,10,0,0,64,0,0,0,4,0,0,0,0,7,0,0,3,3,9,0,0,0,18,0,0,0,0,0,0,0,0,3,16,24,93,98,90,44,16,4,377,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,14,4,3,4,0,0,4,0,0,18,4,4,4,0,4,0,0,0,22,0,12,14,11,7,11,0,0,55,0,17,29,21,18,29,12,0,120,0,31,57,68,38,43,13,0,248,0,9,75,55,66,43,16,0,272,0
117011321,14,0,5,0,0,0,0,0,0,11,0,5,5,0,0,0,4,0,15,0,5,11,3,5,7,0,0,34,0,6,6,3,9,12,0,0,36,0,0,12,7,10,5,0,0,27,0,0,12,7,16,13,0,0,47,0,0,5,10,8,6,3,0,33,0,0,5,8,8,4,0,0,23,0,0,15,22,18,3,0,0,66,0,0,3,4,5,5,0,0,16,0,0,3,5,5,4,0,0,14,0,0,0,0,0,0,0,0,6,10,47,76,85,78,53,8,0,359,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,4,4,3,5,5,0,0,0,13,0,5,4,0,9,0,0,0,18,4,11,18,7,7,3,6,0,52,3,20,18,10,13,9,3,0,73,0,12,37,28,23,17,8,0,131,3,13,43,40,32,33,8,0,168,0
117011323,98,21,31,20,9,15,7,3,0,103,23,56,31,25,23,22,9,4,191,14,42,47,23,20,16,3,0,157,5,23,36,32,32,16,10,0,144,0,7,18,22,18,10,0,0,84,0,5,8,7,9,8,5,0,42,0,6,5,4,10,0,0,0,19,0,0,0,5,0,0,0,0,5,0,0,0,6,3,6,0,0,12,0,0,3,0,0,0,0,0,3,0,0,0,4,0,3,0,0,12,0,0,5,0,0,0,0,0,7,294,271,186,152,128,101,32,4,1170,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,11,0,3,0,6,4,0,0,0,14,0,5,5,4,3,6,4,0,28,0,3,17,7,3,7,4,0,38,0,6,5,7,7,5,0,0,28,0
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,9,3,0,0,0,0,15,0,0,8,8,0,0,0,0,19,0,0,6,7,0,0,0,0,14,0,0,0,3,0,0,0,0,6,0,0,4,6,0,5,0,0,14,0,0,3,5,13,0,0,0,27,0,0,0,0,5,0,0,0,3,0,0,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,22,40,35,13,3,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,4,0,4,0,0,0,0,0,0,12,0,0,3,0,0,3,0,0,6,4,6,3,7,0,4,0,0,27,0,15,20,12,14,16,7,0,78,3,15,40,37,43,39,9,0,183,0,10,51,51,80,51,11,0,250,0
117011325,36,0,19,3,7,13,6,0,0,66,6,35,44,30,35,18,4,0,172,0,40,46,50,50,38,3,0,226,0,36,58,50,85,51,10,0,279,0,17,57,54,63,29,0,0,214,0,4,37,32,34,22,4,0,128,0,0,3,13,23,28,5,0,76,0,0,4,8,8,6,0,0,29,0,0,5,4,8,3,0,0,15,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,6,99,166,274,257,337,214,37,0,1385,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,4,6,0,0,5,0,0,0,17,5,11,4,0,7,4,0,0,26,6,8,0,6,0,6,6,0,32,12,21,12,9,13,9,5,0,85,7,49,37,24,28,28,5,0,185,0,40,57,42,53,39,5,0,233,0,24,58,61,68,50,10,0,275,4
117011634,15,0,6,3,4,3,0,0,0,21,4,5,11,5,3,3,0,0,28,0,4,11,4,7,3,0,0,23,0,9,0,8,0,0,0,0,19,0,0,7,5,7,8,0,0,26,0,0,0,6,3,3,0,0,17,0,0,0,4,3,4,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,34,36,34,29,22,3,4,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,6,0,0,0,6,4,0,3,0,10,0,0,0,0,0,0,0,0,5,0
117011635,59,4,34,30,4,8,6,3,5,94,5,36,68,23,18,11,0,0,161,6,47,69,25,32,15,0,0,195,4,40,80,38,33,20,3,0,224,0,23,60,43,29,22,6,0,182,0,16,41,36,20,17,0,0,135,0,4,27,42,29,10,0,0,105,0,3,15,22,18,15,3,0,74,0,4,27,40,39,16,3,3,139,0,0,5,0,8,5,0,0,26,0,0,8,17,17,8,0,0,54,0,0,4,5,4,0,0,0,11,76,262,456,308,268,158,20,9,1553,0,0,4,4,0,0,0,0,8,7,4,0,0,5,0,0,0,12,6,3,0,5,3,0,0,0,20,7,6,0,0,0,8,4,0,28,4,21,15,15,6,6,5,0,62,8,20,23,11,12,15,0,0,93,7,22,42,27,21,17,9,0,130,0,33,80,48,43,32,7,0,248,0,21,72,58,61,28,7,0,247,0
117021327,20,0,8,6,4,3,4,0,0,20,0,14,7,3,3,0,8,0,29,0,9,18,0,0,4,6,0,43,0,8,29,3,10,3,0,4,58,0,6,17,3,8,0,0,0,43,0,0,13,9,7,7,0,0,36,0,0,5,4,11,7,0,0,29,0,0,0,4,9,6,0,0,18,0,0,0,4,5,0,0,0,18,0,0,0,6,3,8,0,0,12,0,0,0,9,3,0,0,0,12,0,0,0,0,0,0,0,0,5,57,65,102,48,64,42,17,10,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,8,0,0,4,0,4,0,0,0,9,0,5,6,0,3,4,0,0,21,0,6,5,0,9,3,4,0,30,0,0,18,4,3,3,0,0,34,0
117021328,32,6,17,11,0,3,0,0,0,42,10,23,19,8,3,4,4,0,71,5,27,35,18,5,6,0,0,95,0,20,48,24,11,15,0,0,118,0,5,41,27,20,7,4,0,100,0,0,18,9,16,14,4,0,62,0,0,9,12,16,8,3,0,43,0,0,4,3,6,0,0,0,28,0,0,4,16,14,4,0,0,43,0,0,0,3,0,0,0,0,14,0,0,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0,4,89,121,193,128,106,74,13,0,729,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,6,0,0,3,0,4,4,0,0,15,0,0,20,14,9,5,0,0,43,6,16,14,9,10,7,9,0,58,0,10,22,18,26,37,3,0,112,0,10,24,31,31,21,10,0,136,0
117021636,58,9,16,23,11,11,6,0,0,72,9,26,26,18,24,9,4,0,106,0,17,34,10,12,23,11,0,101,0,18,36,22,11,6,4,0,103,0,3,36,19,25,13,4,0,103,0,4,13,14,11,4,3,0,49,0,0,17,9,7,5,0,0,39,0,5,8,9,12,3,0,0,27,0,0,6,10,12,0,0,0,37,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,4,0,11,4,0,0,3,0,5,0,0,8,94,137,208,125,137,92,27,5,826,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,0,0,0,0,3,0,0,10,0,0,3,0,6,8,0,4,20,4,5,9,0,0,7,0,0,30,0,12,18,11,6,20,0,0,72,6,20,36,9,25,27,6,0,130,0,12,34,28,36,34,8,0,152,0,10,36,27,31,26,3,0,140,0
117021637,17,0,8,3,0,0,0,0,0,17,5,9,8,0,4,5,3,0,37,0,10,20,11,0,4,3,0,45,0,5,21,9,14,10,5,0,61,0,3,8,11,9,0,3,0,40,0,0,9,12,0,3,0,0,29,0,0,3,3,4,0,0,0,16,0,0,5,0,4,0,0,0,3,0,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,21,42,89,61,49,31,19,6,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,5,3,3,4,0,3,0,0,0,18,0,4,4,3,0,6,0,0,22,0,3,12,8,5,8,0,0,37,0,6,17,16,9,9,0,0,57,0,4,5,14,6,6,7,0,38,0
117031329,15,0,0,7,4,6,0,6,0,24,3,11,12,6,4,4,5,0,37,0,5,16,5,0,6,0,0,46,5,17,14,6,11,6,0,0,53,0,20,32,11,11,5,9,0,84,0,3,25,16,10,3,0,0,51,0,0,29,16,6,8,5,0,65,0,5,19,0,7,0,0,0,39,0,3,23,19,11,12,4,0,68,0,0,7,0,6,0,0,0,14,0,0,6,17,7,5,0,0,34,0,0,0,0,0,0,0,0,3,24,78,194,108,77,42,21,6,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,11,0,4,6,0,3,0,0,0,9,0,0,5,0,0,0,0,0,9,0,4,8,3,0,10,0,0,23,0,0,5,10,0,6,0,0,32,0
117031330,96,11,59,19,16,9,13,4,0,126,16,67,43,13,17,22,10,0,182,9,57,76,38,21,18,4,0,217,3,51,99,50,50,27,4,0,295,0,58,140,71,65,44,16,0,394,0,16,96,72,52,38,4,0,275,0,3,69,58,34,26,9,0,201,0,0,32,43,31,19,4,0,129,0,3,50,80,61,30,3,0,240,0,0,7,17,14,6,4,0,53,0,0,13,26,26,0,0,0,62,5,3,0,0,0,4,0,0,12,91,393,678,502,399,257,65,0,2379,0,5,4,4,0,0,0,0,11,4,4,0,0,0,0,0,0,11,3,10,3,0,0,0,5,0,20,5,7,20,4,3,10,6,0,52,0,25,20,14,7,17,4,0,78,4,25,46,26,14,28,7,5,157,3,38,75,40,34,29,17,0,246,3,33,143,83,70,66,20,0,421,0,31,113,85,76,82,36,5,434,0
117031331,122,23,59,23,8,6,5,4,0,125,17,93,41,8,7,4,4,0,177,9,30,55,24,14,9,3,0,148,3,33,56,29,9,9,0,0,136,0,21,45,14,10,3,0,0,97,6,11,21,7,10,8,3,0,61,0,0,13,8,6,7,0,0,31,0,0,6,8,0,11,5,0,26,0,0,10,10,8,8,0,0,40,0,0,0,3,0,0,0,0,6,0,0,0,3,5,6,0,0,16,0,0,0,0,0,0,0,0,7,238,347,290,137,80,66,16,4,1183,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,7,3,7,4,7,0,0,0,0,22,0,6,0,4,0,0,0,0,18,0,4,12,4,0,3,0,0,25,0,0,3,4,8,6,0,0,20,0
117031333,31,9,15,6,7,3,0,0,0,31,0,17,13,7,5,6,0,0,52,0,9,18,10,11,9,7,0,69,0,23,19,15,5,0,3,0,76,0,6,36,10,9,9,10,0,78,0,10,26,18,8,4,6,0,70,0,0,23,16,4,10,0,0,57,0,0,16,11,7,0,5,0,36,0,0,27,20,10,12,0,0,69,0,0,3,6,6,0,3,0,21,0,0,5,9,12,12,0,3,45,0,0,0,0,0,0,0,0,0,70,96,210,129,95,58,25,3,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,3,0,4,7,0,0,10,0,0,7,0,0,0,0,0,13,0,0,4,4,5,3,0,0,21,0,0,6,3,8,9,6,0,31,0
117031336,54,5,20,14,3,8,3,3,0,57,7,25,33,13,14,17,8,0,109,14,27,46,23,18,13,7,0,149,5,27,63,30,29,22,14,0,189,0,43,83,31,24,18,4,0,210,0,15,83,36,21,16,4,0,174,0,4,68,38,27,12,0,0,146,0,3,50,21,15,8,0,0,107,0,5,60,66,36,14,4,0,183,0,0,19,24,8,3,0,0,53,0,0,21,42,26,10,0,0,97,0,5,4,0,4,0,0,0,10,59,221,563,345,234,138,58,0,1621,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,8,0,4,0,0,3,0,0,0,7,0,0,3,0,0,0,0,0,8,0,11,14,5,7,3,0,0,40,0,6,13,9,4,4,0,0,36,0,0,5,9,6,11,0,0,38,0
117031638,4,0,13,0,0,0,6,0,0,15,0,3,4,3,3,0,0,0,13,0,11,3,4,5,7,0,0,25,0,10,0,4,7,0,0,0,24,0,0,8,8,4,6,0,0,21,0,0,8,9,5,4,0,0,27,0,0,5,8,6,3,0,0,18,0,0,7,6,0,0,0,0,18,0,0,3,5,7,3,0,0,21,0,0,3,3,5,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,43,56,50,32,18,4,4,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,12,0,0,7,6,0,3,0,0,20,0,3,5,0,5,8,5,0,25,0,0,14,16,12,11,6,0,54,0
117031639,23,0,7,3,0,0,0,0,0,16,6,10,8,0,0,0,0,0,29,0,10,15,3,0,0,3,0,35,3,10,8,11,4,3,6,0,38,0,10,16,13,4,0,0,0,40,0,0,17,20,11,6,0,0,53,0,0,14,4,10,5,0,0,34,0,0,8,3,0,0,0,0,17,0,0,9,3,3,5,0,0,24,0,0,3,0,0,0,0,0,5,0,0,0,4,5,0,0,0,7,0,0,0,0,0,0,0,0,0,18,83,113,69,38,25,8,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,6,0,0,4,0,0,0,4,0,6,0,0,7,0,0,4,0,0,10,0,5,7,0,3,4,0,0,22,0
117031640,39,0,18,4,8,5,0,4,0,41,8,25,26,10,7,0,0,0,76,0,29,35,8,3,7,4,0,84,0,12,25,4,5,5,3,0,64,0,7,22,9,14,6,0,0,57,0,4,9,7,6,7,3,4,38,0,0,9,3,4,0,0,0,24,0,0,3,0,9,3,0,0,11,0,0,3,4,8,0,0,0,23,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,51,138,154,62,63,43,18,4,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,3,0,4,5,0,4,0,0,0,10,0,6,3,0,0,0,0,0,10,0,4,3,0,0,0,0,0,8,0,4,9,0,3,0,0,0,14,0,0,5,3,3,0,0,0,8,0
117031641,19,4,18,23,9,5,6,0,0,52,0,17,17,13,5,4,4,0,60,0,17,27,12,9,13,3,0,80,0,33,36,22,8,4,3,0,107,0,26,60,19,15,6,5,0,131,0,9,63,37,28,3,0,0,142,0,4,46,34,9,13,0,0,117,0,3,40,30,14,9,0,0,88,0,5,49,64,30,11,8,0,156,0,0,16,13,14,0,0,0,45,0,0,49,55,29,9,0,0,143,0,0,3,7,3,0,0,0,15,26,135,439,307,176,90,22,0,1198,0,0,3,0,0,0,0,0,8,5,0,0,3,0,0,0,0,6,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,4,0,4,4,0,0,0,10,0,6,5,9,4,0,0,0,20,0,4,14,0,7,4,0,0,32,0,9,12,9,12,10,3,0,47,0,0,14,21,9,11,3,0,65,0
117031642,23,0,9,12,3,0,0,0,3,24,0,17,10,3,5,0,0,0,34,0,4,20,8,9,0,0,0,52,0,10,19,10,3,0,0,0,47,0,7,21,18,8,12,0,0,69,0,3,26,19,12,3,0,0,70,0,4,15,19,12,7,0,0,56,0,0,7,5,4,0,0,0,21,0,0,15,21,19,8,8,4,68,0,0,4,14,5,0,0,0,29,0,0,4,18,12,3,0,0,38,0,0,0,0,0,0,0,0,0,24,72,166,150,99,48,8,7,574,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,8,0,0,4,0,0,3,0,0,8,0,0,5,0,4,0,0,0,10,3,5,9,5,4,3,3,0,25,0,3,11,0,0,9,0,0,29,0,4,13,3,4,0,3,0,29,0,7,19,10,7,0,5,0,40,0
