POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
318021583,0,0,3,0,5,0,0,0,0,10,0,0,0,0,3,0,0,0,0,8,0,0,3,0,6,5,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,57,52,22,61,19,5,5,0,236,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,14,0,3,5,3,0,0,0,0,0,18,0,0,6,3,10,4,0,4,0,22,0,0,6,0,14,0,0,0,0,22,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
319011492,0,0,0,6,11,5,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,47,72,61,61,21,6,13,4,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,6,0,0,5,0,0,0,0,10,0,0,0,0,3,3,0,0,0,11,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
319011493,0,0,3,4,7,5,6,0,0,26,0,0,0,3,3,4,0,3,0,11,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,11,0,6,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,110,101,67,78,48,11,32,11,473,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,14,0,11,4,0,0,0,0,0,0,15,0,10,4,0,0,0,0,0,0,18,3,6,11,3,7,0,0,0,0,33,3,13,9,4,10,4,0,0,0,42,0,12,9,14,10,10,0,7,0,57,0,0,3,7,16,14,4,3,0,47,0,4,3,0,3,6,0,0,0,18,0,0,0,0,4,8,0,7,0,26,0,0,0,0,0,0,0,5,0,12
319011494,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,31,23,23,43,15,3,9,7,159,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,16,0,0,6,4,7,0,0,0,0,17,0,0,3,4,8,6,4,0,0,27,0,3,0,0,23,13,0,3,0,50,0,0,0,0,11,4,0,0,0,24,0,0,0,4,0,8,0,0,0,18,0,0,0,0,5,0,0,0,0,7
319011495,4,6,17,20,52,32,3,5,4,141,4,6,10,11,40,26,5,12,6,108,10,0,0,9,22,22,0,9,3,66,11,0,0,8,27,34,4,24,0,107,0,0,0,0,4,3,0,3,0,13,4,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,7,16,116,318,315,257,326,210,44,90,26,1705,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,7,5,10,3,5,3,0,0,0,0,37,5,22,16,3,4,4,0,0,0,50,4,26,61,15,22,13,0,3,0,137,16,22,62,40,76,16,4,5,0,239,5,23,39,46,161,65,7,13,0,361,19,11,30,33,166,85,10,6,0,357,18,9,13,21,139,66,13,11,0,290,12,5,0,9,68,33,11,13,0,150,3,0,0,0,25,11,5,10,0,47
319011496,0,0,0,3,13,3,0,11,0,33,0,0,5,3,3,9,3,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,78,112,69,92,42,8,21,7,441,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,11,0,7,14,4,8,0,0,4,0,35,0,10,8,6,16,6,0,0,0,55,0,3,7,4,31,12,3,0,0,63,0,5,0,7,33,11,4,4,0,58,5,0,0,0,15,15,5,6,0,49,0,0,0,4,16,8,8,3,0,34,0,3,0,0,3,0,3,5,0,17
319011497,0,0,3,8,7,7,0,4,0,31,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,49,92,79,63,28,11,15,9,372,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,3,5,0,3,0,0,0,0,6,0,4,4,3,8,6,0,0,0,25,0,0,5,3,15,6,0,0,0,31,0,0,4,5,19,10,0,6,0,39,0,0,0,0,9,6,0,0,0,22,0,0,0,0,0,6,0,3,0,14,0,0,0,0,0,0,0,0,0,5
319011498,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,13,5,6,0,10,3,78,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,3,0,5,0,5,0,0,0,17,0,5,0,3,3,0,0,0,0,14,0,0,0,6,3,6,0,0,0,20,0,0,0,0,9,7,0,0,0,9,0,0,0,0,3,5,0,0,0,5,0,0,0,3,0,0,0,0,0,4
319011499,0,0,0,5,4,5,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,64,51,42,25,23,9,12,8,250,0,3,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,14,0,6,3,0,0,0,0,0,0,6,0,9,7,0,0,0,0,0,0,14,0,3,16,10,0,0,0,5,0,28,4,8,9,7,8,9,0,0,3,54,0,0,6,5,15,12,6,0,0,48,0,0,4,7,12,8,3,4,0,43,0,0,0,0,13,8,3,3,0,36,0,0,0,5,0,0,0,7,0,19,0,0,0,0,0,0,0,3,0,9
319011500,0,0,0,3,9,0,0,4,0,12,0,5,0,0,4,3,3,6,0,13,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,69,74,72,89,31,6,25,3,402,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,3,0,0,12,6,3,0,0,0,0,25,0,0,7,8,8,0,3,0,0,27,4,0,3,3,14,8,0,0,0,39,0,0,0,5,18,5,4,0,0,33,0,0,0,0,5,3,0,0,0,15,0,0,0,0,7,4,0,0,0,15,0,0,0,0,3,0,0,0,0,9
319011501,0,0,8,10,6,5,4,4,0,35,0,4,0,9,4,0,0,6,0,25,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,4,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,120,102,80,97,36,11,31,8,502,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,8,8,3,10,0,0,0,0,22,3,8,17,4,5,0,0,0,0,44,4,5,9,7,18,3,0,0,0,47,3,0,3,14,39,19,7,0,0,91,4,3,11,9,26,20,9,10,0,94,0,0,3,0,19,15,5,11,0,47,0,3,0,0,17,6,3,4,0,38,0,0,0,0,3,3,0,0,0,11
319011502,3,0,0,5,7,6,0,3,0,26,5,0,0,3,3,0,6,0,0,20,0,0,0,4,3,3,0,3,0,20,0,0,0,0,5,8,9,5,0,29,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,19,45,66,42,61,39,21,33,7,336,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,10,0,9,11,3,0,0,0,0,0,15,0,7,7,6,9,0,0,0,0,27,0,3,9,9,11,11,4,0,0,43,0,0,0,3,17,12,0,3,0,43,3,0,0,6,4,7,0,4,0,21,0,0,0,0,4,0,6,5,0,16,0,0,0,0,0,0,0,0,0,3
319021503,0,0,0,0,9,5,3,0,0,16,4,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,16,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,47,36,42,39,29,10,11,4,229,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,17,4,6,0,0,0,0,0,0,0,10,0,4,9,0,5,0,0,0,0,17,0,0,11,7,4,0,0,5,0,33,0,0,7,3,24,4,3,4,0,44,0,0,3,14,9,19,4,3,0,47,0,0,4,0,4,10,0,3,0,19,0,0,0,0,4,4,0,3,0,14,0,0,4,0,0,0,0,0,0,6
319021504,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,30,41,16,20,12,7,9,4,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,12,0,4,6,0,0,0,0,0,0,19,0,3,3,0,6,0,0,0,4,16,0,0,6,3,3,0,0,0,0,17,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
319021505,3,0,7,13,26,12,4,7,0,73,0,5,0,0,13,12,8,5,0,46,4,0,0,0,5,6,0,5,0,20,0,0,0,3,12,12,6,8,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,46,169,172,111,174,87,26,54,20,853,0,3,0,0,0,0,0,0,0,9,0,3,4,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,14,0,6,4,0,0,0,0,0,0,6,3,14,4,0,3,0,0,7,0,25,0,14,22,15,6,4,0,0,0,59,3,19,29,16,20,13,5,5,0,102,3,3,13,16,51,38,3,10,0,143,4,5,11,16,50,31,3,7,0,116,3,0,6,5,31,16,8,3,0,74,7,0,5,0,11,8,0,8,0,47,0,0,0,0,3,3,0,0,0,14
319021506,0,0,3,8,10,8,0,7,0,43,0,4,5,0,5,4,0,3,0,24,0,0,0,3,7,0,0,0,0,15,3,0,0,0,5,7,0,3,0,29,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,54,90,74,79,56,9,28,6,417,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,13,0,8,3,0,0,0,0,0,0,17,3,9,9,6,0,0,0,0,0,23,0,4,8,5,4,4,0,0,0,27,0,0,5,10,18,11,0,8,0,50,0,0,0,6,13,4,3,4,0,40,3,0,0,4,10,6,5,5,0,24,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,7
319021507,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,0,6,10,0,9,0,49,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,7,0,6,4,0,0,0,0,0,0,10,0,0,3,0,0,7,0,0,0,16,0,0,0,0,6,0,0,0,0,12,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
319021508,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,35,33,12,9,17,3,13,3,140,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,9,0,4,0,0,0,0,0,6,0,4,8,6,4,4,0,0,0,23,0,0,4,0,0,3,3,0,0,15,0,0,0,0,7,9,0,0,0,13,0,0,3,0,3,0,0,3,0,21,0,0,0,0,5,0,0,3,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,4
319021509,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,10,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,56,56,39,31,26,0,15,8,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,8,0,3,5,4,0,0,0,0,0,7,0,4,6,6,0,0,0,0,0,19,0,5,12,5,11,0,0,0,0,32,0,6,3,5,3,3,4,0,0,27,0,5,0,0,11,4,3,3,0,28,0,0,0,4,3,0,0,0,0,16,0,0,3,0,3,5,6,0,0,19,0,0,0,0,5,3,0,0,0,3
319021510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319031511,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,44,40,33,16,8,7,12,5,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,10,0,5,4,0,0,0,0,0,0,14,0,4,0,0,5,0,0,0,0,15,0,0,6,4,4,4,0,0,3,23,0,3,3,0,3,3,0,0,0,14,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,3,0,3
319031512,4,4,6,15,33,20,9,7,3,96,3,0,10,7,19,9,7,8,0,75,3,4,0,4,7,14,5,0,0,48,8,0,0,0,9,31,12,15,0,77,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,7,111,338,345,233,231,137,49,83,30,1558,0,0,0,0,0,0,0,0,0,4,0,13,3,3,0,0,0,0,0,22,3,25,0,0,0,0,0,0,0,29,4,33,11,0,0,0,0,0,0,52,5,30,24,6,0,0,0,4,0,70,3,32,49,13,12,8,0,6,4,125,7,24,77,39,41,16,0,4,7,207,10,17,39,43,110,42,3,9,4,283,7,4,15,30,94,68,5,17,0,249,9,8,14,14,78,45,8,13,4,172,6,5,3,4,30,29,4,13,0,97,5,0,0,4,14,7,4,3,0,38
319031513,0,0,5,6,3,3,0,3,0,19,0,0,4,3,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,21,73,65,67,79,13,6,15,4,340,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,3,8,3,0,0,0,0,0,11,0,4,4,5,5,0,0,0,0,15,5,0,6,3,4,4,0,3,0,23,0,0,0,4,13,8,0,0,0,28,0,0,0,5,5,4,3,0,0,19,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4
319031514,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,69,54,25,19,16,0,16,9,216,0,4,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,11,0,15,5,0,0,0,0,0,0,21,0,9,6,6,0,0,0,0,5,21,0,12,12,4,6,0,0,0,0,42,0,9,15,7,5,4,0,0,0,35,8,3,4,13,10,7,0,5,0,46,0,7,5,5,11,7,0,4,0,43,0,0,0,0,8,3,6,3,0,24,0,6,3,0,0,4,0,6,0,21,0,0,0,0,6,3,5,0,0,4
319031515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,9,9,8,0,3,0,51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,6,7,0,0,0,0,0,0,7,0,0,0,0,6,5,0,0,0,12,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
319041516,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,14,10,10,7,0,10,0,73,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,4,0,3,7,4,4,0,0,0,0,15,0,3,5,0,5,0,0,3,0,11,0,3,4,3,10,3,0,0,0,19,0,5,0,3,10,0,0,0,0,18,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0
